group_id,Solar,Wind Offshore,Wind Onshore,totalRenewable,startTime,endTime,total,percentRenewable
14345,34.5,15.25,45.0,94.75,202108201700,202108201800,9269.0,1
14346,0.0,7.75,30.5,38.25,202108201800,202108201900,8802.0,0
14347,0.0,5.25,24.5,29.75,202108201900,202108202000,8755.0,0
14348,0.0,4.5,21.0,25.5,202108202000,202108202100,8446.0,0
14349,0.0,4.0,19.0,23.0,202108202100,202108202200,7876.0,0
14350,0.0,9.75,19.75,29.5,202108202200,202108202300,7325.0,0
14351,0.0,10.75,20.25,31.0,202108202300,202108210000,6912.0,0
14352,0.0,13.5,23.75,37.25,202108210000,202108210100,6642.0,1
14353,0.0,22.25,26.5,48.75,202108210100,202108210200,6602.0,1
14354,1.25,24.0,28.75,54.0,202108210200,202108210300,6446.0,1
14355,165.0,28.0,27.25,220.25,202108210300,202108210400,6294.0,3
14356,762.5,27.0,24.75,814.25,202108210400,202108210500,6266.0,13
14357,1687.5,28.0,24.75,1740.25,202108210500,202108210600,6436.0,27
14358,2586.75,26.0,26.0,2638.75,202108210600,202108210700,6966.0,38
14359,3295.25,19.25,24.0,3338.5,202108210700,202108210800,7598.0,44
14360,3846.5,14.0,23.75,3884.25,202108210800,202108210900,7967.0,49
14361,4174.5,15.75,30.5,4220.75,202108210900,202108211000,8158.0,52
14362,4159.5,21.75,38.0,4219.25,202108211000,202108211100,8347.0,51
14363,3773.5,25.25,38.75,3837.5,202108211100,202108211200,8090.0,47
14364,3103.75,35.75,44.0,3183.5,202108211200,202108211300,8023.0,40
14365,2188.0,42.5,48.75,2279.25,202108211300,202108211400,7757.0,29
14366,1231.5,53.75,55.25,1340.5,202108211400,202108211500,7596.0,18
14367,545.75,85.25,76.25,707.25,202108211500,202108211600,7307.0,10
14368,174.0,124.0,101.5,399.5,202108211600,202108211700,7184.0,6
14369,24.25,122.25,154.75,301.25,202108211700,202108211800,7162.0,4
14370,0.0,97.25,294.5,391.75,202108211800,202108211900,6956.0,6
14371,0.0,94.25,434.5,528.75,202108211900,202108212000,6724.0,8
14372,0.0,125.5,428.75,554.25,202108212000,202108212100,6813.0,8
14373,0.0,170.25,420.25,590.5,202108212100,202108212200,6458.0,9
14374,0.0,132.25,339.0,471.25,202108212200,202108212300,5922.0,8
14375,0.0,137.5,268.0,405.5,202108212300,202108220000,5620.0,7
14376,0.0,149.25,244.0,393.25,202108220000,202108220100,5349.0,7
14377,0.0,159.75,261.25,421.0,202108220100,202108220200,5237.0,8
14378,0.25,193.0,295.5,488.75,202108220200,202108220300,5201.0,9
14379,91.0,235.5,331.75,658.25,202108220300,202108220400,5169.0,13
14380,392.25,264.75,355.75,1012.75,202108220400,202108220500,5120.0,20
14381,864.25,271.25,394.5,1530.0,202108220500,202108220600,5588.0,27
14382,1410.75,288.25,447.25,2146.25,202108220600,202108220700,5968.0,36
14383,1921.75,311.25,505.25,2738.25,202108220700,202108220800,6973.0,39
14384,2320.0,339.25,596.75,3256.0,202108220800,202108220900,7545.0,43
14385,2509.5,379.5,697.75,3586.75,202108220900,202108221000,7986.0,45
14386,2560.25,419.5,713.25,3693.0,202108221000,202108221100,7965.0,46
14387,2569.5,498.5,772.25,3840.25,202108221100,202108221200,8078.0,48
14388,2282.25,598.5,856.25,3737.0,202108221200,202108221300,8115.0,46
14389,1645.75,586.75,929.75,3162.25,202108221300,202108221400,8196.0,39
14390,949.75,516.0,962.75,2428.5,202108221400,202108221500,8115.0,30
14391,426.5,521.5,973.5,1921.5,202108221500,202108221600,8107.0,24
14392,142.25,538.25,971.25,1651.75,202108221600,202108221700,8001.0,21
14393,20.25,514.25,946.0,1480.5,202108221700,202108221800,7971.0,19
14394,0.0,575.25,944.75,1520.0,202108221800,202108221900,7760.0,20
14395,0.0,587.0,979.25,1566.25,202108221900,202108222000,7603.0,21
14396,0.0,594.25,1013.0,1607.25,202108222000,202108222100,7464.0,22
14397,0.0,561.25,999.5,1560.75,202108222100,202108222200,7183.0,22
14398,0.0,778.25,1125.75,1904.0,202108222200,202108222300,6379.0,30
14399,0.0,747.5,1101.5,1849.0,202108222300,202108230000,6298.0,29
14400,0.0,702.25,1054.75,1757.0,202108230000,202108230100,6286.0,28
14401,0.0,670.5,981.75,1652.25,202108230100,202108230200,6109.0,27
14402,0.0,652.75,922.25,1575.0,202108230200,202108230300,5944.0,26
14403,100.5,626.5,819.75,1546.75,202108230300,202108230400,6105.0,25
14404,443.75,621.0,744.5,1809.25,202108230400,202108230500,6508.0,28
14405,1009.0,622.0,847.0,2478.0,202108230500,202108230600,7511.0,33
14406,1774.25,623.25,965.25,3362.75,202108230600,202108230700,8236.0,41
14407,2715.75,606.75,946.0,4268.5,202108230700,202108230800,8731.0,49
14408,3697.5,586.0,846.5,5130.0,202108230800,202108230900,8933.0,57
14409,4446.75,592.25,764.75,5803.75,202108230900,202108231000,8902.0,65
14410,4763.5,605.5,745.75,6114.75,202108231000,202108231100,9184.0,67
14411,4593.25,650.0,809.25,6052.5,202108231100,202108231200,9217.0,66
14412,4080.75,695.0,894.25,5670.0,202108231200,202108231300,9178.0,62
14413,3346.0,732.25,962.25,5040.5,202108231300,202108231400,9116.0,55
14414,2343.25,725.25,984.75,4053.25,202108231400,202108231500,9080.0,45
14415,1220.25,703.25,1009.0,2932.5,202108231500,202108231600,9339.0,31
14416,367.5,680.75,1039.25,2087.5,202108231600,202108231700,9582.0,22
14417,18.25,647.5,1033.0,1698.75,202108231700,202108231800,9659.0,18
14418,0.0,608.25,1025.25,1633.5,202108231800,202108231900,9333.0,18
14419,0.0,570.0,997.25,1567.25,202108231900,202108232000,9138.0,17
14420,0.0,537.0,946.0,1483.0,202108232000,202108232100,8748.0,17
14421,0.0,501.0,871.5,1372.5,202108232100,202108232200,8215.0,17
14422,0.0,571.25,843.0,1414.25,202108232200,202108232300,7211.0,20
14423,0.0,550.25,793.5,1343.75,202108232300,202108240000,6612.0,20
14424,0.0,517.75,723.25,1241.0,202108240000,202108240100,6357.0,20
14425,0.0,462.75,635.75,1098.5,202108240100,202108240200,6381.0,17
14426,0.0,399.5,551.5,951.0,202108240200,202108240300,6336.0,15
14427,163.5,347.0,455.0,965.5,202108240300,202108240400,6666.0,14
14428,884.25,313.75,348.75,1546.75,202108240400,202108240500,7470.0,21
14429,2166.75,281.0,320.0,2767.75,202108240500,202108240600,8131.0,34
14430,3532.25,242.75,306.5,4081.5,202108240600,202108240700,8810.0,46
14431,4702.0,224.75,273.75,5200.5,202108240700,202108240800,9389.0,55
14432,5542.75,227.75,269.0,6039.5,202108240800,202108240900,9674.0,62
14433,5896.5,238.5,281.25,6416.25,202108240900,202108241000,9977.0,64
14434,5733.5,253.25,311.5,6298.25,202108241000,202108241100,9751.0,65
14435,5249.75,285.25,358.0,5893.0,202108241100,202108241200,9575.0,62
14436,4495.0,330.5,416.5,5242.0,202108241200,202108241300,9279.0,56
14437,3474.5,381.75,488.75,4345.0,202108241300,202108241400,9129.0,48
14438,2289.75,415.75,549.5,3255.0,202108241400,202108241500,9091.0,36
14439,1157.25,450.25,573.5,2181.0,202108241500,202108241600,9429.0,23
14440,346.0,468.25,597.5,1411.75,202108241600,202108241700,9765.0,14
14441,13.75,472.25,599.0,1085.0,202108241700,202108241800,9686.0,11
14442,0.0,429.0,617.75,1046.75,202108241800,202108241900,9469.0,11
14443,0.0,343.75,570.25,914.0,202108241900,202108242000,9299.0,10
14444,0.0,268.25,464.25,732.5,202108242000,202108242100,8939.0,8
14445,0.0,237.0,374.25,611.25,202108242100,202108242200,8442.0,7
14446,0.0,171.5,337.25,508.75,202108242200,202108242300,7112.0,7
14447,0.0,147.25,282.0,429.25,202108242300,202108250000,6510.0,7
14448,0.0,128.25,225.75,354.0,202108250000,202108250100,6459.0,5
14449,0.0,109.0,178.75,287.75,202108250100,202108250200,6405.0,4
14450,0.0,102.5,150.25,252.75,202108250200,202108250300,6507.0,4
14451,149.75,97.75,124.5,372.0,202108250300,202108250400,6705.0,6
14452,794.0,97.5,104.0,995.5,202108250400,202108250500,7654.0,13
14453,1968.75,99.0,111.0,2178.75,202108250500,202108250600,8503.0,26
14454,3289.5,98.0,158.25,3545.75,202108250600,202108250700,8999.0,39
14455,4319.0,117.0,230.5,4666.5,202108250700,202108250800,9384.0,50
14456,4786.25,158.75,317.25,5262.25,202108250800,202108250900,9725.0,54
14457,4756.75,204.0,419.25,5380.0,202108250900,202108251000,9785.0,55
14458,4397.25,245.5,537.0,5179.75,202108251000,202108251100,9798.0,53
14459,3842.5,293.0,682.75,4818.25,202108251100,202108251200,9621.0,50
14460,3138.5,365.25,803.25,4307.0,202108251200,202108251300,9518.0,45
14461,2289.75,412.0,894.25,3596.0,202108251300,202108251400,9353.0,38
14462,1375.25,459.5,956.5,2791.25,202108251400,202108251500,9209.0,30
14463,605.75,529.25,983.0,2118.0,202108251500,202108251600,9698.0,22
14464,160.5,626.75,1006.5,1793.75,202108251600,202108251700,10061.0,18
14465,10.25,651.75,1039.25,1701.25,202108251700,202108251800,9848.0,17
14466,0.0,677.75,1096.5,1774.25,202108251800,202108251900,9644.0,18
14467,0.0,695.25,1144.25,1839.5,202108251900,202108252000,9575.0,19
14468,0.0,708.75,1163.75,1872.5,202108252000,202108252100,9110.0,21
14469,0.0,728.25,1180.75,1909.0,202108252100,202108252200,8564.0,22
14470,0.0,771.5,1225.25,1996.75,202108252200,202108252300,7555.0,26
14471,0.0,764.5,1184.5,1949.0,202108252300,202108260000,6972.0,28
14472,0.0,759.0,1144.75,1903.75,202108260000,202108260100,6753.0,28
14473,0.0,751.25,1098.5,1849.75,202108260100,202108260200,6716.0,28
14474,0.0,751.75,1046.0,1797.75,202108260200,202108260300,6722.0,27
14475,80.0,755.25,967.5,1802.75,202108260300,202108260400,6836.0,26
14476,358.25,752.5,895.0,2005.75,202108260400,202108260500,7816.0,26
14477,853.5,745.5,922.5,2521.5,202108260500,202108260600,8795.0,29
14478,1605.75,724.75,954.25,3284.75,202108260600,202108260700,9439.0,35
14479,2474.25,712.75,950.25,4137.25,202108260700,202108260800,9750.0,42
14480,3204.0,694.5,949.5,4848.0,202108260800,202108260900,9802.0,49
14481,3731.0,688.25,991.75,5411.0,202108260900,202108261000,9892.0,55
14482,4090.75,681.75,1042.25,5814.75,202108261000,202108261100,9549.0,61
14483,4085.25,700.25,1131.5,5917.0,202108261100,202108261200,9163.0,65
14484,3619.5,723.5,1248.75,5591.75,202108261200,202108261300,9110.0,61
14485,2845.0,754.75,1361.75,4961.5,202108261300,202108261400,8857.0,56
14486,1895.75,758.25,1385.25,4039.25,202108261400,202108261500,8830.0,46
14487,955.75,734.75,1335.25,3025.75,202108261500,202108261600,9425.0,32
14488,276.0,705.75,1209.0,2190.75,202108261600,202108261700,9784.0,22
14489,9.5,655.75,1112.0,1777.25,202108261700,202108261800,9616.0,18
14490,0.0,588.0,1028.25,1616.25,202108261800,202108261900,9458.0,17
14491,0.0,517.0,995.25,1512.25,202108261900,202108262000,9353.0,16
14492,0.0,456.75,992.25,1449.0,202108262000,202108262100,9114.0,16
14493,0.0,454.25,990.5,1444.75,202108262100,202108262200,8507.0,17
14494,0.0,351.75,836.25,1188.0,202108262200,202108262300,7448.0,16
14495,0.0,343.0,860.25,1203.25,202108262300,202108270000,6985.0,17
14496,0.0,358.25,944.0,1302.25,202108270000,202108270100,6794.0,19
14497,0.0,384.5,1040.5,1425.0,202108270100,202108270200,6717.0,21
14498,0.0,462.0,1091.0,1553.0,202108270200,202108270300,6717.0,23
14499,100.75,511.25,1146.25,1758.25,202108270300,202108270400,7062.0,25
14500,554.5,569.75,1196.5,2320.75,202108270400,202108270500,7834.0,30
14501,1401.0,659.25,1332.0,3392.25,202108270500,202108270600,8475.0,40
14502,2355.5,715.25,1468.5,4539.25,202108270600,202108270700,9080.0,50
14503,3119.5,744.75,1564.25,5428.5,202108270700,202108270800,9597.0,57
14504,3539.75,758.0,1629.75,5927.5,202108270800,202108270900,9656.0,61
14505,3642.75,770.25,1689.25,6102.25,202108270900,202108271000,9740.0,63
14506,3577.75,783.0,1729.75,6090.5,202108271000,202108271100,9658.0,63
14507,3559.5,792.0,1804.5,6156.0,202108271100,202108271200,9496.0,65
14508,3346.25,805.25,1826.25,5977.75,202108271200,202108271300,9618.0,62
14509,2728.0,814.25,1732.75,5275.0,202108271300,202108271400,9496.0,56
14510,1837.25,818.5,1651.25,4307.0,202108271400,202108271500,9280.0,46
14511,913.75,818.75,1511.25,3243.75,202108271500,202108271600,9381.0,35
14512,256.75,805.5,1332.0,2394.25,202108271600,202108271700,9506.0,25
14513,6.75,773.5,1190.25,1970.5,202108271700,202108271800,9271.0,21
14514,0.0,735.0,1058.5,1793.5,202108271800,202108271900,8793.0,20
14515,0.0,703.5,966.75,1670.25,202108271900,202108272000,8705.0,19
14516,0.0,663.0,898.0,1561.0,202108272000,202108272100,8372.0,19
14517,0.0,658.5,879.25,1537.75,202108272100,202108272200,8055.0,19
14518,0.0,640.0,807.5,1447.5,202108272200,202108272300,7297.0,20
14519,0.0,640.5,887.75,1528.25,202108272300,202108280000,6680.0,23
14520,0.0,698.25,997.25,1695.5,202108280000,202108280100,6339.0,27
14521,0.0,724.25,1111.5,1835.75,202108280100,202108280200,6141.0,30
14522,0.0,747.5,1208.75,1956.25,202108280200,202108280300,6005.0,33
14523,86.5,759.5,1202.5,2048.5,202108280300,202108280400,5875.0,35
14524,439.75,761.75,1162.5,2364.0,202108280400,202108280500,6012.0,39
14525,1048.5,771.75,1223.0,3043.25,202108280500,202108280600,6264.0,49
14526,1758.0,768.5,1314.5,3841.0,202108280600,202108280700,6752.0,57
14527,2472.25,757.75,1351.75,4581.75,202108280700,202108280800,7480.0,61
14528,3110.75,739.5,1328.25,5178.5,202108280800,202108280900,7726.0,67
14529,3490.0,737.25,1298.75,5526.0,202108280900,202108281000,7990.0,69
14530,3458.5,737.75,1313.25,5509.5,202108281000,202108281100,8227.0,67
14531,3178.25,755.5,1375.0,5308.75,202108281100,202108281200,8053.0,66
14532,2843.5,775.25,1436.25,5055.0,202108281200,202108281300,7867.0,64
14533,2408.75,790.75,1497.25,4696.75,202108281300,202108281400,7457.0,63
14534,1767.25,798.25,1494.25,4059.75,202108281400,202108281500,7466.0,54
14535,951.25,799.5,1404.75,3155.5,202108281500,202108281600,7443.0,42
14536,269.25,793.5,1274.75,2337.5,202108281600,202108281700,7589.0,31
14537,5.75,779.5,1187.5,1972.75,202108281700,202108281800,7781.0,25
14538,0.0,756.5,1133.0,1889.5,202108281800,202108281900,7719.0,24
14539,0.0,734.75,1062.75,1797.5,202108281900,202108282000,7583.0,24
14540,0.0,705.0,987.75,1692.75,202108282000,202108282100,7563.0,22
14541,0.0,680.5,935.75,1616.25,202108282100,202108282200,7273.0,22
14542,0.0,685.25,1071.25,1756.5,202108282200,202108282300,6610.0,27
14543,0.0,692.75,1102.75,1795.5,202108282300,202108290000,6152.0,29
14544,0.0,715.5,1148.0,1863.5,202108290000,202108290100,5873.0,32
14545,0.0,749.0,1210.25,1959.25,202108290100,202108290200,5801.0,34
14546,0.0,768.0,1273.25,2041.25,202108290200,202108290300,5671.0,36
14547,25.0,781.0,1256.75,2062.75,202108290300,202108290400,5609.0,37
14548,107.5,798.0,1240.5,2146.0,202108290400,202108290500,5579.0,38
14549,223.0,807.75,1300.75,2331.5,202108290500,202108290600,6085.0,38
14550,334.5,813.5,1390.0,2538.0,202108290600,202108290700,6327.0,40
14551,409.0,810.75,1365.75,2585.5,202108290700,202108290800,7219.0,36
14552,438.0,803.75,1256.5,2498.25,202108290800,202108290900,7695.0,32
14553,455.5,797.5,1149.5,2402.5,202108290900,202108291000,8089.0,30
14554,464.75,790.0,1070.75,2325.5,202108291000,202108291100,8372.0,28
14555,440.25,784.5,1050.25,2275.0,202108291100,202108291200,8512.0,27
14556,391.75,786.75,1070.75,2249.25,202108291200,202108291300,8442.0,27
14557,313.5,785.75,1091.5,2190.75,202108291300,202108291400,8531.0,26
14558,206.25,777.25,1088.5,2072.0,202108291400,202108291500,8866.0,23
14559,107.25,767.5,1101.75,1976.5,202108291500,202108291600,9058.0,22
14560,33.25,744.75,1111.5,1889.5,202108291600,202108291700,9274.0,20
14561,0.5,706.25,1065.25,1772.0,202108291700,202108291800,9152.0,19
14562,0.0,654.75,999.0,1653.75,202108291800,202108291900,8898.0,19
14563,0.0,601.0,936.75,1537.75,202108291900,202108292000,8576.0,18
14564,0.0,566.0,878.5,1444.5,202108292000,202108292100,8318.0,17
14565,0.0,506.75,794.0,1300.75,202108292100,202108292200,7911.0,16
14566,0.0,542.0,754.25,1296.25,202108292200,202108292300,7308.0,18
14567,0.0,535.25,718.0,1253.25,202108292300,202108300000,7098.0,18
14568,0.0,530.25,696.25,1226.5,202108300000,202108300100,6978.0,18
14569,0.0,539.25,682.0,1221.25,202108300100,202108300200,6733.0,18
14570,0.0,542.0,667.5,1209.5,202108300200,202108300300,6586.0,18
14571,72.5,557.75,648.75,1279.0,202108300300,202108300400,6795.0,19
14572,332.75,599.25,615.25,1547.25,202108300400,202108300500,7442.0,21
14573,702.75,618.0,658.75,1979.5,202108300500,202108300600,8239.0,24
14574,1045.25,621.25,679.0,2345.5,202108300600,202108300700,8953.0,26
14575,1373.75,593.25,668.75,2635.75,202108300700,202108300800,9430.0,28
14576,1717.5,578.0,709.0,3004.5,202108300800,202108300900,9747.0,31
14577,2042.25,591.75,777.25,3411.25,202108300900,202108301000,9825.0,35
14578,2305.0,622.25,854.75,3782.0,202108301000,202108301100,10091.0,37
14579,2493.5,658.5,927.0,4079.0,202108301100,202108301200,10196.0,40
14580,2512.25,703.5,1016.5,4232.25,202108301200,202108301300,10162.0,42
14581,2181.25,745.5,1139.5,4066.25,202108301300,202108301400,10147.0,40
14582,1544.25,756.0,1193.0,3493.25,202108301400,202108301500,10040.0,35
14583,813.5,736.0,1151.5,2701.0,202108301500,202108301600,10085.0,27
14584,229.0,698.5,1020.75,1948.25,202108301600,202108301700,9998.0,19
14585,2.75,642.0,879.5,1524.25,202108301700,202108301800,9907.0,15
14586,0.0,558.75,768.75,1327.5,202108301800,202108301900,9565.0,14
14587,0.0,480.75,684.0,1164.75,202108301900,202108302000,9402.0,12
14588,0.0,442.0,611.25,1053.25,202108302000,202108302100,9003.0,12
14589,0.0,392.75,534.25,927.0,202108302100,202108302200,8364.0,11
14590,0.0,352.75,502.0,854.75,202108302200,202108302300,7653.0,11
14591,0.0,331.25,481.75,813.0,202108302300,202108310000,7132.0,11
14592,0.0,322.5,485.5,808.0,202108310000,202108310100,6764.0,12
14593,0.0,332.5,490.0,822.5,202108310100,202108310200,6726.0,12
14594,0.0,351.0,497.5,848.5,202108310200,202108310300,6818.0,12
14595,94.75,363.25,512.25,970.25,202108310300,202108310400,7163.0,14
14596,591.0,378.25,509.75,1479.0,202108310400,202108310500,7753.0,19
14597,1647.75,392.0,536.0,2575.75,202108310500,202108310600,8301.0,31
14598,2994.5,409.0,592.25,3995.75,202108310600,202108310700,9001.0,44
14599,4260.0,419.0,599.75,5278.75,202108310700,202108310800,9565.0,55
14600,5018.25,419.5,632.25,6070.0,202108310800,202108310900,9926.0,61
14601,5214.5,437.5,691.25,6343.25,202108310900,202108311000,10086.0,63
14602,5042.0,466.75,766.25,6275.0,202108311000,202108311100,9874.0,64
14603,4572.25,487.0,855.0,5914.25,202108311100,202108311200,9829.0,60
14604,3817.5,506.0,913.0,5236.5,202108311200,202108311300,9454.0,55
14605,2835.0,523.25,936.5,4294.75,202108311300,202108311400,9360.0,46
14606,1762.25,489.75,844.75,3096.75,202108311400,202108311500,9319.0,33
14607,822.25,444.0,719.5,1985.75,202108311500,202108311600,9601.0,21
14608,219.0,438.75,596.25,1254.0,202108311600,202108311700,9817.0,13
14609,1.75,431.0,484.25,917.0,202108311700,202108311800,9648.0,10
14610,0.0,391.25,384.0,775.25,202108311800,202108311900,9421.0,8
14611,0.0,295.75,321.25,617.0,202108311900,202108312000,9237.0,7
14612,0.0,249.75,297.25,547.0,202108312000,202108312100,8832.0,6
14613,0.0,201.75,283.5,485.25,202108312100,202108312200,8276.0,6
14614,0.0,257.5,265.0,522.5,202108312200,202108312300,7238.0,7
14615,0.0,196.5,207.0,403.5,202108312300,202109010000,6677.0,6
14616,0.0,161.0,164.75,325.75,202109010000,202109010100,6425.0,5
14617,0.0,130.25,125.75,256.0,202109010100,202109010200,6417.0,4
14618,0.0,99.75,98.0,197.75,202109010200,202109010300,6444.0,3
14619,53.75,101.75,83.0,238.5,202109010300,202109010400,6672.0,4
14620,251.75,98.75,79.5,430.0,202109010400,202109010500,7488.0,6
14621,584.0,104.75,84.25,773.0,202109010500,202109010600,8167.0,9
14622,1016.5,94.0,92.25,1202.75,202109010600,202109010700,8633.0,14
14623,1529.5,98.5,89.25,1717.25,202109010700,202109010800,9084.0,19
14624,2074.0,89.25,70.75,2234.0,202109010800,202109010900,9409.0,24
14625,2536.25,88.25,52.0,2676.5,202109010900,202109011000,9346.0,29
14626,2731.5,95.25,51.25,2878.0,202109011000,202109011100,9128.0,32
14627,2669.25,123.5,70.5,2863.25,202109011100,202109011200,8901.0,32
14628,2415.0,167.0,96.0,2678.0,202109011200,202109011300,8785.0,30
14629,1947.25,198.5,132.25,2278.0,202109011300,202109011400,8780.0,26
14630,1327.25,214.5,181.25,1723.0,202109011400,202109011500,8787.0,20
14631,668.25,230.5,219.0,1117.75,202109011500,202109011600,9385.0,12
14632,177.75,239.75,226.25,643.75,202109011600,202109011700,9886.0,7
14633,1.25,240.25,213.75,455.25,202109011700,202109011800,9848.0,5
14634,0.0,234.0,199.75,433.75,202109011800,202109011900,9834.0,4
14635,0.0,196.0,189.75,385.75,202109011900,202109012000,9763.0,4
14636,0.0,120.5,161.5,282.0,202109012000,202109012100,9361.0,3
14637,0.0,96.25,134.0,230.25,202109012100,202109012200,8931.0,3
14638,0.0,91.75,100.5,192.25,202109012200,202109012300,7990.0,2
14639,0.0,92.25,86.5,178.75,202109012300,202109020000,7224.0,2
14640,0.0,87.0,85.25,172.25,202109020000,202109020100,6952.0,2
14641,0.0,81.75,87.75,169.5,202109020100,202109020200,6923.0,2
14642,0.0,80.5,89.75,170.25,202109020200,202109020300,7071.0,2
14643,71.25,83.0,89.0,243.25,202109020300,202109020400,7416.0,3
14644,439.25,75.75,81.25,596.25,202109020400,202109020500,8379.0,7
14645,1127.5,65.5,61.25,1254.25,202109020500,202109020600,9074.0,14
14646,1787.5,55.25,46.0,1888.75,202109020600,202109020700,9648.0,20
14647,2252.5,45.75,33.0,2331.25,202109020700,202109020800,9917.0,24
14648,2569.25,31.25,24.5,2625.0,202109020800,202109020900,9955.0,26
14649,2797.75,22.0,18.75,2838.5,202109020900,202109021000,10102.0,28
14650,2892.25,18.25,18.75,2929.25,202109021000,202109021100,9977.0,29
14651,2898.25,25.0,23.0,2946.25,202109021100,202109021200,9833.0,30
14652,2789.0,32.25,26.25,2847.5,202109021200,202109021300,9923.0,29
14653,2376.0,39.0,31.5,2446.5,202109021300,202109021400,9763.0,25
14654,1610.25,45.25,41.5,1697.0,202109021400,202109021500,9990.0,17
14655,765.5,53.0,57.0,875.5,202109021500,202109021600,10397.0,8
14656,191.5,60.5,81.25,333.25,202109021600,202109021700,10796.0,3
14657,0.5,65.25,112.5,178.25,202109021700,202109021800,10488.0,2
14658,0.0,69.0,135.0,204.0,202109021800,202109021900,10252.0,2
14659,0.0,73.25,144.75,218.0,202109021900,202109022000,10115.0,2
14660,0.0,74.0,149.75,223.75,202109022000,202109022100,9818.0,2
14661,0.0,81.0,154.0,235.0,202109022100,202109022200,9118.0,3
14662,0.0,139.25,291.5,430.75,202109022200,202109022300,8215.0,5
14663,0.0,136.0,279.25,415.25,202109022300,202109030000,7662.0,5
14664,0.0,133.5,277.5,411.0,202109030000,202109030100,7282.0,6
14665,0.0,131.0,267.5,398.5,202109030100,202109030200,7045.0,6
14666,0.0,122.5,249.75,372.25,202109030200,202109030300,7241.0,5
14667,75.5,112.25,223.5,411.25,202109030300,202109030400,7692.0,5
14668,710.25,114.0,182.75,1007.0,202109030400,202109030500,8527.0,12
14669,2043.25,113.5,159.25,2316.0,202109030500,202109030600,9203.0,25
14670,3264.75,102.25,161.25,3528.25,202109030600,202109030700,9805.0,36
14671,4269.5,92.75,151.5,4513.75,202109030700,202109030800,10405.0,43
14672,4992.5,100.75,161.25,5254.5,202109030800,202109030900,10721.0,49
14673,5363.0,117.75,174.25,5655.0,202109030900,202109031000,10876.0,52
14674,5364.0,158.75,197.25,5720.0,202109031000,202109031100,10551.0,54
14675,5075.75,209.5,250.0,5535.25,202109031100,202109031200,10303.0,54
14676,4430.5,235.0,301.0,4966.5,202109031200,202109031300,10233.0,49
14677,3407.75,264.0,362.75,4034.5,202109031300,202109031400,10122.0,40
14678,2151.0,291.0,430.0,2872.0,202109031400,202109031500,10005.0,29
14679,969.0,304.25,498.75,1772.0,202109031500,202109031600,10149.0,17
14680,222.0,320.5,570.25,1112.75,202109031600,202109031700,10310.0,11
14681,0.25,340.0,605.25,945.5,202109031700,202109031800,9857.0,10
14682,0.0,345.0,603.5,948.5,202109031800,202109031900,9299.0,10
14683,0.0,313.5,565.5,879.0,202109031900,202109032000,9202.0,10
14684,0.0,277.5,504.25,781.75,202109032000,202109032100,8872.0,9
14685,0.0,264.25,440.0,704.25,202109032100,202109032200,8502.0,8
14686,0.0,283.0,485.75,768.75,202109032200,202109032300,7768.0,10
14687,0.0,276.75,452.25,729.0,202109032300,202109040000,7036.0,10
14688,0.0,283.25,416.25,699.5,202109040000,202109040100,6669.0,10
14689,0.0,289.0,389.5,678.5,202109040100,202109040200,6411.0,11
14690,0.0,288.75,370.0,658.75,202109040200,202109040300,6371.0,10
14691,66.5,287.5,336.0,690.0,202109040300,202109040400,6372.0,11
14692,456.25,268.0,310.5,1034.75,202109040400,202109040500,6658.0,16
14693,1228.0,242.0,311.75,1781.75,202109040500,202109040600,7086.0,25
14694,2067.5,244.75,298.5,2610.75,202109040600,202109040700,7688.0,34
14695,2967.0,229.0,287.25,3483.25,202109040700,202109040800,8479.0,41
14696,3827.0,214.75,264.25,4306.0,202109040800,202109040900,8813.0,49
14697,4511.5,203.5,243.75,4958.75,202109040900,202109041000,8994.0,55
14698,4905.25,184.75,247.5,5337.5,202109041000,202109041100,8940.0,60
14699,4854.25,176.25,271.25,5301.75,202109041100,202109041200,8623.0,61
14700,4303.75,184.5,280.0,4768.25,202109041200,202109041300,8333.0,57
14701,3344.0,207.5,296.5,3848.0,202109041300,202109041400,8101.0,48
14702,2116.5,230.0,334.0,2680.5,202109041400,202109041500,8263.0,32
14703,943.75,264.25,390.75,1598.75,202109041500,202109041600,8453.0,19
14704,213.75,288.5,459.5,961.75,202109041600,202109041700,8836.0,11
14705,0.0,294.0,510.75,804.75,202109041700,202109041800,9050.0,9
14706,0.0,282.25,538.5,820.75,202109041800,202109041900,8995.0,9
14707,0.0,261.5,541.0,802.5,202109041900,202109042000,8773.0,9
14708,0.0,254.5,509.5,764.0,202109042000,202109042100,8500.0,9
14709,0.0,242.5,465.5,708.0,202109042100,202109042200,8123.0,9
14710,0.0,241.0,438.5,679.5,202109042200,202109042300,7228.0,9
14711,0.0,206.0,384.5,590.5,202109042300,202109050000,6387.0,9
14712,0.0,185.25,358.5,543.75,202109050000,202109050100,5982.0,9
14713,0.0,163.75,354.5,518.25,202109050100,202109050200,5824.0,9
14714,0.0,138.75,359.5,498.25,202109050200,202109050300,5679.0,9
14715,63.25,122.5,338.0,523.75,202109050300,202109050400,5638.0,9
14716,708.5,131.75,258.0,1098.25,202109050400,202109050500,5813.0,19
14717,2131.25,110.5,155.75,2397.5,202109050500,202109050600,6153.0,39
