group_id,Solar,Wind Offshore,Wind Onshore,totalRenewable,startTime,endTime,total,percentRenewable
7503,620.5,1321.25,2437.5,4379.25,202011081500,202011081600,37228.0,12
7504,0.0,1511.75,3565.5,5077.25,202011081600,202011081700,39697.0,13
7505,0.0,1650.5,4337.5,5988.0,202011081700,202011081800,41376.0,14
7506,0.0,1684.25,4691.5,6375.75,202011081800,202011081900,43079.0,15
7507,0.0,1620.25,4735.75,6356.0,202011081900,202011082000,45195.0,14
7508,0.0,1505.25,4609.75,6115.0,202011082000,202011082100,43983.0,14
7509,0.0,1356.75,4381.75,5738.5,202011082100,202011082200,41288.0,14
7510,0.0,1177.5,4010.25,5187.75,202011082200,202011082300,37089.0,14
7511,0.0,1130.0,3697.0,4827.0,202011082300,202011090000,35193.0,14
7512,0.0,1066.75,3288.0,4354.75,202011090000,202011090100,33897.0,13
7513,0.0,991.0,3024.25,4015.25,202011090100,202011090200,32568.0,12
7514,0.0,936.5,2892.0,3828.5,202011090200,202011090300,32320.0,12
7515,0.0,897.5,2916.25,3813.75,202011090300,202011090400,34195.0,11
7516,0.0,892.75,3020.5,3913.25,202011090400,202011090500,37971.0,10
7517,0.0,880.0,3010.0,3890.0,202011090500,202011090600,48147.0,8
7518,296.25,870.5,2877.0,4043.75,202011090600,202011090700,53432.0,8
7519,2479.0,837.25,2660.0,5976.25,202011090700,202011090800,56032.0,11
7520,5881.75,783.5,2187.75,8853.0,202011090800,202011090900,56841.0,16
7521,8946.75,723.75,1641.5,11312.0,202011090900,202011091000,58372.0,19
7522,11061.75,652.5,1257.5,12971.75,202011091000,202011091100,59387.0,22
7523,11666.5,591.25,1101.5,13359.25,202011091100,202011091200,59975.0,22
7524,10526.0,569.75,1187.75,12283.5,202011091200,202011091300,58750.0,21
7525,7706.75,599.0,1383.75,9689.5,202011091300,202011091400,55877.0,17
7526,3705.5,668.0,1813.0,6186.5,202011091400,202011091500,53195.0,12
7527,583.0,771.75,2544.5,3899.25,202011091500,202011091600,52570.0,7
7528,0.0,917.0,3511.0,4428.0,202011091600,202011091700,54493.0,8
7529,0.0,1053.25,4255.0,5308.25,202011091700,202011091800,56171.0,9
7530,0.0,1106.0,4587.5,5693.5,202011091800,202011091900,59159.0,10
7531,0.0,1096.75,4547.25,5644.0,202011091900,202011092000,58185.0,10
7532,0.0,1030.5,4329.0,5359.5,202011092000,202011092100,55112.0,10
7533,0.0,961.5,4093.0,5054.5,202011092100,202011092200,51682.0,10
7534,0.0,861.5,3844.75,4706.25,202011092200,202011092300,46173.0,10
7535,0.0,940.0,4575.25,5515.25,202011092300,202011100000,40947.0,13
7536,0.0,861.75,4129.75,4991.5,202011100000,202011100100,39342.0,13
7537,0.0,810.75,3830.75,4641.5,202011100100,202011100200,37520.0,12
7538,0.0,779.0,3581.5,4360.5,202011100200,202011100300,37091.0,12
7539,0.0,769.75,3345.75,4115.5,202011100300,202011100400,39029.0,11
7540,0.0,809.0,3153.25,3962.25,202011100400,202011100500,42607.0,9
7541,0.0,816.25,2942.25,3758.5,202011100500,202011100600,51764.0,7
7542,163.75,817.75,2719.0,3700.5,202011100600,202011100700,54520.0,7
7543,1525.25,845.75,2503.75,4874.75,202011100700,202011100800,55888.0,9
7544,4286.0,846.0,2091.25,7223.25,202011100800,202011100900,56467.0,13
7545,6626.25,788.5,1675.75,9090.5,202011100900,202011101000,58117.0,16
7546,7992.0,732.0,1421.0,10145.0,202011101000,202011101100,57818.0,18
7547,8140.0,663.0,1275.0,10078.0,202011101100,202011101200,57826.0,17
7548,7089.75,591.75,1269.0,8950.5,202011101200,202011101300,56491.0,16
7549,4989.5,545.5,1299.5,6834.5,202011101300,202011101400,54337.0,13
7550,2244.0,523.25,1426.5,4193.75,202011101400,202011101500,52958.0,8
7551,295.5,528.25,1742.25,2566.0,202011101500,202011101600,52449.0,5
7552,0.0,547.75,2197.0,2744.75,202011101600,202011101700,54445.0,5
7553,0.0,547.5,2568.0,3115.5,202011101700,202011101800,54681.0,6
7554,0.0,511.25,2739.75,3251.0,202011101800,202011101900,57325.0,6
7555,0.0,460.0,2654.25,3114.25,202011101900,202011102000,57209.0,5
7556,0.0,409.25,2466.0,2875.25,202011102000,202011102100,55341.0,5
7557,0.0,375.75,2295.5,2671.25,202011102100,202011102200,51553.0,5
7558,0.0,335.5,2077.5,2413.0,202011102200,202011102300,44992.0,5
7559,0.0,305.75,1702.75,2008.5,202011102300,202011110000,41708.0,5
7560,0.0,339.25,1515.25,1854.5,202011110000,202011110100,39366.0,5
7561,0.0,324.5,1399.25,1723.75,202011110100,202011110200,37231.0,5
7562,0.0,331.0,1321.75,1652.75,202011110200,202011110300,36960.0,4
7563,0.0,362.0,1278.0,1640.0,202011110300,202011110400,37508.0,4
7564,0.0,429.75,1263.25,1693.0,202011110400,202011110500,41256.0,4
7565,0.0,515.25,1211.5,1726.75,202011110500,202011110600,49990.0,3
7566,120.25,651.75,1161.5,1933.5,202011110600,202011110700,53080.0,4
7567,979.5,788.0,1148.0,2915.5,202011110700,202011110800,53843.0,5
7568,2656.25,894.0,1044.0,4594.25,202011110800,202011110900,53008.0,9
7569,4314.75,966.5,895.5,6176.75,202011110900,202011111000,54021.0,11
7570,5302.0,998.5,765.0,7065.5,202011111000,202011111100,54476.0,13
7571,5340.0,1015.25,680.0,7035.25,202011111100,202011111200,54484.0,13
7572,4571.5,1015.75,652.25,6239.5,202011111200,202011111300,53531.0,12
7573,3125.5,1012.5,661.5,4799.5,202011111300,202011111400,52061.0,9
7574,1358.75,1049.5,765.25,3173.5,202011111400,202011111500,50754.0,6
7575,198.0,1163.75,1064.75,2426.5,202011111500,202011111600,51020.0,5
7576,0.0,1421.0,1556.25,2977.25,202011111600,202011111700,53306.0,6
7577,0.0,1850.5,2161.5,4012.0,202011111700,202011111800,53593.0,7
7578,0.0,2340.25,2820.0,5160.25,202011111800,202011111900,56943.0,9
7579,0.0,2768.75,3451.25,6220.0,202011111900,202011112000,57647.0,11
7580,0.0,3109.5,4054.25,7163.75,202011112000,202011112100,54832.0,13
7581,0.0,3458.0,4646.25,8104.25,202011112100,202011112200,51017.0,16
7582,0.0,3656.5,5282.75,8939.25,202011112200,202011112300,45782.0,20
7583,0.0,3479.5,6882.25,10361.75,202011112300,202011120000,39799.0,26
7584,0.0,3776.25,7472.0,11248.25,202011120000,202011120100,38396.0,29
7585,0.0,3953.25,8185.0,12138.25,202011120100,202011120200,38508.0,32
7586,0.0,4100.5,8951.0,13051.5,202011120200,202011120300,39278.0,33
7587,0.0,4224.25,9733.5,13957.75,202011120300,202011120400,40265.0,35
7588,0.0,4351.0,10598.75,14949.75,202011120400,202011120500,44311.0,34
7589,0.0,4429.25,11509.75,15939.0,202011120500,202011120600,53920.0,30
7590,101.75,4537.5,12175.5,16814.75,202011120600,202011120700,59736.0,28
7591,1321.75,4608.75,12731.75,18662.25,202011120700,202011120800,60426.0,31
7592,4012.0,4657.75,12773.25,21443.0,202011120800,202011120900,61969.0,35
7593,6467.5,4552.5,12342.5,23362.5,202011120900,202011121000,63014.0,37
7594,7963.25,4360.5,11907.5,24231.25,202011121000,202011121100,62514.0,39
7595,8315.0,4174.75,11823.25,24313.0,202011121100,202011121200,61903.0,39
7596,7416.25,3903.75,11634.5,22954.5,202011121200,202011121300,61009.0,38
7597,5387.25,3583.0,11210.5,20180.75,202011121300,202011121400,58905.0,34
7598,2412.75,3416.75,11121.75,16951.25,202011121400,202011121500,56615.0,30
7599,302.75,3405.75,11830.75,15539.25,202011121500,202011121600,55997.0,28
7600,0.0,3476.0,12817.0,16293.0,202011121600,202011121700,58268.0,28
7601,0.0,3574.25,13551.5,17125.75,202011121700,202011121800,60587.0,28
7602,0.0,3584.0,13888.5,17472.5,202011121800,202011121900,62389.0,28
7603,0.0,3556.0,13562.0,17118.0,202011121900,202011122000,63211.0,27
7604,0.0,3452.0,12919.25,16371.25,202011122000,202011122100,59953.0,27
7605,0.0,3325.5,12020.0,15345.5,202011122100,202011122200,55762.0,28
7606,0.0,3085.5,11180.75,14266.25,202011122200,202011122300,48951.0,29
7607,0.0,2384.75,10141.0,12525.75,202011122300,202011130000,45259.0,28
7608,0.0,2289.75,9313.75,11603.5,202011130000,202011130100,42766.0,27
7609,0.0,2316.5,8722.5,11039.0,202011130100,202011130200,41093.0,27
7610,0.0,2583.25,8285.25,10868.5,202011130200,202011130300,40322.0,27
7611,0.0,2981.25,8000.5,10981.75,202011130300,202011130400,41437.0,27
7612,0.0,3304.0,8058.75,11362.75,202011130400,202011130500,44814.0,25
7613,0.0,3505.25,8391.75,11897.0,202011130500,202011130600,52954.0,22
7614,224.5,3801.25,8682.0,12707.75,202011130600,202011130700,57191.0,22
7615,2544.75,4169.75,8900.25,15614.75,202011130700,202011130800,59257.0,26
7616,6298.75,4528.75,8599.0,19426.5,202011130800,202011130900,62202.0,31
7617,9627.25,4694.25,7751.75,22073.25,202011130900,202011131000,63227.0,35
7618,11574.5,4734.5,7082.5,23391.5,202011131000,202011131100,63804.0,37
7619,11626.75,4756.5,7079.25,23462.5,202011131100,202011131200,63464.0,37
7620,9884.25,4785.5,7486.0,22155.75,202011131200,202011131300,61934.0,36
7621,6794.25,4864.0,7999.0,19657.25,202011131300,202011131400,59418.0,33
7622,2968.0,4944.5,9012.0,16924.5,202011131400,202011131500,56871.0,30
7623,352.5,5087.25,10542.25,15982.0,202011131500,202011131600,56314.0,28
7624,0.0,5017.5,12048.75,17066.25,202011131600,202011131700,58798.0,29
7625,0.0,4599.5,13282.0,17881.5,202011131700,202011131800,60239.0,30
7626,0.0,4066.75,14082.0,18148.75,202011131800,202011131900,62584.0,29
7627,0.0,3471.5,14134.0,17605.5,202011131900,202011132000,62489.0,28
7628,0.0,2918.0,13903.0,16821.0,202011132000,202011132100,58130.0,29
7629,0.0,2452.0,13383.75,15835.75,202011132100,202011132200,53430.0,30
7630,0.0,2104.5,12485.25,14589.75,202011132200,202011132300,47067.0,31
7631,0.0,1445.25,11773.75,13219.0,202011132300,202011140000,42026.0,31
7632,0.0,1474.0,10532.0,12006.0,202011140000,202011140100,39760.0,30
7633,0.0,1393.5,9429.25,10822.75,202011140100,202011140200,37952.0,29
7634,0.0,1366.5,8515.75,9882.25,202011140200,202011140300,37135.0,27
7635,0.0,1459.5,7797.25,9256.75,202011140300,202011140400,36474.0,25
7636,0.0,1694.25,7314.0,9008.25,202011140400,202011140500,37011.0,24
7637,0.0,1957.5,7143.25,9100.75,202011140500,202011140600,37599.0,24
7638,114.25,2221.25,7149.75,9485.25,202011140600,202011140700,40352.0,24
7639,2008.5,2518.5,7280.25,11807.25,202011140700,202011140800,43719.0,27
7640,5563.25,2841.75,7320.0,15725.0,202011140800,202011140900,47044.0,33
7641,8943.0,3112.0,6978.25,19033.25,202011140900,202011141000,49476.0,38
7642,11243.0,3212.75,6468.0,20923.75,202011141000,202011141100,50448.0,41
7643,11798.25,3325.5,6296.0,21419.75,202011141100,202011141200,50636.0,42
7644,10457.5,3535.25,6473.75,20466.5,202011141200,202011141300,48960.0,42
7645,7526.25,3863.5,6825.5,18215.25,202011141300,202011141400,46451.0,39
7646,3493.75,4345.0,7663.0,15501.75,202011141400,202011141500,43596.0,36
7647,433.25,4861.5,9423.75,14718.5,202011141500,202011141600,43796.0,34
7648,0.0,5173.75,11675.0,16848.75,202011141600,202011141700,46398.0,36
7649,0.0,5344.5,13914.25,19258.75,202011141700,202011141800,49716.0,39
7650,0.0,5428.5,15894.5,21323.0,202011141800,202011141900,53002.0,40
7651,0.0,5542.25,17435.5,22977.75,202011141900,202011142000,54236.0,42
7652,0.0,5680.75,18745.25,24426.0,202011142000,202011142100,51873.0,47
7653,0.0,5867.25,19588.25,25455.5,202011142100,202011142200,50153.0,51
7654,0.0,5978.25,20254.75,26233.0,202011142200,202011142300,46872.0,56
7655,0.0,5917.0,20461.25,26378.25,202011142300,202011150000,44854.0,59
7656,0.0,6056.0,20562.25,26618.25,202011150000,202011150100,44573.0,60
7657,0.0,6067.5,20530.25,26597.75,202011150100,202011150200,44146.0,60
7658,0.0,6068.0,20460.0,26528.0,202011150200,202011150300,43709.0,61
7659,0.0,6083.25,20295.5,26378.75,202011150300,202011150400,43643.0,60
7660,0.0,6095.5,20159.25,26254.75,202011150400,202011150500,43917.0,60
7661,0.0,6060.5,20361.25,26421.75,202011150500,202011150600,44537.0,59
7662,213.5,6059.5,20456.5,26729.5,202011150600,202011150700,45712.0,58
7663,2689.5,6066.75,20690.75,29447.0,202011150700,202011150800,48655.0,61
7664,6605.5,6084.5,20680.75,33370.75,202011150800,202011150900,52937.0,63
7665,10051.75,6111.75,20238.0,36401.5,202011150900,202011151000,55745.0,65
7666,12226.25,6106.0,19630.0,37962.25,202011151000,202011151100,57662.0,66
7667,12314.5,6082.25,19508.25,37905.0,202011151100,202011151200,57941.0,65
7668,10347.0,6092.75,20423.0,36862.75,202011151200,202011151300,56110.0,66
7669,7009.75,6141.5,22096.75,35248.0,202011151300,202011151400,54249.0,65
7670,3019.25,6231.25,24357.5,33608.0,202011151400,202011151500,53029.0,63
7671,329.5,6316.5,26909.5,33555.5,202011151500,202011151600,53630.0,63
7672,0.0,6402.5,29173.0,35575.5,202011151600,202011151700,56572.0,63
7673,0.0,6450.0,30872.5,37322.5,202011151700,202011151800,59497.0,63
7674,0.0,6440.75,32028.0,38468.75,202011151800,202011151900,59715.0,64
7675,0.0,6272.75,31953.0,38225.75,202011151900,202011152000,58658.0,65
7676,0.0,6144.75,31015.5,37160.25,202011152000,202011152100,57015.0,65
7677,0.0,6341.0,29357.25,35698.25,202011152100,202011152200,55375.0,64
7678,0.0,6514.75,28341.25,34856.0,202011152200,202011152300,53375.0,65
7679,0.0,6772.75,28317.75,35090.5,202011152300,202011160000,53816.0,65
7680,0.0,6683.0,27842.75,34525.75,202011160000,202011160100,52579.0,66
7681,0.0,6643.0,27051.0,33694.0,202011160100,202011160200,51201.0,66
7682,0.0,6601.75,26336.0,32937.75,202011160200,202011160300,49418.0,67
7683,0.0,6513.25,26056.0,32569.25,202011160300,202011160400,49477.0,66
7684,0.0,6398.0,26111.75,32509.75,202011160400,202011160500,51159.0,64
7685,0.0,6265.75,26711.0,32976.75,202011160500,202011160600,56613.0,58
7686,103.75,6217.25,26893.0,33214.0,202011160600,202011160700,60940.0,55
7687,1552.5,6246.25,27075.75,34874.5,202011160700,202011160800,64574.0,54
7688,4045.0,6303.5,27016.0,37364.5,202011160800,202011160900,66478.0,56
7689,6484.0,6355.5,27097.25,39936.75,202011160900,202011161000,68020.0,59
7690,7808.0,6398.75,27455.75,41662.5,202011161000,202011161100,68830.0,61
7691,7756.5,6413.0,27370.75,41540.25,202011161100,202011161200,68774.0,60
7692,6452.5,6419.5,26305.25,39177.25,202011161200,202011161300,67134.0,58
7693,4174.25,6465.0,24407.5,35046.75,202011161300,202011161400,64205.0,55
7694,1638.0,6479.5,22655.25,30772.75,202011161400,202011161500,60829.0,51
7695,143.75,6445.25,21689.5,28278.5,202011161500,202011161600,60102.0,47
7696,0.0,6365.75,21068.25,27434.0,202011161600,202011161700,60254.0,46
7697,0.0,6244.5,20788.5,27033.0,202011161700,202011161800,60845.0,44
7698,0.0,6143.0,20727.75,26870.75,202011161800,202011161900,60869.0,44
7699,0.0,6086.25,20298.0,26384.25,202011161900,202011162000,60747.0,43
7700,0.0,6081.75,19594.5,25676.25,202011162000,202011162100,58399.0,44
7701,0.0,6123.75,18738.0,24861.75,202011162100,202011162200,54827.0,45
7702,0.0,6146.75,18169.0,24315.75,202011162200,202011162300,50730.0,48
7703,0.0,5695.5,17110.5,22806.0,202011162300,202011170000,47607.0,48
7704,0.0,5829.5,16569.0,22398.5,202011170000,202011170100,46796.0,48
7705,0.0,5977.0,16131.5,22108.5,202011170100,202011170200,45662.0,48
7706,0.0,6184.5,15897.0,22081.5,202011170200,202011170300,46378.0,48
7707,0.0,6340.0,15919.25,22259.25,202011170300,202011170400,46526.0,48
7708,0.0,6378.75,16231.25,22610.0,202011170400,202011170500,48789.0,46
7709,0.0,6358.25,16955.5,23313.75,202011170500,202011170600,56578.0,41
7710,84.0,6354.25,17598.75,24037.0,202011170600,202011170700,61076.0,39
7711,1282.25,6298.0,18355.0,25935.25,202011170700,202011170800,63812.0,41
7712,3436.75,6229.5,18920.75,28587.0,202011170800,202011170900,66045.0,43
7713,5288.75,6205.5,19255.75,30750.0,202011170900,202011171000,66796.0,46
7714,6135.25,6246.25,19492.0,31873.5,202011171000,202011171100,67605.0,47
7715,5914.25,6317.5,19801.5,32033.25,202011171100,202011171200,67575.0,47
7716,4927.5,6374.25,19802.5,31104.25,202011171200,202011171300,67368.0,46
7717,3305.25,6426.25,19454.0,29185.5,202011171300,202011171400,65773.0,44
7718,1357.5,6437.75,19027.75,26823.0,202011171400,202011171500,63362.0,42
7719,156.5,6440.5,18787.5,25384.5,202011171500,202011171600,62734.0,40
7720,0.0,6450.5,18733.5,25184.0,202011171600,202011171700,63180.0,40
7721,0.0,6473.0,18777.5,25250.5,202011171700,202011171800,63614.0,40
7722,0.0,6473.25,18797.75,25271.0,202011171800,202011171900,64612.0,39
7723,0.0,6467.5,18499.0,24966.5,202011171900,202011172000,64895.0,38
7724,0.0,6460.75,17984.25,24445.0,202011172000,202011172100,61724.0,40
7725,0.0,6520.75,17014.25,23535.0,202011172100,202011172200,58509.0,40
7726,0.0,6499.5,16289.75,22789.25,202011172200,202011172300,53051.0,43
7727,0.0,6421.0,16249.75,22670.75,202011172300,202011180000,49023.0,46
7728,0.0,6283.5,15376.75,21660.25,202011180000,202011180100,47723.0,45
7729,0.0,6310.0,14667.75,20977.75,202011180100,202011180200,46720.0,45
7730,0.0,6348.0,14226.75,20574.75,202011180200,202011180300,45998.0,45
7731,0.0,6362.25,13925.0,20287.25,202011180300,202011180400,45926.0,44
7732,0.0,6365.5,13650.0,20015.5,202011180400,202011180500,47886.0,42
7733,0.0,6282.0,13559.0,19841.0,202011180500,202011180600,54086.0,37
7734,116.25,6247.25,13376.25,19739.75,202011180600,202011180700,58695.0,34
7735,2191.75,6265.75,13480.0,21937.5,202011180700,202011180800,60800.0,36
7736,6366.5,6307.5,13240.5,25914.5,202011180800,202011180900,62382.0,42
7737,10600.0,6339.0,12184.5,29123.5,202011180900,202011181000,63030.0,46
7738,13479.75,6360.25,11407.5,31247.5,202011181000,202011181100,63275.0,49
7739,14162.0,6333.25,11145.0,31640.25,202011181100,202011181200,62505.0,51
7740,12447.75,6283.25,11272.5,30003.5,202011181200,202011181300,60965.0,49
7741,8662.25,6241.25,11910.0,26813.5,202011181300,202011181400,58446.0,46
7742,3712.0,6232.25,13705.25,23649.5,202011181400,202011181500,56301.0,42
7743,362.25,6267.5,16794.25,23424.0,202011181500,202011181600,57671.0,41
7744,0.0,6327.75,20051.5,26379.25,202011181600,202011181700,61572.0,43
7745,0.0,6367.75,22877.75,29245.5,202011181700,202011181800,64377.0,45
7746,0.0,6359.75,25381.75,31741.5,202011181800,202011181900,65617.0,48
7747,0.0,6360.5,27309.0,33669.5,202011181900,202011182000,65772.0,51
7748,0.0,6362.75,28887.25,35250.0,202011182000,202011182100,62632.0,56
7749,0.0,6417.25,29526.0,35943.25,202011182100,202011182200,60778.0,59
7750,0.0,6390.0,30147.0,36537.0,202011182200,202011182300,57946.0,63
7751,0.0,6353.0,30686.5,37039.5,202011182300,202011190000,56298.0,66
7752,0.0,6238.25,30796.5,37034.75,202011190000,202011190100,55886.0,66
7753,0.0,6277.0,30618.5,36895.5,202011190100,202011190200,55344.0,67
7754,0.0,6308.75,30431.0,36739.75,202011190200,202011190300,55081.0,67
7755,0.0,6327.75,30471.5,36799.25,202011190300,202011190400,55603.0,66
7756,0.0,6346.0,30579.75,36925.75,202011190400,202011190500,57619.0,64
7757,0.0,6309.75,31101.5,37411.25,202011190500,202011190600,62694.0,60
7758,54.0,6251.75,30934.25,37240.0,202011190600,202011190700,66654.0,56
7759,886.0,6210.0,31082.5,38178.5,202011190700,202011190800,68258.0,56
7760,2502.25,6150.5,31464.25,40117.0,202011190800,202011190900,70428.0,57
7761,4026.5,5972.5,32198.5,42197.5,202011190900,202011191000,70844.0,60
7762,5041.25,5892.25,33055.0,43988.5,202011191000,202011191100,71990.0,61
7763,5336.75,6006.0,33517.75,44860.5,202011191100,202011191200,72141.0,62
7764,4763.5,6130.0,33627.0,44520.5,202011191200,202011191300,70590.0,63
7765,3267.0,6162.25,33564.25,42993.5,202011191300,202011191400,68586.0,63
7766,1301.5,6168.5,33066.25,40536.25,202011191400,202011191500,66882.0,61
7767,120.75,6173.75,32191.0,38485.5,202011191500,202011191600,66115.0,58
7768,0.0,6169.5,30940.5,37110.0,202011191600,202011191700,66509.0,56
7769,0.0,6138.25,29635.0,35773.25,202011191700,202011191800,66924.0,53
7770,0.0,6110.0,28133.25,34243.25,202011191800,202011191900,66328.0,52
7771,0.0,6075.25,25854.5,31929.75,202011191900,202011192000,64103.0,50
7772,0.0,6030.25,23543.25,29573.5,202011192000,202011192100,60484.0,49
7773,0.0,6101.75,21805.5,27907.25,202011192100,202011192200,56563.0,49
7774,0.0,6128.5,21141.25,27269.75,202011192200,202011192300,54154.0,50
7775,0.0,5363.25,19929.25,25292.5,202011192300,202011200000,50766.0,50
7776,0.0,5481.75,19367.0,24848.75,202011200000,202011200100,48891.0,51
7777,0.0,5462.5,18459.5,23922.0,202011200100,202011200200,48946.0,49
7778,0.0,5503.25,17388.75,22892.0,202011200200,202011200300,48255.0,47
7779,0.0,5623.75,16156.75,21780.5,202011200300,202011200400,48283.0,45
7780,0.0,5396.0,15094.75,20490.75,202011200400,202011200500,50498.0,41
7781,0.0,5114.25,14204.5,19318.75,202011200500,202011200600,55764.0,35
7782,117.75,4773.75,13115.0,18006.5,202011200600,202011200700,59324.0,30
7783,2430.75,4360.5,12122.0,18913.25,202011200700,202011200800,61017.0,31
7784,6758.5,3846.0,10963.0,21567.5,202011200800,202011200900,63526.0,34
7785,10363.25,3330.75,9645.0,23339.0,202011200900,202011201000,64234.0,36
7786,12240.0,2863.5,9112.5,24216.0,202011201000,202011201100,64496.0,38
7787,12065.75,2464.25,8944.75,23474.75,202011201100,202011201200,63146.0,37
7788,10157.25,2175.0,8617.25,20949.5,202011201200,202011201300,59955.0,35
7789,6868.0,2221.25,7968.0,17057.25,202011201300,202011201400,55633.0,31
7790,2796.5,2409.0,7319.0,12524.5,202011201400,202011201500,51809.0,24
7791,235.5,2697.75,7224.5,10157.75,202011201500,202011201600,50808.0,20
7792,0.0,3139.25,7752.75,10892.0,202011201600,202011201700,52935.0,21
7793,0.0,3762.75,8390.25,12153.0,202011201700,202011201800,54158.0,22
7794,0.0,4463.25,8955.75,13419.0,202011201800,202011201900,56472.0,24
7795,0.0,5106.5,9433.25,14539.75,202011201900,202011202000,58309.0,25
7796,0.0,5490.0,10113.5,15603.5,202011202000,202011202100,55508.0,28
7797,0.0,5707.0,10977.25,16684.25,202011202100,202011202200,53548.0,31
7798,0.0,5791.0,11976.75,17767.75,202011202200,202011202300,48792.0,36
7799,0.0,5992.0,11271.75,17263.75,202011202300,202011210000,44036.0,39
7800,0.0,5920.0,12320.0,18240.0,202011210000,202011210100,42913.0,43
7801,0.0,6004.25,13553.5,19557.75,202011210100,202011210200,42478.0,46
7802,0.0,6084.0,14845.25,20929.25,202011210200,202011210300,43028.0,49
7803,0.0,6178.75,16196.5,22375.25,202011210300,202011210400,44246.0,51
7804,0.0,6276.25,17666.5,23942.75,202011210400,202011210500,45778.0,52
7805,0.0,6280.75,19483.75,25764.5,202011210500,202011210600,48503.0,53
7806,66.25,6323.25,20895.75,27285.25,202011210600,202011210700,50603.0,54
7807,1512.0,6328.75,22082.75,29923.5,202011210700,202011210800,54390.0,55
7808,4393.75,6326.5,22864.0,33584.25,202011210800,202011210900,57492.0,58
7809,7192.25,6286.5,23257.5,36736.25,202011210900,202011211000,59912.0,61
7810,9013.0,6237.5,23431.5,38682.0,202011211000,202011211100,61034.0,63
7811,9233.0,6210.25,23701.75,39145.0,202011211100,202011211200,61079.0,64
7812,7911.0,6188.5,23940.0,38039.5,202011211200,202011211300,59288.0,64
7813,5416.75,6179.5,24009.75,35606.0,202011211300,202011211400,57411.0,62
7814,2330.25,6181.0,24003.5,32514.75,202011211400,202011211500,55670.0,58
7815,220.25,6179.5,24113.25,30513.0,202011211500,202011211600,56486.0,54
7816,0.0,6139.75,24491.25,30631.0,202011211600,202011211700,57917.0,53
7817,0.0,6065.0,25082.5,31147.5,202011211700,202011211800,59267.0,53
7818,0.0,6020.0,25847.5,31867.5,202011211800,202011211900,59454.0,54
7819,0.0,6003.5,26052.75,32056.25,202011211900,202011212000,57961.0,55
7820,0.0,6018.25,25996.25,32014.5,202011212000,202011212100,55877.0,57
7821,0.0,6078.0,25439.5,31517.5,202011212100,202011212200,55019.0,57
7822,0.0,6048.5,25008.5,31057.0,202011212200,202011212300,53659.0,58
7823,0.0,5575.75,24856.75,30432.5,202011212300,202011220000,52239.0,58
7824,0.0,6067.25,24194.25,30261.5,202011220000,202011220100,51058.0,59
7825,0.0,6043.5,23748.0,29791.5,202011220100,202011220200,50167.0,59
7826,0.0,6042.0,23420.5,29462.5,202011220200,202011220300,49110.0,60
7827,0.0,6160.25,23185.5,29345.75,202011220300,202011220400,49290.0,60
7828,0.0,6294.0,23055.0,29349.0,202011220400,202011220500,49813.0,59
7829,0.0,6287.5,23308.5,29596.0,202011220500,202011220600,49695.0,60
7830,41.0,6251.25,23075.75,29368.0,202011220600,202011220700,49884.0,59
7831,1330.25,6264.25,22747.25,30341.75,202011220700,202011220800,52284.0,58
7832,3586.25,6322.0,22229.25,32137.5,202011220800,202011220900,54528.0,59
7833,5768.5,6316.0,21370.75,33455.25,202011220900,202011221000,56241.0,59
7834,7179.0,6298.5,20237.5,33715.0,202011221000,202011221100,57000.0,59
7835,7240.25,6282.75,19202.25,32725.25,202011221100,202011221200,55942.0,58
7836,6055.75,6232.25,18122.75,30410.75,202011221200,202011221300,53342.0,57
7837,3900.75,6080.0,16641.75,26622.5,202011221300,202011221400,50476.0,53
7838,1520.75,5846.25,15104.75,22471.75,202011221400,202011221500,48599.0,46
7839,129.75,5604.5,14062.5,19796.75,202011221500,202011221600,48775.0,41
7840,0.0,5430.0,13673.0,19103.0,202011221600,202011221700,51369.0,37
7841,0.0,5383.25,13684.0,19067.25,202011221700,202011221800,52586.0,36
7842,0.0,5415.0,13859.0,19274.0,202011221800,202011221900,53514.0,36
7843,0.0,5510.75,14028.5,19539.25,202011221900,202011222000,55787.0,35
7844,0.0,5664.0,14230.0,19894.0,202011222000,202011222100,53658.0,37
7845,0.0,5819.0,14248.0,20067.0,202011222100,202011222200,51999.0,39
7846,0.0,5914.25,14323.0,20237.25,202011222200,202011222300,48792.0,41
7847,0.0,6155.5,14457.5,20613.0,202011222300,202011230000,47302.0,44
7848,0.0,6020.75,14622.75,20643.5,202011230000,202011230100,46304.0,45
7849,0.0,6092.0,14727.0,20819.0,202011230100,202011230200,46599.0,45
7850,0.0,6107.5,14860.5,20968.0,202011230200,202011230300,46902.0,45
7851,0.0,6093.5,15003.0,21096.5,202011230300,202011230400,47808.0,44
7852,0.0,6066.5,15033.75,21100.25,202011230400,202011230500,50335.0,42
7853,0.0,5952.5,15139.25,21091.75,202011230500,202011230600,60082.0,35
7854,23.75,5843.25,14865.0,20732.0,202011230600,202011230700,64736.0,32
7855,1373.25,5661.0,14369.25,21403.5,202011230700,202011230800,66484.0,32
7856,4430.5,5416.25,13426.25,23273.0,202011230800,202011230900,67162.0,35
7857,7285.75,5060.0,12421.75,24767.5,202011230900,202011231000,68323.0,36
7858,8966.0,4776.0,11859.75,25601.75,202011231000,202011231100,68312.0,37
