,Solar,Wind Onshore,startTime,endTime,totalRenewable,total,percentRenewable
5252,537.0,6157.0,202008062000,202008062100,6694.0,29443.0,23
5253,540.0,6128.0,202008062100,202008062200,6668.0,28558.0,23
5254,387.0,6052.0,202008062200,202008062300,6439.0,25289.0,25
5255,372.0,5933.0,202008062300,202008070000,6305.0,24179.0,26
5256,384.0,5589.0,202008070000,202008070100,5973.0,23763.0,25
5257,363.0,5000.0,202008070100,202008070200,5363.0,22860.0,23
5258,292.0,4412.0,202008070200,202008070300,4704.0,22537.0,21
5259,249.0,3891.0,202008070300,202008070400,4140.0,22250.0,19
5260,201.0,3392.0,202008070400,202008070500,3593.0,23029.0,16
5261,249.0,2971.0,202008070500,202008070600,3220.0,24676.0,13
5262,1569.0,2582.0,202008070600,202008070700,4151.0,26909.0,15
5263,4318.0,2233.0,202008070700,202008070800,6551.0,28804.0,23
5264,6715.0,2213.0,202008070800,202008070900,8928.0,30927.0,29
5265,7849.0,2439.0,202008070900,202008071000,10288.0,32337.0,32
5266,8374.0,2692.0,202008071000,202008071100,11066.0,33696.0,33
5267,8580.0,2994.0,202008071100,202008071200,11574.0,33858.0,34
5268,8670.0,3351.0,202008071200,202008071300,12021.0,33697.0,36
5269,8540.0,3754.0,202008071300,202008071400,12294.0,33346.0,37
5270,8159.0,4260.0,202008071400,202008071500,12419.0,32593.0,38
5271,7355.0,4694.0,202008071500,202008071600,12049.0,32957.0,37
5272,6185.0,4778.0,202008071600,202008071700,10963.0,34433.0,32
5273,4219.0,4761.0,202008071700,202008071800,8980.0,33163.0,27
5274,1706.0,4743.0,202008071800,202008071900,6449.0,32229.0,20
5275,543.0,4887.0,202008071900,202008072000,5430.0,30603.0,18
5276,394.0,5088.0,202008072000,202008072100,5482.0,28554.0,19
5277,402.0,4906.0,202008072100,202008072200,5308.0,26537.0,20
5278,480.0,4343.0,202008072200,202008072300,4823.0,25444.0,19
5279,426.0,4163.0,202008072300,202008080000,4589.0,24081.0,19
5280,403.0,3884.0,202008080000,202008080100,4287.0,23643.0,18
5281,401.0,3597.0,202008080100,202008080200,3998.0,22621.0,18
5282,296.0,3374.0,202008080200,202008080300,3670.0,22329.0,16
5283,235.0,3135.0,202008080300,202008080400,3370.0,21944.0,15
5284,161.0,2904.0,202008080400,202008080500,3065.0,22240.0,14
5285,200.0,2700.0,202008080500,202008080600,2900.0,22180.0,13
5286,1375.0,2325.0,202008080600,202008080700,3700.0,22833.0,16
5287,3648.0,1793.0,202008080700,202008080800,5441.0,24514.0,22
5288,5826.0,1495.0,202008080800,202008080900,7321.0,26487.0,28
5289,7077.0,1580.0,202008080900,202008081000,8657.0,27645.0,31
5290,7678.0,1847.0,202008081000,202008081100,9525.0,30241.0,31
5291,7942.0,2349.0,202008081100,202008081200,10291.0,30669.0,34
5292,7975.0,3015.0,202008081200,202008081300,10990.0,31081.0,35
5293,7728.0,3720.0,202008081300,202008081400,11448.0,29844.0,38
5294,7277.0,4460.0,202008081400,202008081500,11737.0,29816.0,39
5295,6561.0,4861.0,202008081500,202008081600,11422.0,29723.0,38
5296,5471.0,5169.0,202008081600,202008081700,10640.0,31005.0,34
5297,3806.0,4846.0,202008081700,202008081800,8652.0,29734.0,29
5298,1709.0,4252.0,202008081800,202008081900,5961.0,27990.0,21
5299,656.0,3787.0,202008081900,202008082000,4443.0,27114.0,16
5300,449.0,3628.0,202008082000,202008082100,4077.0,26704.0,15
5301,435.0,3465.0,202008082100,202008082200,3900.0,25617.0,15
5302,209.0,3104.0,202008082200,202008082300,3313.0,24889.0,13
5303,236.0,2962.0,202008082300,202008090000,3198.0,23938.0,13
5304,156.0,2778.0,202008090000,202008090100,2934.0,22906.0,13
5305,190.0,2601.0,202008090100,202008090200,2791.0,21729.0,13
5306,121.0,2472.0,202008090200,202008090300,2593.0,20902.0,12
5307,102.0,2282.0,202008090300,202008090400,2384.0,20214.0,12
5308,70.0,2148.0,202008090400,202008090500,2218.0,20350.0,11
5309,200.0,2013.0,202008090500,202008090600,2213.0,19999.0,11
5310,1547.0,1763.0,202008090600,202008090700,3310.0,20743.0,16
5311,4409.0,1450.0,202008090700,202008090800,5859.0,22228.0,26
5312,6777.0,1291.0,202008090800,202008090900,8068.0,24668.0,33
5313,7882.0,1716.0,202008090900,202008091000,9598.0,26199.0,37
5314,8406.0,2304.0,202008091000,202008091100,10710.0,27749.0,39
5315,8537.0,3219.0,202008091100,202008091200,11756.0,28515.0,41
5316,8483.0,3944.0,202008091200,202008091300,12427.0,29059.0,43
5317,8288.0,4248.0,202008091300,202008091400,12536.0,28941.0,43
5318,7821.0,4632.0,202008091400,202008091500,12453.0,28732.0,43
5319,7081.0,4805.0,202008091500,202008091600,11886.0,27990.0,42
5320,5895.0,4848.0,202008091600,202008091700,10743.0,27808.0,39
5321,3960.0,4958.0,202008091700,202008091800,8918.0,27737.0,32
5322,1722.0,4954.0,202008091800,202008091900,6676.0,27199.0,25
5323,584.0,5006.0,202008091900,202008092000,5590.0,26855.0,21
5324,464.0,5153.0,202008092000,202008092100,5617.0,26891.0,21
5325,458.0,5081.0,202008092100,202008092200,5539.0,26415.0,21
5326,448.0,4940.0,202008092200,202008092300,5388.0,25069.0,21
5327,436.0,4770.0,202008092300,202008100000,5206.0,23465.0,22
5328,387.0,4535.0,202008100000,202008100100,4922.0,23000.0,21
5329,298.0,4438.0,202008100100,202008100200,4736.0,22507.0,21
5330,213.0,4397.0,202008100200,202008100300,4610.0,22222.0,21
5331,137.0,4177.0,202008100300,202008100400,4314.0,21947.0,20
5332,89.0,3855.0,202008100400,202008100500,3944.0,22979.0,17
5333,169.0,3550.0,202008100500,202008100600,3719.0,25395.0,15
5334,1211.0,3167.0,202008100600,202008100700,4378.0,27442.0,16
5335,3484.0,2726.0,202008100700,202008100800,6210.0,29362.0,21
5336,5680.0,2598.0,202008100800,202008100900,8278.0,31398.0,26
5337,6952.0,2961.0,202008100900,202008101000,9913.0,33097.0,30
5338,7644.0,3743.0,202008101000,202008101100,11387.0,34253.0,33
5339,7869.0,4369.0,202008101100,202008101200,12238.0,34647.0,35
5340,7826.0,4738.0,202008101200,202008101300,12564.0,34749.0,36
5341,7418.0,4791.0,202008101300,202008101400,12209.0,34562.0,35
5342,6825.0,5203.0,202008101400,202008101500,12028.0,34428.0,35
5343,6349.0,5213.0,202008101500,202008101600,11562.0,34395.0,34
5344,5048.0,5310.0,202008101600,202008101700,10358.0,34227.0,30
5345,3304.0,5433.0,202008101700,202008101800,8737.0,33369.0,26
5346,1556.0,5558.0,202008101800,202008101900,7114.0,32601.0,22
5347,544.0,5676.0,202008101900,202008102000,6220.0,31735.0,20
5348,408.0,6152.0,202008102000,202008102100,6560.0,30135.0,22
5349,462.0,6325.0,202008102100,202008102200,6787.0,28911.0,23
5350,271.0,5783.0,202008102200,202008102300,6054.0,25808.0,23
5351,245.0,5823.0,202008102300,202008110000,6068.0,23967.0,25
5352,240.0,5971.0,202008110000,202008110100,6211.0,23825.0,26
5353,255.0,6007.0,202008110100,202008110200,6262.0,23575.0,27
5354,185.0,5967.0,202008110200,202008110300,6152.0,23326.0,26
5355,113.0,5861.0,202008110300,202008110400,5974.0,23243.0,26
5356,103.0,5722.0,202008110400,202008110500,5825.0,25475.0,23
5357,167.0,5661.0,202008110500,202008110600,5828.0,27487.0,21
5358,965.0,5435.0,202008110600,202008110700,6400.0,28827.0,22
5359,2792.0,5188.0,202008110700,202008110800,7980.0,30393.0,26
5360,4515.0,5122.0,202008110800,202008110900,9637.0,32596.0,30
5361,5690.0,5212.0,202008110900,202008111000,10902.0,33995.0,32
5362,6274.0,5468.0,202008111000,202008111100,11742.0,35269.0,33
5363,6506.0,5782.0,202008111100,202008111200,12288.0,35903.0,34
5364,6524.0,6080.0,202008111200,202008111300,12604.0,35748.0,35
5365,6259.0,6369.0,202008111300,202008111400,12628.0,35995.0,35
5366,5822.0,6597.0,202008111400,202008111500,12419.0,35739.0,35
5367,5278.0,6411.0,202008111500,202008111600,11689.0,35160.0,33
5368,4089.0,6003.0,202008111600,202008111700,10092.0,34363.0,29
5369,2593.0,5594.0,202008111700,202008111800,8187.0,33075.0,25
5370,1249.0,5296.0,202008111800,202008111900,6545.0,32465.0,20
5371,590.0,5016.0,202008111900,202008112000,5606.0,32017.0,18
5372,340.0,4789.0,202008112000,202008112100,5129.0,29893.0,17
5373,325.0,4538.0,202008112100,202008112200,4863.0,28255.0,17
5374,157.0,3717.0,202008112200,202008112300,3874.0,23493.0,16
5375,141.0,3654.0,202008112300,202008120000,3795.0,22432.0,17
5376,123.0,3374.0,202008120000,202008120100,3497.0,21716.0,16
5377,137.0,3050.0,202008120100,202008120200,3187.0,21183.0,15
5378,123.0,2957.0,202008120200,202008120300,3080.0,20875.0,15
5379,69.0,3041.0,202008120300,202008120400,3110.0,20709.0,15
5380,60.0,3192.0,202008120400,202008120500,3252.0,24177.0,13
5381,126.0,3280.0,202008120500,202008120600,3406.0,25055.0,14
5382,1088.0,3129.0,202008120600,202008120700,4217.0,26907.0,16
5383,3179.0,3075.0,202008120700,202008120800,6254.0,29767.0,21
5384,5297.0,3296.0,202008120800,202008120900,8593.0,31843.0,27
5385,6628.0,3451.0,202008120900,202008121000,10079.0,33543.0,30
5386,7403.0,3626.0,202008121000,202008121100,11029.0,34588.0,32
5387,7788.0,3819.0,202008121100,202008121200,11607.0,34868.0,33
5388,7912.0,4445.0,202008121200,202008121300,12357.0,34924.0,35
5389,7760.0,4931.0,202008121300,202008121400,12691.0,34795.0,36
5390,7325.0,5422.0,202008121400,202008121500,12747.0,34698.0,37
5391,6721.0,5398.0,202008121500,202008121600,12119.0,34003.0,36
5392,5722.0,4899.0,202008121600,202008121700,10621.0,33151.0,32
5393,3827.0,4180.0,202008121700,202008121800,8007.0,31881.0,25
5394,1647.0,3511.0,202008121800,202008121900,5158.0,30555.0,17
5395,693.0,3100.0,202008121900,202008122000,3793.0,29566.0,13
5396,529.0,2827.0,202008122000,202008122100,3356.0,28634.0,12
5397,501.0,2480.0,202008122100,202008122200,2981.0,26147.0,11
5398,495.0,2737.0,202008122200,202008122300,3232.0,23805.0,14
5399,452.0,2357.0,202008122300,202008130000,2809.0,22295.0,13
5400,391.0,2127.0,202008130000,202008130100,2518.0,21439.0,12
5401,328.0,1960.0,202008130100,202008130200,2288.0,20832.0,11
5402,303.0,1770.0,202008130200,202008130300,2073.0,20545.0,10
5403,219.0,1585.0,202008130300,202008130400,1804.0,20533.0,9
5404,79.0,1412.0,202008130400,202008130500,1491.0,22849.0,7
5405,242.0,1273.0,202008130500,202008130600,1515.0,24306.0,6
5406,1415.0,983.0,202008130600,202008130700,2398.0,25952.0,9
5407,4224.0,660.0,202008130700,202008130800,4884.0,29002.0,17
5408,6753.0,465.0,202008130800,202008130900,7218.0,30863.0,23
5409,8148.0,484.0,202008130900,202008131000,8632.0,31909.0,27
5410,8764.0,618.0,202008131000,202008131100,9382.0,33344.0,28
5411,8991.0,763.0,202008131100,202008131200,9754.0,33101.0,29
5412,9047.0,988.0,202008131200,202008131300,10035.0,32717.0,31
5413,8948.0,1248.0,202008131300,202008131400,10196.0,32446.0,31
5414,8611.0,1557.0,202008131400,202008131500,10168.0,32687.0,31
5415,7917.0,1801.0,202008131500,202008131600,9718.0,33164.0,29
5416,6778.0,2033.0,202008131600,202008131700,8811.0,32836.0,27
5417,4726.0,2397.0,202008131700,202008131800,7123.0,31855.0,22
5418,1987.0,2578.0,202008131800,202008131900,4565.0,31128.0,15
5419,739.0,2744.0,202008131900,202008132000,3483.0,30436.0,11
5420,591.0,3115.0,202008132000,202008132100,3706.0,29131.0,13
5421,579.0,3036.0,202008132100,202008132200,3615.0,27103.0,13
5422,587.0,2613.0,202008132200,202008132300,3200.0,24036.0,13
5423,565.0,2439.0,202008132300,202008140000,3004.0,22221.0,14
5424,509.0,2227.0,202008140000,202008140100,2736.0,21641.0,13
5425,436.0,1998.0,202008140100,202008140200,2434.0,21186.0,11
5426,363.0,1760.0,202008140200,202008140300,2123.0,20662.0,10
5427,246.0,1583.0,202008140300,202008140400,1829.0,20453.0,9
5428,181.0,1424.0,202008140400,202008140500,1605.0,21727.0,7
5429,220.0,1336.0,202008140500,202008140600,1556.0,23934.0,7
5430,1446.0,1143.0,202008140600,202008140700,2589.0,26010.0,10
5431,4202.0,921.0,202008140700,202008140800,5123.0,28908.0,18
5432,6816.0,818.0,202008140800,202008140900,7634.0,31280.0,24
5433,8090.0,1029.0,202008140900,202008141000,9119.0,32517.0,28
5434,8690.0,1336.0,202008141000,202008141100,10026.0,33570.0,30
5435,8934.0,1679.0,202008141100,202008141200,10613.0,33660.0,32
5436,9013.0,1999.0,202008141200,202008141300,11012.0,33222.0,33
5437,8905.0,2319.0,202008141300,202008141400,11224.0,33133.0,34
5438,8500.0,2645.0,202008141400,202008141500,11145.0,33279.0,33
5439,7774.0,2938.0,202008141500,202008141600,10712.0,33081.0,32
5440,6676.0,3252.0,202008141600,202008141700,9928.0,32920.0,30
5441,4694.0,3640.0,202008141700,202008141800,8334.0,31886.0,26
5442,2025.0,3927.0,202008141800,202008141900,5952.0,30833.0,19
5443,758.0,4139.0,202008141900,202008142000,4897.0,29786.0,16
5444,608.0,4401.0,202008142000,202008142100,5009.0,28802.0,17
5445,600.0,4204.0,202008142100,202008142200,4804.0,27482.0,17
5446,602.0,4126.0,202008142200,202008142300,4728.0,22919.0,21
5447,590.0,3713.0,202008142300,202008150000,4303.0,21885.0,20
5448,562.0,3282.0,202008150000,202008150100,3844.0,21134.0,18
5449,489.0,2888.0,202008150100,202008150200,3377.0,20336.0,17
5450,417.0,2633.0,202008150200,202008150300,3050.0,19910.0,15
5451,326.0,2548.0,202008150300,202008150400,2874.0,19781.0,15
5452,146.0,2526.0,202008150400,202008150500,2672.0,20007.0,13
5453,226.0,2572.0,202008150500,202008150600,2798.0,20708.0,14
5454,1410.0,2489.0,202008150600,202008150700,3899.0,21360.0,18
5455,4170.0,2296.0,202008150700,202008150800,6466.0,23547.0,27
5456,6885.0,2341.0,202008150800,202008150900,9226.0,25922.0,36
5457,8252.0,2859.0,202008150900,202008151000,11111.0,27511.0,40
5458,8865.0,3653.0,202008151000,202008151100,12518.0,28815.0,43
5459,9096.0,4637.0,202008151100,202008151200,13733.0,30088.0,46
5460,9140.0,5481.0,202008151200,202008151300,14621.0,31023.0,47
5461,8977.0,6284.0,202008151300,202008151400,15261.0,31265.0,49
5462,8590.0,6932.0,202008151400,202008151500,15522.0,31451.0,49
5463,7875.0,7197.0,202008151500,202008151600,15072.0,30959.0,49
5464,6954.0,7286.0,202008151600,202008151700,14240.0,30194.0,47
5465,4764.0,7390.0,202008151700,202008151800,12154.0,29516.0,41
5466,1888.0,7237.0,202008151800,202008151900,9125.0,28179.0,32
5467,727.0,7063.0,202008151900,202008152000,7790.0,27174.0,29
5468,615.0,7304.0,202008152000,202008152100,7919.0,26827.0,30
5469,614.0,7282.0,202008152100,202008152200,7896.0,26572.0,30
5470,613.0,7375.0,202008152200,202008152300,7988.0,25351.0,32
5471,576.0,7050.0,202008152300,202008160000,7626.0,24708.0,31
5472,526.0,6496.0,202008160000,202008160100,7022.0,23597.0,30
5473,467.0,6021.0,202008160100,202008160200,6488.0,22895.0,28
5474,412.0,5738.0,202008160200,202008160300,6150.0,22486.0,27
5475,308.0,5471.0,202008160300,202008160400,5779.0,22056.0,26
5476,154.0,5167.0,202008160400,202008160500,5321.0,21734.0,24
5477,196.0,4859.0,202008160500,202008160600,5055.0,21686.0,23
5478,1466.0,4305.0,202008160600,202008160700,5771.0,22084.0,26
5479,4285.0,3634.0,202008160700,202008160800,7919.0,23800.0,33
5480,7009.0,3140.0,202008160800,202008160900,10149.0,26330.0,39
5481,8324.0,3063.0,202008160900,202008161000,11387.0,27688.0,41
5482,8916.0,3196.0,202008161000,202008161100,12112.0,28642.0,42
5483,9144.0,3482.0,202008161100,202008161200,12626.0,28615.0,44
5484,9187.0,3905.0,202008161200,202008161300,13092.0,29256.0,45
5485,9065.0,4378.0,202008161300,202008161400,13443.0,28912.0,46
5486,8713.0,4828.0,202008161400,202008161500,13541.0,28746.0,47
5487,7993.0,5152.0,202008161500,202008161600,13145.0,28463.0,46
5488,6804.0,5371.0,202008161600,202008161700,12175.0,27622.0,44
5489,4718.0,5479.0,202008161700,202008161800,10197.0,27907.0,37
5490,1956.0,5503.0,202008161800,202008161900,7459.0,25877.0,29
5491,734.0,5607.0,202008161900,202008162000,6341.0,25440.0,25
5492,627.0,5600.0,202008162000,202008162100,6227.0,24593.0,25
5493,619.0,5452.0,202008162100,202008162200,6071.0,23715.0,26
5494,614.0,5298.0,202008162200,202008162300,5912.0,23501.0,25
5495,600.0,5289.0,202008162300,202008170000,5889.0,22854.0,26
5496,588.0,5248.0,202008170000,202008170100,5836.0,22823.0,26
5497,542.0,5230.0,202008170100,202008170200,5772.0,22538.0,26
5498,517.0,5308.0,202008170200,202008170300,5825.0,22288.0,26
5499,458.0,5085.0,202008170300,202008170400,5543.0,22228.0,25
5500,182.0,4740.0,202008170400,202008170500,4922.0,24677.0,20
5501,181.0,4456.0,202008170500,202008170600,4637.0,26402.0,18
5502,1318.0,4013.0,202008170600,202008170700,5331.0,28011.0,19
5503,4071.0,3624.0,202008170700,202008170800,7695.0,29929.0,26
5504,6823.0,3379.0,202008170800,202008170900,10202.0,32048.0,32
5505,8112.0,3525.0,202008170900,202008171000,11637.0,33352.0,35
5506,8721.0,3868.0,202008171000,202008171100,12589.0,34070.0,37
5507,8945.0,4262.0,202008171100,202008171200,13207.0,34403.0,38
5508,8929.0,4613.0,202008171200,202008171300,13542.0,34465.0,39
5509,8759.0,4937.0,202008171300,202008171400,13696.0,34366.0,40
5510,8310.0,5228.0,202008171400,202008171500,13538.0,34021.0,40
5511,7527.0,5187.0,202008171500,202008171600,12714.0,33632.0,38
5512,6313.0,5197.0,202008171600,202008171700,11510.0,33343.0,35
5513,4233.0,5129.0,202008171700,202008171800,9362.0,32161.0,29
5514,1763.0,4646.0,202008171800,202008171900,6409.0,30349.0,21
5515,715.0,4103.0,202008171900,202008172000,4818.0,30124.0,16
5516,616.0,3496.0,202008172000,202008172100,4112.0,28981.0,14
5517,597.0,3161.0,202008172100,202008172200,3758.0,26451.0,14
5518,609.0,3206.0,202008172200,202008172300,3815.0,23810.0,16
5519,553.0,3063.0,202008172300,202008180000,3616.0,22809.0,16
5520,500.0,3093.0,202008180000,202008180100,3593.0,22477.0,16
5521,443.0,3134.0,202008180100,202008180200,3577.0,22140.0,16
5522,410.0,3181.0,202008180200,202008180300,3591.0,22018.0,16
5523,377.0,3122.0,202008180300,202008180400,3499.0,22091.0,16
5524,203.0,3066.0,202008180400,202008180500,3269.0,24359.0,13
5525,174.0,3022.0,202008180500,202008180600,3196.0,25427.0,13
5526,1056.0,2822.0,202008180600,202008180700,3878.0,27472.0,14
5527,3470.0,2604.0,202008180700,202008180800,6074.0,29570.0,21
5528,6029.0,2563.0,202008180800,202008180900,8592.0,31714.0,27
5529,7454.0,2794.0,202008180900,202008181000,10248.0,32792.0,31
5530,8096.0,3101.0,202008181000,202008181100,11197.0,33475.0,33
5531,8413.0,3431.0,202008181100,202008181200,11844.0,33573.0,35
5532,8480.0,3792.0,202008181200,202008181300,12272.0,33498.0,37
5533,8297.0,4088.0,202008181300,202008181400,12385.0,33599.0,37
5534,7920.0,4307.0,202008181400,202008181500,12227.0,33647.0,36
5535,7260.0,4215.0,202008181500,202008181600,11475.0,33639.0,34
5536,6077.0,4051.0,202008181600,202008181700,10128.0,33075.0,31
5537,4135.0,3964.0,202008181700,202008181800,8099.0,31705.0,26
5538,1801.0,3831.0,202008181800,202008181900,5632.0,30674.0,18
5539,732.0,3721.0,202008181900,202008182000,4453.0,30967.0,14
5540,609.0,3749.0,202008182000,202008182100,4358.0,29869.0,15
5541,563.0,3830.0,202008182100,202008182200,4393.0,26992.0,16
5542,513.0,4574.0,202008182200,202008182300,5087.0,22721.0,22
5543,460.0,4808.0,202008182300,202008190000,5268.0,22288.0,24
5544,409.0,4987.0,202008190000,202008190100,5396.0,22598.0,24
5545,286.0,5137.0,202008190100,202008190200,5423.0,22468.0,24
5546,241.0,5290.0,202008190200,202008190300,5531.0,22548.0,25
5547,174.0,5428.0,202008190300,202008190400,5602.0,22715.0,25
5548,141.0,5557.0,202008190400,202008190500,5698.0,25164.0,23
5549,210.0,5704.0,202008190500,202008190600,5914.0,26584.0,22
5550,1390.0,5674.0,202008190600,202008190700,7064.0,28276.0,25
5551,4080.0,5569.0,202008190700,202008190800,9649.0,30299.0,32
5552,6764.0,5653.0,202008190800,202008190900,12417.0,32135.0,39
5553,8236.0,6337.0,202008190900,202008191000,14573.0,33554.0,43
5554,8870.0,7104.0,202008191000,202008191100,15974.0,35020.0,46
5555,9118.0,8076.0,202008191100,202008191200,17194.0,35581.0,48
5556,9159.0,8918.0,202008191200,202008191300,18077.0,36007.0,50
5557,9027.0,9680.0,202008191300,202008191400,18707.0,35739.0,52
5558,8630.0,10243.0,202008191400,202008191500,18873.0,35746.0,53
5559,7900.0,10436.0,202008191500,202008191600,18336.0,35332.0,52
5560,6746.0,10502.0,202008191600,202008191700,17248.0,35067.0,49
5561,4613.0,10337.0,202008191700,202008191800,14950.0,33706.0,44
5562,1952.0,9757.0,202008191800,202008191900,11709.0,32302.0,36
5563,750.0,8823.0,202008191900,202008192000,9573.0,31179.0,31
5564,631.0,8176.0,202008192000,202008192100,8807.0,29549.0,30
5565,619.0,7369.0,202008192100,202008192200,7988.0,27233.0,29
5566,585.0,6384.0,202008192200,202008192300,6969.0,24396.0,29
5567,574.0,5608.0,202008192300,202008200000,6182.0,23337.0,26
5568,547.0,5040.0,202008200000,202008200100,5587.0,22847.0,24
5569,441.0,4588.0,202008200100,202008200200,5029.0,22053.0,23
5570,430.0,4248.0,202008200200,202008200300,4678.0,21662.0,22
5571,308.0,4161.0,202008200300,202008200400,4469.0,21480.0,21
5572,156.0,4112.0,202008200400,202008200500,4268.0,23244.0,18
5573,178.0,4061.0,202008200500,202008200600,4239.0,26218.0,16
5574,1310.0,4040.0,202008200600,202008200700,5350.0,27274.0,20
5575,4023.0,4027.0,202008200700,202008200800,8050.0,29413.0,27
5576,6656.0,4213.0,202008200800,202008200900,10869.0,31566.0,34
5577,8071.0,5205.0,202008200900,202008201000,13276.0,33543.0,40
5578,8681.0,6448.0,202008201000,202008201100,15129.0,34954.0,43
5579,8907.0,7714.0,202008201100,202008201200,16621.0,35897.0,46
5580,8930.0,8528.0,202008201200,202008201300,17458.0,36301.0,48
5581,8822.0,9166.0,202008201300,202008201400,17988.0,36092.0,50
5582,8396.0,9728.0,202008201400,202008201500,18124.0,35923.0,50
5583,7667.0,9548.0,202008201500,202008201600,17215.0,35495.0,48
5584,6440.0,9228.0,202008201600,202008201700,15668.0,34835.0,45
5585,4323.0,8838.0,202008201700,202008201800,13161.0,34197.0,38
5586,1787.0,8226.0,202008201800,202008201900,10013.0,32125.0,31
5587,752.0,7726.0,202008201900,202008202000,8478.0,31881.0,27
5588,618.0,7377.0,202008202000,202008202100,7995.0,30143.0,27
5589,610.0,7070.0,202008202100,202008202200,7680.0,27619.0,28
5590,545.0,7043.0,202008202200,202008202300,7588.0,25031.0,30
5591,468.0,6371.0,202008202300,202008210000,6839.0,23669.0,29
5592,403.0,5852.0,202008210000,202008210100,6255.0,23426.0,27
5593,324.0,5387.0,202008210100,202008210200,5711.0,22870.0,25
5594,319.0,5061.0,202008210200,202008210300,5380.0,22545.0,24
5595,253.0,4799.0,202008210300,202008210400,5052.0,22282.0,23
5596,140.0,4561.0,202008210400,202008210500,4701.0,23095.0,20
5597,156.0,4317.0,202008210500,202008210600,4473.0,24344.0,18
5598,1243.0,3920.0,202008210600,202008210700,5163.0,25596.0,20
5599,3710.0,3308.0,202008210700,202008210800,7018.0,27795.0,25
5600,6137.0,3081.0,202008210800,202008210900,9218.0,29704.0,31
5601,7510.0,3498.0,202008210900,202008211000,11008.0,30878.0,36
5602,8178.0,3929.0,202008211000,202008211100,12107.0,32104.0,38
5603,8463.0,4502.0,202008211100,202008211200,12965.0,32385.0,40
5604,8579.0,5086.0,202008211200,202008211300,13665.0,32388.0,42
5605,8489.0,5574.0,202008211300,202008211400,14063.0,31549.0,45
5606,8083.0,5906.0,202008211400,202008211500,13989.0,31347.0,45
5607,7430.0,6048.0,202008211500,202008211600,13478.0,32116.0,42
5608,6347.0,6115.0,202008211600,202008211700,12462.0,31996.0,39
5609,4216.0,5714.0,202008211700,202008211800,9930.0,31712.0,31
5610,1757.0,4999.0,202008211800,202008211900,6756.0,29832.0,23
5611,548.0,4557.0,202008211900,202008212000,5105.0,28924.0,18
5612,466.0,4237.0,202008212000,202008212100,4703.0,27387.0,17
5613,442.0,4021.0,202008212100,202008212200,4463.0,25746.0,17
5614,375.0,4029.0,202008212200,202008212300,4404.0,24363.0,18
5615,363.0,3858.0,202008212300,202008220000,4221.0,23633.0,18
5616,320.0,3731.0,202008220000,202008220100,4051.0,22680.0,18
5617,253.0,3618.0,202008220100,202008220200,3871.0,22520.0,17
5618,250.0,3544.0,202008220200,202008220300,3794.0,22710.0,17
5619,208.0,3380.0,202008220300,202008220400,3588.0,22520.0,16
5620,143.0,3146.0,202008220400,202008220500,3289.0,21639.0,15
5621,185.0,2893.0,202008220500,202008220600,3078.0,20698.0,15
5622,1321.0,2402.0,202008220600,202008220700,3723.0,21276.0,17
5623,4098.0,1834.0,202008220700,202008220800,5932.0,23328.0,25
5624,6704.0,1390.0,202008220800,202008220900,8094.0,25679.0,32
5625,8159.0,1317.0,202008220900,202008221000,9476.0,26677.0,36
5626,8767.0,1338.0,202008221000,202008221100,10105.0,27580.0,37
5627,9023.0,1450.0,202008221100,202008221200,10473.0,27905.0,38
5628,9072.0,1781.0,202008221200,202008221300,10853.0,28047.0,39
5629,8932.0,2203.0,202008221300,202008221400,11135.0,28119.0,40
5630,8534.0,2696.0,202008221400,202008221500,11230.0,27939.0,40
5631,7794.0,3207.0,202008221500,202008221600,11001.0,27587.0,40
5632,6662.0,3724.0,202008221600,202008221700,10386.0,29204.0,36
5633,4457.0,4388.0,202008221700,202008221800,8845.0,27844.0,32
5634,1774.0,4686.0,202008221800,202008221900,6460.0,26441.0,24
5635,671.0,4892.0,202008221900,202008222000,5563.0,25653.0,22
5636,555.0,5106.0,202008222000,202008222100,5661.0,24824.0,23
5637,525.0,5054.0,202008222100,202008222200,5579.0,23669.0,24
5638,567.0,4825.0,202008222200,202008222300,5392.0,23310.0,23
5639,558.0,4478.0,202008222300,202008230000,5036.0,22625.0,22
5640,548.0,4325.0,202008230000,202008230100,4873.0,21644.0,23
5641,489.0,4237.0,202008230100,202008230200,4726.0,21492.0,22
5642,397.0,4219.0,202008230200,202008230300,4616.0,21300.0,22
5643,317.0,4195.0,202008230300,202008230400,4512.0,21145.0,21
5644,178.0,4250.0,202008230400,202008230500,4428.0,21187.0,21
5645,160.0,4325.0,202008230500,202008230600,4485.0,21370.0,21
5646,1245.0,4217.0,202008230600,202008230700,5462.0,22356.0,24
5647,3995.0,3913.0,202008230700,202008230800,7908.0,24542.0,32
5648,6755.0,3580.0,202008230800,202008230900,10335.0,26993.0,38
5649,8053.0,3366.0,202008230900,202008231000,11419.0,27882.0,41
5650,8641.0,3234.0,202008231000,202008231100,11875.0,28179.0,42
5651,8897.0,3213.0,202008231100,202008231200,12110.0,28439.0,43
5652,9004.0,3311.0,202008231200,202008231300,12315.0,28458.0,43
5653,8913.0,3687.0,202008231300,202008231400,12600.0,28507.0,44
5654,8539.0,4179.0,202008231400,202008231500,12718.0,28336.0,45
5655,7829.0,4871.0,202008231500,202008231600,12700.0,27832.0,46
