,Solar,Wind Onshore,startTime,endTime,totalRenewable,total,percentRenewable
12041,138.0,498.0,202105161700,202105161800,636.0,14099.0,5
12042,10.0,541.0,202105161800,202105161900,551.0,14871.0,4
12043,0.0,696.0,202105161900,202105162000,696.0,14745.0,5
12044,0.0,899.0,202105162000,202105162100,899.0,13757.0,7
12045,0.0,1075.0,202105162100,202105162200,1075.0,12792.0,8
12046,0.0,1013.0,202105162200,202105162300,1013.0,12874.0,8
12047,0.0,1003.0,202105162300,202105170000,1003.0,12801.0,8
12048,0.0,910.0,202105170000,202105170100,910.0,12719.0,7
12049,0.0,787.0,202105170100,202105170200,787.0,12813.0,6
12050,1.0,675.0,202105170200,202105170300,676.0,12904.0,5
12051,78.0,579.0,202105170300,202105170400,657.0,13533.0,5
12052,384.0,444.0,202105170400,202105170500,828.0,15587.0,5
12053,940.0,265.0,202105170500,202105170600,1205.0,18571.0,6
12054,1578.0,152.0,202105170600,202105170700,1730.0,19632.0,9
12055,2074.0,148.0,202105170700,202105170800,2222.0,19131.0,12
12056,2296.0,191.0,202105170800,202105170900,2487.0,18688.0,13
12057,2293.0,230.0,202105170900,202105171000,2523.0,18715.0,13
12058,2246.0,239.0,202105171000,202105171100,2485.0,18742.0,13
12059,2168.0,232.0,202105171100,202105171200,2400.0,18504.0,13
12060,1938.0,224.0,202105171200,202105171300,2162.0,18424.0,12
12061,1586.0,207.0,202105171300,202105171400,1793.0,18178.0,10
12062,1176.0,198.0,202105171400,202105171500,1374.0,17793.0,8
12063,748.0,206.0,202105171500,202105171600,954.0,17502.0,5
12064,367.0,228.0,202105171600,202105171700,595.0,17749.0,3
12065,107.0,268.0,202105171700,202105171800,375.0,18420.0,2
12066,7.0,323.0,202105171800,202105171900,330.0,18811.0,2
12067,0.0,388.0,202105171900,202105172000,388.0,18116.0,2
12068,0.0,458.0,202105172000,202105172100,458.0,16122.0,3
12069,0.0,535.0,202105172100,202105172200,535.0,14704.0,4
12070,0.0,520.0,202105172200,202105172300,520.0,13983.0,4
12071,0.0,584.0,202105172300,202105180000,584.0,13760.0,4
12072,0.0,646.0,202105180000,202105180100,646.0,13818.0,5
12073,0.0,696.0,202105180100,202105180200,696.0,13992.0,5
12074,1.0,731.0,202105180200,202105180300,732.0,14017.0,5
12075,50.0,756.0,202105180300,202105180400,806.0,14401.0,6
12076,238.0,740.0,202105180400,202105180500,978.0,17272.0,6
12077,562.0,693.0,202105180500,202105180600,1255.0,19362.0,6
12078,961.0,671.0,202105180600,202105180700,1632.0,20128.0,8
12079,1347.0,685.0,202105180700,202105180800,2032.0,20046.0,10
12080,1632.0,723.0,202105180800,202105180900,2355.0,20076.0,12
12081,1798.0,789.0,202105180900,202105181000,2587.0,20100.0,13
12082,1862.0,883.0,202105181000,202105181100,2745.0,20165.0,14
12083,1867.0,1005.0,202105181100,202105181200,2872.0,19392.0,15
12084,1830.0,1112.0,202105181200,202105181300,2942.0,18944.0,16
12085,1662.0,1194.0,202105181300,202105181400,2856.0,18457.0,15
12086,1322.0,1228.0,202105181400,202105181500,2550.0,18334.0,14
12087,887.0,1145.0,202105181500,202105181600,2032.0,18650.0,11
12088,454.0,1002.0,202105181600,202105181700,1456.0,19359.0,8
12089,138.0,897.0,202105181700,202105181800,1035.0,19385.0,5
12090,10.0,869.0,202105181800,202105181900,879.0,19414.0,5
12091,0.0,907.0,202105181900,202105182000,907.0,18667.0,5
12092,0.0,988.0,202105182000,202105182100,988.0,17399.0,6
12093,0.0,1074.0,202105182100,202105182200,1074.0,16164.0,7
12094,0.0,1145.0,202105182200,202105182300,1145.0,15464.0,7
12095,0.0,1205.0,202105182300,202105190000,1205.0,14624.0,8
12096,0.0,1239.0,202105190000,202105190100,1239.0,14631.0,8
12097,0.0,1237.0,202105190100,202105190200,1237.0,14660.0,8
12098,1.0,1203.0,202105190200,202105190300,1204.0,14747.0,8
12099,59.0,1137.0,202105190300,202105190400,1196.0,15142.0,8
12100,292.0,998.0,202105190400,202105190500,1290.0,17744.0,7
12101,715.0,869.0,202105190500,202105190600,1584.0,19856.0,8
12102,1237.0,861.0,202105190600,202105190700,2098.0,20732.0,10
12103,1699.0,956.0,202105190700,202105190800,2655.0,20178.0,13
12104,2033.0,1080.0,202105190800,202105190900,3113.0,19955.0,16
12105,2241.0,1186.0,202105190900,202105191000,3427.0,19597.0,17
12106,2318.0,1282.0,202105191000,202105191100,3600.0,19608.0,18
12107,2308.0,1348.0,202105191100,202105191200,3656.0,19167.0,19
12108,2211.0,1364.0,202105191200,202105191300,3575.0,18506.0,19
12109,1961.0,1337.0,202105191300,202105191400,3298.0,18179.0,18
12110,1549.0,1268.0,202105191400,202105191500,2817.0,18127.0,16
12111,1036.0,1123.0,202105191500,202105191600,2159.0,18522.0,12
12112,524.0,920.0,202105191600,202105191700,1444.0,19293.0,7
12113,156.0,759.0,202105191700,202105191800,915.0,19284.0,5
12114,12.0,732.0,202105191800,202105191900,744.0,19598.0,4
12115,0.0,813.0,202105191900,202105192000,813.0,19028.0,4
12116,0.0,922.0,202105192000,202105192100,922.0,17597.0,5
12117,0.0,1026.0,202105192100,202105192200,1026.0,16079.0,6
12118,0.0,1184.0,202105192200,202105192300,1184.0,15237.0,8
12119,0.0,1231.0,202105192300,202105200000,1231.0,14773.0,8
12120,0.0,1258.0,202105200000,202105200100,1258.0,14577.0,9
12121,0.0,1279.0,202105200100,202105200200,1279.0,14623.0,9
12122,1.0,1260.0,202105200200,202105200300,1261.0,14574.0,9
12123,85.0,1166.0,202105200300,202105200400,1251.0,15053.0,8
12124,406.0,930.0,202105200400,202105200500,1336.0,17717.0,8
12125,1016.0,712.0,202105200500,202105200600,1728.0,19160.0,9
12126,1775.0,743.0,202105200600,202105200700,2518.0,19849.0,13
12127,2401.0,940.0,202105200700,202105200800,3341.0,19888.0,17
12128,2713.0,1155.0,202105200800,202105200900,3868.0,19728.0,20
12129,2772.0,1342.0,202105200900,202105201000,4114.0,19448.0,21
12130,2754.0,1474.0,202105201000,202105201100,4228.0,19319.0,22
12131,2699.0,1561.0,202105201100,202105201200,4260.0,18966.0,22
12132,2516.0,1597.0,202105201200,202105201300,4113.0,18488.0,22
12133,2189.0,1542.0,202105201300,202105201400,3731.0,18288.0,20
12134,1736.0,1432.0,202105201400,202105201500,3168.0,17815.0,18
12135,1172.0,1260.0,202105201500,202105201600,2432.0,17793.0,14
12136,592.0,1015.0,202105201600,202105201700,1607.0,18099.0,9
12137,177.0,799.0,202105201700,202105201800,976.0,18831.0,5
12138,14.0,724.0,202105201800,202105201900,738.0,18928.0,4
12139,0.0,771.0,202105201900,202105202000,771.0,17978.0,4
12140,0.0,852.0,202105202000,202105202100,852.0,15776.0,5
12141,0.0,930.0,202105202100,202105202200,930.0,14626.0,6
12142,0.0,1185.0,202105202200,202105202300,1185.0,14229.0,8
12143,0.0,1227.0,202105202300,202105210000,1227.0,14102.0,9
12144,0.0,1270.0,202105210000,202105210100,1270.0,14175.0,9
12145,0.0,1307.0,202105210100,202105210200,1307.0,14197.0,9
12146,2.0,1350.0,202105210200,202105210300,1352.0,14222.0,10
12147,83.0,1366.0,202105210300,202105210400,1449.0,14348.0,10
12148,377.0,1241.0,202105210400,202105210500,1618.0,16124.0,10
12149,927.0,988.0,202105210500,202105210600,1915.0,17741.0,11
12150,1635.0,921.0,202105210600,202105210700,2556.0,18119.0,14
12151,2256.0,1201.0,202105210700,202105210800,3457.0,18089.0,19
12152,2624.0,1645.0,202105210800,202105210900,4269.0,18293.0,23
12153,2776.0,2084.0,202105210900,202105211000,4860.0,18327.0,27
12154,2812.0,2463.0,202105211000,202105211100,5275.0,18476.0,29
12155,2768.0,2776.0,202105211100,202105211200,5544.0,18694.0,30
12156,2575.0,2971.0,202105211200,202105211300,5546.0,18505.0,30
12157,2195.0,3032.0,202105211300,202105211400,5227.0,18256.0,29
12158,1670.0,2911.0,202105211400,202105211500,4581.0,17961.0,26
12159,1082.0,2597.0,202105211500,202105211600,3679.0,18079.0,20
12160,533.0,2236.0,202105211600,202105211700,2769.0,17574.0,16
12161,158.0,2039.0,202105211700,202105211800,2197.0,17845.0,12
12162,12.0,2034.0,202105211800,202105211900,2046.0,18155.0,11
12163,0.0,2087.0,202105211900,202105212000,2087.0,17364.0,12
12164,0.0,2079.0,202105212000,202105212100,2079.0,16018.0,13
12165,0.0,2017.0,202105212100,202105212200,2017.0,15188.0,13
12166,0.0,2263.0,202105212200,202105212300,2263.0,13575.0,17
12167,0.0,2132.0,202105212300,202105220000,2132.0,13385.0,16
12168,0.0,1962.0,202105220000,202105220100,1962.0,13325.0,15
12169,0.0,1816.0,202105220100,202105220200,1816.0,13281.0,14
12170,1.0,1689.0,202105220200,202105220300,1690.0,13037.0,13
12171,65.0,1549.0,202105220300,202105220400,1614.0,12955.0,12
12172,287.0,1365.0,202105220400,202105220500,1652.0,13972.0,12
12173,652.0,1099.0,202105220500,202105220600,1751.0,14929.0,12
12174,1028.0,965.0,202105220600,202105220700,1993.0,15657.0,13
12175,1228.0,1014.0,202105220700,202105220800,2242.0,16160.0,14
12176,1263.0,1107.0,202105220800,202105220900,2370.0,16349.0,14
12177,1307.0,1209.0,202105220900,202105221000,2516.0,16644.0,15
12178,1362.0,1311.0,202105221000,202105221100,2673.0,16064.0,17
12179,1400.0,1459.0,202105221100,202105221200,2859.0,15671.0,18
12180,1496.0,1630.0,202105221200,202105221300,3126.0,15246.0,21
12181,1491.0,1707.0,202105221300,202105221400,3198.0,15440.0,21
12182,1295.0,1730.0,202105221400,202105221500,3025.0,15408.0,20
12183,960.0,1736.0,202105221500,202105221600,2696.0,15174.0,18
12184,524.0,1673.0,202105221600,202105221700,2197.0,14937.0,15
12185,166.0,1677.0,202105221700,202105221800,1843.0,15080.0,12
12186,14.0,1791.0,202105221800,202105221900,1805.0,15599.0,12
12187,0.0,2001.0,202105221900,202105222000,2001.0,15227.0,13
12188,0.0,2272.0,202105222000,202105222100,2272.0,14260.0,16
12189,0.0,2496.0,202105222100,202105222200,2496.0,13765.0,18
12190,0.0,2731.0,202105222200,202105222300,2731.0,12952.0,21
12191,0.0,2741.0,202105222300,202105230000,2741.0,12232.0,22
12192,0.0,2711.0,202105230000,202105230100,2711.0,11929.0,23
12193,0.0,2629.0,202105230100,202105230200,2629.0,11869.0,22
12194,2.0,2496.0,202105230200,202105230300,2498.0,11864.0,21
12195,86.0,2323.0,202105230300,202105230400,2409.0,11812.0,20
12196,375.0,2048.0,202105230400,202105230500,2423.0,12003.0,20
12197,879.0,1902.0,202105230500,202105230600,2781.0,12543.0,22
12198,1464.0,1984.0,202105230600,202105230700,3448.0,13536.0,25
12199,1931.0,2033.0,202105230700,202105230800,3964.0,14393.0,28
12200,2198.0,2030.0,202105230800,202105230900,4228.0,14830.0,29
12201,2302.0,2028.0,202105230900,202105231000,4330.0,14947.0,29
12202,2320.0,1982.0,202105231000,202105231100,4302.0,14991.0,29
12203,2276.0,1889.0,202105231100,202105231200,4165.0,14882.0,28
12204,2132.0,1770.0,202105231200,202105231300,3902.0,14740.0,26
12205,1835.0,1688.0,202105231300,202105231400,3523.0,14425.0,24
12206,1419.0,1532.0,202105231400,202105231500,2951.0,14323.0,21
12207,961.0,1298.0,202105231500,202105231600,2259.0,14123.0,16
12208,507.0,1061.0,202105231600,202105231700,1568.0,13853.0,11
12209,163.0,832.0,202105231700,202105231800,995.0,14777.0,7
12210,15.0,749.0,202105231800,202105231900,764.0,15358.0,5
12211,0.0,801.0,202105231900,202105232000,801.0,15517.0,5
12212,0.0,919.0,202105232000,202105232100,919.0,14736.0,6
12213,0.0,1040.0,202105232100,202105232200,1040.0,13205.0,8
12214,0.0,1040.0,202105232200,202105232300,1040.0,12720.0,8
12215,0.0,1063.0,202105232300,202105240000,1063.0,12421.0,9
12216,0.0,1058.0,202105240000,202105240100,1058.0,12324.0,9
12217,0.0,1002.0,202105240100,202105240200,1002.0,12321.0,8
12218,3.0,910.0,202105240200,202105240300,913.0,12320.0,7
12219,102.0,821.0,202105240300,202105240400,923.0,13194.0,7
12220,457.0,658.0,202105240400,202105240500,1115.0,15930.0,7
12221,1131.0,416.0,202105240500,202105240600,1547.0,17687.0,9
12222,1958.0,310.0,202105240600,202105240700,2268.0,18255.0,12
12223,2658.0,453.0,202105240700,202105240800,3111.0,18323.0,17
12224,3023.0,704.0,202105240800,202105240900,3727.0,18505.0,20
12225,3081.0,872.0,202105240900,202105241000,3953.0,18765.0,21
12226,3053.0,909.0,202105241000,202105241100,3962.0,18815.0,21
12227,2986.0,924.0,202105241100,202105241200,3910.0,18554.0,21
12228,2789.0,980.0,202105241200,202105241300,3769.0,18453.0,20
12229,2424.0,1087.0,202105241300,202105241400,3511.0,18420.0,19
12230,1878.0,1244.0,202105241400,202105241500,3122.0,18217.0,17
12231,1218.0,1368.0,202105241500,202105241600,2586.0,17861.0,14
12232,595.0,1487.0,202105241600,202105241700,2082.0,17828.0,12
12233,178.0,1819.0,202105241700,202105241800,1997.0,18155.0,11
12234,16.0,2354.0,202105241800,202105241900,2370.0,18678.0,13
12235,0.0,2805.0,202105241900,202105242000,2805.0,18130.0,15
12236,0.0,3012.0,202105242000,202105242100,3012.0,16534.0,18
12237,0.0,3028.0,202105242100,202105242200,3028.0,15117.0,20
12238,0.0,2800.0,202105242200,202105242300,2800.0,14939.0,19
12239,0.0,2684.0,202105242300,202105250000,2684.0,14690.0,18
12240,0.0,2542.0,202105250000,202105250100,2542.0,14532.0,17
12241,0.0,2444.0,202105250100,202105250200,2444.0,14435.0,17
12242,0.0,2366.0,202105250200,202105250300,2366.0,14675.0,16
12243,43.0,2302.0,202105250300,202105250400,2345.0,15056.0,16
12244,186.0,2236.0,202105250400,202105250500,2422.0,17008.0,14
12245,432.0,2122.0,202105250500,202105250600,2554.0,19211.0,13
12246,794.0,2042.0,202105250600,202105250700,2836.0,20245.0,14
12247,1203.0,2075.0,202105250700,202105250800,3278.0,19524.0,17
12248,1566.0,2141.0,202105250800,202105250900,3707.0,19571.0,19
12249,1821.0,2200.0,202105250900,202105251000,4021.0,19360.0,21
12250,1918.0,2281.0,202105251000,202105251100,4199.0,19698.0,21
12251,1892.0,2349.0,202105251100,202105251200,4241.0,19296.0,22
12252,1784.0,2386.0,202105251200,202105251300,4170.0,19139.0,22
12253,1567.0,2381.0,202105251300,202105251400,3948.0,18933.0,21
12254,1207.0,2318.0,202105251400,202105251500,3525.0,18670.0,19
12255,799.0,2183.0,202105251500,202105251600,2982.0,18343.0,16
12256,428.0,1986.0,202105251600,202105251700,2414.0,18113.0,13
12257,145.0,1843.0,202105251700,202105251800,1988.0,18441.0,11
12258,15.0,1851.0,202105251800,202105251900,1866.0,18805.0,10
12259,0.0,2033.0,202105251900,202105252000,2033.0,18196.0,11
12260,0.0,2251.0,202105252000,202105252100,2251.0,16685.0,13
12261,0.0,2416.0,202105252100,202105252200,2416.0,15496.0,16
12262,0.0,2587.0,202105252200,202105252300,2587.0,15339.0,17
12263,0.0,2649.0,202105252300,202105260000,2649.0,14911.0,18
12264,0.0,2648.0,202105260000,202105260100,2648.0,14734.0,18
12265,0.0,2635.0,202105260100,202105260200,2635.0,14754.0,18
12266,3.0,2593.0,202105260200,202105260300,2596.0,14547.0,18
12267,102.0,2478.0,202105260300,202105260400,2580.0,15093.0,17
12268,444.0,2259.0,202105260400,202105260500,2703.0,17490.0,15
12269,1084.0,2303.0,202105260500,202105260600,3387.0,19996.0,17
12270,1824.0,2642.0,202105260600,202105260700,4466.0,20773.0,21
12271,2353.0,2865.0,202105260700,202105260800,5218.0,20749.0,25
12272,2656.0,2974.0,202105260800,202105260900,5630.0,20725.0,27
12273,2840.0,3024.0,202105260900,202105261000,5864.0,20712.0,28
12274,2913.0,3032.0,202105261000,202105261100,5945.0,20400.0,29
12275,2891.0,3007.0,202105261100,202105261200,5898.0,19936.0,30
12276,2763.0,2928.0,202105261200,202105261300,5691.0,19590.0,29
12277,2411.0,2785.0,202105261300,202105261400,5196.0,19357.0,27
12278,1849.0,2544.0,202105261400,202105261500,4393.0,19058.0,23
12279,1210.0,2218.0,202105261500,202105261600,3428.0,18613.0,18
12280,598.0,1830.0,202105261600,202105261700,2428.0,18855.0,13
12281,181.0,1545.0,202105261700,202105261800,1726.0,18768.0,9
12282,16.0,1508.0,202105261800,202105261900,1524.0,18678.0,8
12283,0.0,1654.0,202105261900,202105262000,1654.0,17992.0,9
12284,0.0,1844.0,202105262000,202105262100,1844.0,15944.0,12
12285,0.0,1981.0,202105262100,202105262200,1981.0,15003.0,13
12286,0.0,2192.0,202105262200,202105262300,2192.0,14780.0,15
12287,0.0,2186.0,202105262300,202105270000,2186.0,14475.0,15
12288,0.0,2159.0,202105270000,202105270100,2159.0,14345.0,15
12289,0.0,2144.0,202105270100,202105270200,2144.0,14446.0,15
12290,3.0,2121.0,202105270200,202105270300,2124.0,14360.0,15
12291,82.0,2026.0,202105270300,202105270400,2108.0,14836.0,14
12292,349.0,1872.0,202105270400,202105270500,2221.0,16840.0,13
12293,850.0,1847.0,202105270500,202105270600,2697.0,19695.0,14
12294,1509.0,1872.0,202105270600,202105270700,3381.0,20221.0,17
12295,2108.0,1808.0,202105270700,202105270800,3916.0,19993.0,20
12296,2489.0,1765.0,202105270800,202105270900,4254.0,19882.0,21
12297,2667.0,1772.0,202105270900,202105271000,4439.0,20104.0,22
12298,2718.0,1802.0,202105271000,202105271100,4520.0,19939.0,23
12299,2677.0,1790.0,202105271100,202105271200,4467.0,19167.0,23
12300,2517.0,1716.0,202105271200,202105271300,4233.0,18769.0,23
12301,2170.0,1566.0,202105271300,202105271400,3736.0,18453.0,20
12302,1661.0,1380.0,202105271400,202105271500,3041.0,18228.0,17
12303,1098.0,1175.0,202105271500,202105271600,2273.0,18100.0,13
12304,563.0,946.0,202105271600,202105271700,1509.0,18436.0,8
12305,180.0,777.0,202105271700,202105271800,957.0,19222.0,5
12306,18.0,716.0,202105271800,202105271900,734.0,19597.0,4
12307,0.0,756.0,202105271900,202105272000,756.0,19086.0,4
12308,0.0,855.0,202105272000,202105272100,855.0,17900.0,5
12309,0.0,941.0,202105272100,202105272200,941.0,15628.0,6
12310,0.0,836.0,202105272200,202105272300,836.0,14420.0,6
12311,0.0,849.0,202105272300,202105280000,849.0,14286.0,6
12312,0.0,835.0,202105280000,202105280100,835.0,14453.0,6
12313,0.0,807.0,202105280100,202105280200,807.0,14492.0,6
12314,3.0,758.0,202105280200,202105280300,761.0,14383.0,5
12315,88.0,672.0,202105280300,202105280400,760.0,14905.0,5
12316,364.0,548.0,202105280400,202105280500,912.0,17154.0,5
12317,838.0,481.0,202105280500,202105280600,1319.0,18950.0,7
12318,1386.0,479.0,202105280600,202105280700,1865.0,19696.0,9
12319,1842.0,504.0,202105280700,202105280800,2346.0,19455.0,12
12320,2158.0,574.0,202105280800,202105280900,2732.0,19479.0,14
12321,2353.0,673.0,202105280900,202105281000,3026.0,19505.0,16
12322,2436.0,848.0,202105281000,202105281100,3284.0,19170.0,17
12323,2436.0,1058.0,202105281100,202105281200,3494.0,18727.0,19
12324,2364.0,1192.0,202105281200,202105281300,3556.0,18265.0,19
12325,2114.0,1255.0,202105281300,202105281400,3369.0,17887.0,19
12326,1675.0,1246.0,202105281400,202105281500,2921.0,17675.0,17
12327,1145.0,1140.0,202105281500,202105281600,2285.0,17619.0,13
12328,597.0,956.0,202105281600,202105281700,1553.0,18052.0,9
12329,192.0,771.0,202105281700,202105281800,963.0,18653.0,5
12330,20.0,677.0,202105281800,202105281900,697.0,18594.0,4
12331,0.0,686.0,202105281900,202105282000,686.0,17967.0,4
12332,0.0,756.0,202105282000,202105282100,756.0,16611.0,5
12333,0.0,829.0,202105282100,202105282200,829.0,14962.0,6
12334,0.0,872.0,202105282200,202105282300,872.0,14329.0,6
12335,0.0,955.0,202105282300,202105290000,955.0,13816.0,7
12336,0.0,981.0,202105290000,202105290100,981.0,13402.0,7
12337,0.0,971.0,202105290100,202105290200,971.0,13381.0,7
12338,3.0,939.0,202105290200,202105290300,942.0,12998.0,7
12339,86.0,839.0,202105290300,202105290400,925.0,13110.0,7
12340,348.0,663.0,202105290400,202105290500,1011.0,13860.0,7
12341,809.0,522.0,202105290500,202105290600,1331.0,14834.0,9
12342,1380.0,512.0,202105290600,202105290700,1892.0,15484.0,12
12343,1890.0,587.0,202105290700,202105290800,2477.0,16091.0,15
12344,2227.0,718.0,202105290800,202105290900,2945.0,16017.0,18
12345,2378.0,940.0,202105290900,202105291000,3318.0,16210.0,20
12346,2409.0,1228.0,202105291000,202105291100,3637.0,16336.0,22
12347,2386.0,1525.0,202105291100,202105291200,3911.0,16471.0,24
12348,2286.0,1782.0,202105291200,202105291300,4068.0,16382.0,25
12349,2013.0,1964.0,202105291300,202105291400,3977.0,16535.0,24
12350,1556.0,2080.0,202105291400,202105291500,3636.0,16434.0,22
12351,1035.0,2119.0,202105291500,202105291600,3154.0,16295.0,19
12352,549.0,2064.0,202105291600,202105291700,2613.0,15903.0,16
12353,186.0,1939.0,202105291700,202105291800,2125.0,16121.0,13
12354,21.0,1826.0,202105291800,202105291900,1847.0,16250.0,11
12355,0.0,1769.0,202105291900,202105292000,1769.0,16023.0,11
12356,0.0,1718.0,202105292000,202105292100,1718.0,15538.0,11
12357,0.0,1662.0,202105292100,202105292200,1662.0,14387.0,12
12358,0.0,1482.0,202105292200,202105292300,1482.0,12686.0,12
12359,0.0,1472.0,202105292300,202105300000,1472.0,11753.0,13
12360,0.0,1479.0,202105300000,202105300100,1479.0,11588.0,13
12361,0.0,1501.0,202105300100,202105300200,1501.0,11661.0,13
12362,4.0,1480.0,202105300200,202105300300,1484.0,11520.0,13
12363,89.0,1391.0,202105300300,202105300400,1480.0,11375.0,13
12364,353.0,1167.0,202105300400,202105300500,1520.0,11559.0,13
12365,796.0,1001.0,202105300500,202105300600,1797.0,11833.0,15
12366,1308.0,1003.0,202105300600,202105300700,2311.0,12583.0,18
12367,1801.0,1106.0,202105300700,202105300800,2907.0,13073.0,22
12368,2191.0,1264.0,202105300800,202105300900,3455.0,13564.0,25
12369,2391.0,1378.0,202105300900,202105301000,3769.0,13840.0,27
12370,2442.0,1434.0,202105301000,202105301100,3876.0,13953.0,28
12371,2446.0,1451.0,202105301100,202105301200,3897.0,14004.0,28
12372,2410.0,1480.0,202105301200,202105301300,3890.0,13994.0,28
12373,2162.0,1547.0,202105301300,202105301400,3709.0,13793.0,27
12374,1686.0,1635.0,202105301400,202105301500,3321.0,13500.0,25
12375,1146.0,1660.0,202105301500,202105301600,2806.0,13233.0,21
12376,608.0,1538.0,202105301600,202105301700,2146.0,13776.0,16
12377,200.0,1397.0,202105301700,202105301800,1597.0,15087.0,11
12378,24.0,1369.0,202105301800,202105301900,1393.0,15667.0,9
12379,0.0,1363.0,202105301900,202105302000,1363.0,15630.0,9
12380,0.0,1296.0,202105302000,202105302100,1296.0,14810.0,9
12381,0.0,1194.0,202105302100,202105302200,1194.0,13901.0,9
12382,0.0,1195.0,202105302200,202105302300,1195.0,13042.0,9
12383,0.0,1084.0,202105302300,202105310000,1084.0,12718.0,9
12384,0.0,957.0,202105310000,202105310100,957.0,12645.0,8
12385,0.0,851.0,202105310100,202105310200,851.0,12640.0,7
12386,5.0,771.0,202105310200,202105310300,776.0,12830.0,6
12387,102.0,674.0,202105310300,202105310400,776.0,13631.0,6
12388,405.0,471.0,202105310400,202105310500,876.0,16220.0,5
12389,961.0,263.0,202105310500,202105310600,1224.0,18606.0,7
12390,1673.0,196.0,202105310600,202105310700,1869.0,19447.0,10
12391,2304.0,249.0,202105310700,202105310800,2553.0,18972.0,13
12392,2628.0,358.0,202105310800,202105310900,2986.0,18575.0,16
12393,2660.0,432.0,202105310900,202105311000,3092.0,18383.0,17
12394,2619.0,438.0,202105311000,202105311100,3057.0,18535.0,16
12395,2566.0,424.0,202105311100,202105311200,2990.0,18275.0,16
12396,2379.0,426.0,202105311200,202105311300,2805.0,18072.0,16
12397,2021.0,433.0,202105311300,202105311400,2454.0,17895.0,14
12398,1566.0,430.0,202105311400,202105311500,1996.0,17713.0,11
12399,1077.0,406.0,202105311500,202105311600,1483.0,17478.0,8
12400,584.0,348.0,202105311600,202105311700,932.0,18101.0,5
12401,200.0,300.0,202105311700,202105311800,500.0,18465.0,3
12402,24.0,315.0,202105311800,202105311900,339.0,18613.0,2
12403,0.0,358.0,202105311900,202105312000,358.0,18028.0,2
12404,0.0,394.0,202105312000,202105312100,394.0,16239.0,2
12405,0.0,425.0,202105312100,202105312200,425.0,14418.0,3
12406,0.0,489.0,202105312200,202105312300,489.0,13750.0,4
12407,0.0,530.0,202105312300,202106010000,530.0,13648.0,4
12408,0.0,586.0,202106010000,202106010100,586.0,13821.0,4
12409,0.0,648.0,202106010100,202106010200,648.0,13938.0,5
12410,4.0,665.0,202106010200,202106010300,669.0,13996.0,5
12411,92.0,620.0,202106010300,202106010400,712.0,14023.0,5
12412,361.0,514.0,202106010400,202106010500,875.0,16389.0,5
12413,847.0,367.0,202106010500,202106010600,1214.0,18667.0,7
12414,1451.0,263.0,202106010600,202106010700,1714.0,19538.0,9
12415,1962.0,271.0,202106010700,202106010800,2233.0,18921.0,12
12416,2206.0,340.0,202106010800,202106010900,2546.0,18761.0,14
12417,2245.0,416.0,202106010900,202106011000,2661.0,18841.0,14
12418,2246.0,466.0,202106011000,202106011100,2712.0,18861.0,14
12419,2200.0,507.0,202106011100,202106011200,2707.0,18467.0,15
12420,2032.0,557.0,202106011200,202106011300,2589.0,18471.0,14
12421,1731.0,595.0,202106011300,202106011400,2326.0,17992.0,13
12422,1350.0,605.0,202106011400,202106011500,1955.0,17711.0,11
12423,945.0,588.0,202106011500,202106011600,1533.0,17063.0,9
12424,526.0,563.0,202106011600,202106011700,1089.0,17553.0,6
12425,183.0,563.0,202106011700,202106011800,746.0,18636.0,4
12426,22.0,632.0,202106011800,202106011900,654.0,18317.0,4
12427,0.0,751.0,202106011900,202106012000,751.0,17586.0,4
12428,0.0,851.0,202106012000,202106012100,851.0,16072.0,5
12429,0.0,912.0,202106012100,202106012200,912.0,14368.0,6
12430,0.0,948.0,202106012200,202106012300,948.0,14010.0,7
12431,0.0,967.0,202106012300,202106020000,967.0,13909.0,7
12432,0.0,970.0,202106020000,202106020100,970.0,14025.0,7
12433,0.0,978.0,202106020100,202106020200,978.0,13982.0,7
12434,5.0,977.0,202106020200,202106020300,982.0,13925.0,7
12435,100.0,945.0,202106020300,202106020400,1045.0,14103.0,7
12436,395.0,824.0,202106020400,202106020500,1219.0,16429.0,7
12437,942.0,635.0,202106020500,202106020600,1577.0,18637.0,8
12438,1643.0,529.0,202106020600,202106020700,2172.0,19012.0,11
12439,2262.0,588.0,202106020700,202106020800,2850.0,18641.0,15
12440,2606.0,710.0,202106020800,202106020900,3316.0,18832.0,18
12441,2690.0,813.0,202106020900,202106021000,3503.0,19240.0,18
12442,2687.0,856.0,202106021000,202106021100,3543.0,19133.0,19
12443,2617.0,840.0,202106021100,202106021200,3457.0,18654.0,19
12444,2366.0,819.0,202106021200,202106021300,3185.0,18350.0,17
12445,1969.0,821.0,202106021300,202106021400,2790.0,17906.0,16
12446,1514.0,841.0,202106021400,202106021500,2355.0,17699.0,13
12447,1040.0,859.0,202106021500,202106021600,1899.0,17302.0,11
12448,569.0,898.0,202106021600,202106021700,1467.0,18367.0,8
12449,196.0,1006.0,202106021700,202106021800,1202.0,18516.0,6
12450,24.0,1239.0,202106021800,202106021900,1263.0,18200.0,7
12451,0.0,1495.0,202106021900,202106022000,1495.0,17981.0,8
12452,0.0,1621.0,202106022000,202106022100,1621.0,15684.0,10
12453,0.0,1624.0,202106022100,202106022200,1624.0,14574.0,11
