group_id,Solar,Wind Onshore,totalRenewable,startTime,total,percentRenewable
3247,92.0,4.25,96.25,202207220600,161.75,60
3248,144.25,2.0,146.25,202207220700,168.75,87
3249,182.5,1.0,183.5,202207220800,148.5,124
3250,198.5,1.0,199.5,202207220900,135.5,147
3251,199.25,1.0,200.25,202207221000,142.5,141
3252,194.25,1.0,195.25,202207221100,140.0,139
3253,186.75,1.0,187.75,202207221200,134.75,139
3254,184.0,1.0,185.0,202207221300,128.0,145
3255,161.75,1.0,162.75,202207221400,119.5,136
3256,116.75,1.5,118.25,202207221500,105.75,112
3257,62.25,2.5,64.75,202207221600,96.5,67
3258,29.5,4.25,33.75,202207221700,96.25,35
3259,10.25,9.0,19.25,202207221800,105.0,18
3260,0.75,14.0,14.75,202207221900,111.5,13
3261,0.0,17.75,17.75,202207222000,124.25,14
3262,0.0,15.5,15.5,202207222100,115.5,13
3263,0.0,5.25,5.25,202207222200,122.0,4
3264,0.0,6.0,6.0,202207222300,112.25,5
3265,0.0,6.0,6.0,202207230000,96.0,6
3266,0.0,5.0,5.0,202207230100,85.0,6
3267,0.0,4.0,4.0,202207230200,81.5,5
3268,0.0,3.0,3.0,202207230300,107.75,3
3269,8.25,2.0,10.25,202207230400,109.5,9
3270,34.75,2.0,36.75,202207230500,106.75,34
3271,70.5,1.0,71.5,202207230600,111.0,64
3272,111.0,1.0,112.0,202207230700,108.25,103
3273,140.0,1.0,141.0,202207230800,113.5,124
3274,157.0,1.0,158.0,202207230900,122.5,129
3275,159.5,1.0,160.5,202207231000,117.5,137
3276,162.25,1.0,163.25,202207231100,111.5,146
3277,176.25,2.0,178.25,202207231200,91.75,194
3278,165.0,3.0,168.0,202207231300,91.0,185
3279,151.5,4.25,155.75,202207231400,97.75,159
3280,117.0,6.0,123.0,202207231500,97.0,127
3281,88.0,6.0,94.0,202207231600,98.0,96
3282,49.0,5.0,54.0,202207231700,106.25,51
3283,16.0,5.25,21.25,202207231800,119.0,18
3284,1.25,6.25,7.5,202207231900,121.0,6
3285,0.0,4.0,4.0,202207232000,117.5,3
3286,0.0,2.5,2.5,202207232100,98.5,3
3287,0.0,3.0,3.0,202207232200,79.0,4
3288,0.0,3.0,3.0,202207232300,78.75,4
3289,0.0,3.0,3.0,202207240000,89.25,3
3290,0.0,3.0,3.0,202207240100,95.75,3
3291,0.0,3.0,3.0,202207240200,91.75,3
3292,0.0,2.0,2.0,202207240300,123.5,2
3293,9.0,2.0,11.0,202207240400,134.75,8
3294,39.5,2.0,41.5,202207240500,122.5,34
3295,90.0,2.0,92.0,202207240600,120.5,76
3296,142.5,2.0,144.5,202207240700,115.5,125
3297,183.5,2.0,185.5,202207240800,119.5,155
3298,206.75,2.0,208.75,202207240900,120.75,173
3299,223.5,2.0,225.5,202207241000,117.25,192
3300,230.25,2.0,232.25,202207241100,109.5,212
3301,229.0,2.0,231.0,202207241200,104.0,222
3302,219.5,2.0,221.5,202207241300,96.5,230
3303,195.25,2.0,197.25,202207241400,92.0,214
3304,160.25,2.0,162.25,202207241500,94.75,171
3305,112.25,2.0,114.25,202207241600,87.25,131
3306,58.0,2.0,60.0,202207241700,80.0,75
3307,18.0,2.0,20.0,202207241800,77.5,26
3308,1.25,3.0,4.25,202207241900,52.75,8
3309,0.0,4.0,4.0,202207242000,42.25,9
3310,0.0,6.25,6.25,202207242100,40.0,16
3311,0.0,11.5,11.5,202207242200,39.0,29
3312,0.0,18.0,18.0,202207242300,39.75,45
3313,0.0,24.75,24.75,202207250000,43.75,57
3314,0.0,28.0,28.0,202207250100,44.25,63
3315,0.0,31.5,31.5,202207250200,39.0,81
3316,0.0,34.0,34.0,202207250300,66.0,52
3317,8.5,34.25,42.75,202207250400,84.5,51
3318,39.25,30.75,70.0,202207250500,99.25,71
3319,89.75,24.0,113.75,202207250600,86.5,132
3320,138.75,16.25,155.0,202207250700,89.75,173
3321,171.0,13.0,184.0,202207250800,92.5,199
3322,181.75,16.0,197.75,202207250900,94.25,210
3323,190.5,21.0,211.5,202207251000,92.0,230
3324,190.0,29.0,219.0,202207251100,88.25,248
3325,172.5,39.0,211.5,202207251200,89.5,236
3326,153.5,45.0,198.5,202207251300,91.25,218
3327,128.75,50.25,179.0,202207251400,88.0,203
3328,107.75,53.0,160.75,202207251500,90.0,179
3329,80.5,51.0,131.5,202207251600,88.75,148
3330,42.5,45.75,88.25,202207251700,80.25,110
3331,13.5,38.5,52.0,202207251800,76.0,68
3332,0.75,33.5,34.25,202207251900,75.75,45
3333,0.0,31.25,31.25,202207252000,82.25,38
3334,0.0,30.5,30.5,202207252100,85.25,36
3335,0.0,34.0,34.0,202207252200,90.25,38
3336,0.0,35.0,35.0,202207252300,79.5,44
3337,0.0,33.75,33.75,202207260000,71.5,47
3338,0.0,30.25,30.25,202207260100,59.0,51
3339,0.0,26.75,26.75,202207260200,41.25,65
3340,0.0,23.25,23.25,202207260300,64.5,36
3341,8.25,19.25,27.5,202207260400,79.75,34
3342,38.25,13.25,51.5,202207260500,84.75,61
3343,81.0,9.0,90.0,202207260600,84.25,107
3344,118.25,8.0,126.25,202207260700,88.25,143
3345,138.25,9.0,147.25,202207260800,84.5,174
3346,150.0,10.0,160.0,202207260900,94.75,169
3347,158.25,12.0,170.25,202207261000,101.25,168
3348,159.0,12.0,171.0,202207261100,100.0,171
3349,153.75,12.0,165.75,202207261200,98.25,169
3350,154.5,12.25,166.75,202207261300,97.25,171
3351,141.0,14.0,155.0,202207261400,98.5,157
3352,111.25,15.0,126.25,202207261500,87.75,144
3353,74.0,16.5,90.5,202207261600,85.0,106
3354,36.75,18.5,55.25,202207261700,83.0,67
3355,11.5,20.5,32.0,202207261800,74.5,43
3356,0.5,23.5,24.0,202207261900,69.5,35
3357,0.0,25.0,25.0,202207262000,103.25,24
3358,0.0,25.75,25.75,202207262100,96.25,27
3359,0.0,17.0,17.0,202207262200,74.0,23
3360,0.0,16.0,16.0,202207262300,60.75,26
3361,0.0,16.0,16.0,202207270000,53.0,30
3362,0.0,17.5,17.5,202207270100,53.5,33
3363,0.0,19.0,19.0,202207270200,51.0,37
3364,0.0,18.75,18.75,202207270300,72.5,26
3365,6.5,17.0,23.5,202207270400,80.25,29
3366,32.25,14.5,46.75,202207270500,84.75,55
3367,81.0,10.25,91.25,202207270600,89.75,102
3368,140.75,8.5,149.25,202207270700,91.25,164
3369,187.5,7.0,194.5,202207270800,90.5,215
3370,212.25,6.0,218.25,202207270900,91.5,239
3371,226.25,5.0,231.25,202207271000,95.0,243
3372,231.75,5.0,236.75,202207271100,97.75,242
3373,227.25,5.0,232.25,202207271200,90.0,258
3374,216.75,5.0,221.75,202207271300,85.75,259
3375,196.75,5.25,202.0,202207271400,78.0,259
3376,161.25,6.0,167.25,202207271500,76.25,219
3377,107.25,8.0,115.25,202207271600,79.5,145
3378,51.0,11.75,62.75,202207271700,81.75,77
3379,15.5,19.5,35.0,202207271800,77.25,45
3380,0.75,31.5,32.25,202207271900,62.0,52
3381,0.0,42.0,42.0,202207272000,66.5,63
3382,0.0,47.0,47.0,202207272100,71.75,66
3383,0.0,48.0,48.0,202207272200,70.0,69
3384,0.0,48.0,48.0,202207272300,74.25,65
3385,0.0,48.25,48.25,202207280000,64.75,75
3386,0.0,48.5,48.5,202207280100,61.0,80
3387,0.0,48.25,48.25,202207280200,53.5,90
3388,0.0,45.75,45.75,202207280300,71.25,64
3389,5.75,42.25,48.0,202207280400,86.5,55
3390,30.0,37.0,67.0,202207280500,85.25,79
3391,68.75,24.0,92.75,202207280600,84.5,110
3392,112.75,13.5,126.25,202207280700,85.75,147
3393,160.0,9.75,169.75,202207280800,92.25,184
3394,182.75,8.0,190.75,202207280900,96.25,198
3395,176.5,7.0,183.5,202207281000,91.0,202
3396,155.5,6.0,161.5,202207281100,87.5,185
3397,130.75,5.0,135.75,202207281200,83.5,163
3398,117.25,4.0,121.25,202207281300,76.5,158
3399,100.25,3.75,104.0,202207281400,74.0,141
3400,81.0,4.0,85.0,202207281500,66.25,128
3401,56.5,4.25,60.75,202207281600,62.25,98
3402,33.75,7.25,41.0,202207281700,58.25,70
3403,11.0,11.5,22.5,202207281800,52.75,43
3404,0.5,17.5,18.0,202207281900,56.25,32
3405,0.0,26.0,26.0,202207282000,62.75,41
3406,0.0,32.0,32.0,202207282100,52.75,61
3407,0.0,28.75,28.75,202207282200,42.75,67
3408,0.0,28.0,28.0,202207282300,41.5,67
3409,0.0,25.75,25.75,202207290000,49.5,52
3410,0.0,21.5,21.5,202207290100,53.75,40
3411,0.0,17.5,17.5,202207290200,54.0,32
3412,0.0,12.5,12.5,202207290300,78.75,16
3413,5.75,6.75,12.5,202207290400,97.0,13
3414,29.0,4.75,33.75,202207290500,109.0,31
3415,67.0,3.0,70.0,202207290600,94.5,74
3416,122.25,2.0,124.25,202207290700,86.75,143
3417,163.5,1.0,164.5,202207290800,87.0,189
3418,179.75,2.0,181.75,202207290900,91.0,200
3419,177.5,2.25,179.75,202207291000,112.25,160
3420,169.75,3.75,173.5,202207291100,126.25,137
3421,166.0,4.25,170.25,202207291200,157.25,108
3422,156.5,5.0,161.5,202207291300,172.5,94
3423,121.75,6.0,127.75,202207291400,149.25,86
3424,93.5,7.25,100.75,202207291500,132.5,76
3425,72.25,8.0,80.25,202207291600,111.0,72
3426,45.25,8.75,54.0,202207291700,124.0,44
3427,14.0,10.75,24.75,202207291800,103.5,24
3428,0.5,12.0,12.5,202207291900,83.25,15
3429,0.0,14.0,14.0,202207292000,89.25,16
3430,0.0,15.0,15.0,202207292100,97.0,15
3431,0.0,9.25,9.25,202207292200,95.0,10
3432,0.0,7.25,7.25,202207292300,86.5,8
3433,0.0,6.0,6.0,202207300000,83.5,7
3434,0.0,6.0,6.0,202207300100,87.0,7
3435,0.0,9.0,9.0,202207300200,98.0,9
3436,0.0,11.0,11.0,202207300300,123.0,9
3437,7.25,10.0,17.25,202207300400,130.25,13
3438,36.5,8.0,44.5,202207300500,151.25,29
3439,87.5,5.5,93.0,202207300600,146.5,63
3440,143.25,4.0,147.25,202207300700,109.0,135
3441,185.5,4.0,189.5,202207300800,98.0,193
3442,211.25,4.0,215.25,202207300900,100.5,214
3443,228.25,5.25,233.5,202207301000,122.75,190
3444,233.75,7.75,241.5,202207301100,136.75,177
3445,222.5,10.0,232.5,202207301200,142.5,163
3446,198.25,12.0,210.25,202207301300,145.0,145
3447,163.25,12.0,175.25,202207301400,129.0,136
3448,124.25,11.0,135.25,202207301500,145.0,93
3449,83.5,8.5,92.0,202207301600,179.5,51
3450,43.0,7.0,50.0,202207301700,148.0,34
3451,12.5,6.0,18.5,202207301800,155.75,12
3452,0.5,5.0,5.5,202207301900,141.75,4
3453,0.0,4.0,4.0,202207302000,139.5,3
3454,0.0,4.0,4.0,202207302100,154.0,3
3455,0.0,3.0,3.0,202207302200,97.0,3
3456,0.0,4.0,4.0,202207302300,87.75,5
3457,0.0,5.0,5.0,202207310000,83.75,6
3458,0.0,5.0,5.0,202207310100,84.25,6
3459,0.0,5.0,5.0,202207310200,83.5,6
3460,0.0,5.0,5.0,202207310300,103.75,5
3461,3.5,6.5,10.0,202207310400,103.75,10
3462,19.75,7.0,26.75,202207310500,102.25,26
3463,45.25,4.75,50.0,202207310600,101.0,50
3464,87.25,4.75,92.0,202207310700,111.0,83
3465,122.75,8.0,130.75,202207310800,115.0,114
3466,156.5,11.5,168.0,202207310900,117.25,143
3467,180.0,14.5,194.5,202207311000,108.5,179
3468,175.0,16.5,191.5,202207311100,101.75,188
3469,158.5,18.0,176.5,202207311200,107.0,165
3470,138.75,21.25,160.0,202207311300,102.5,156
3471,126.0,25.25,151.25,202207311400,100.25,151
3472,103.25,28.0,131.25,202207311500,127.0,103
3473,70.0,29.0,99.0,202207311600,118.5,84
3474,40.25,28.0,68.25,202207311700,102.25,67
3475,12.0,26.0,38.0,202207311800,87.75,43
3476,0.25,25.0,25.25,202207311900,78.5,32
3477,0.0,24.5,24.5,202207312000,83.5,29
3478,0.0,24.0,24.0,202207312100,83.25,29
3479,0.0,24.25,24.25,202207312200,87.75,28
3480,0.0,21.5,21.5,202207312300,101.75,21
3481,0.0,17.75,17.75,202208010000,97.25,18
3482,0.0,13.0,13.0,202208010100,85.5,15
3483,0.0,8.75,8.75,202208010200,82.0,11
3484,0.0,5.75,5.75,202208010300,108.0,5
3485,4.75,4.0,8.75,202208010400,122.25,7
3486,29.0,2.75,31.75,202208010500,120.75,26
3487,63.25,2.0,65.25,202208010600,115.0,57
3488,92.0,2.0,94.0,202208010700,126.5,74
3489,100.0,1.0,101.0,202208010800,126.75,80
3490,111.25,1.75,113.0,202208010900,111.5,101
3491,121.0,2.0,123.0,202208011000,110.75,111
3492,132.5,2.75,135.25,202208011100,100.75,134
3493,124.25,3.0,127.25,202208011200,96.5,132
3494,99.75,4.0,103.75,202208011300,102.0,102
3495,97.75,5.0,102.75,202208011400,100.0,103
3496,79.75,5.0,84.75,202208011500,99.25,85
3497,62.75,4.0,66.75,202208011600,98.5,68
3498,39.75,3.0,42.75,202208011700,93.0,46
3499,12.0,3.0,15.0,202208011800,96.75,16
3500,0.25,3.0,3.25,202208011900,92.75,4
3501,0.0,3.0,3.0,202208012000,89.0,3
3502,0.0,3.0,3.0,202208012100,88.25,3
3503,0.0,3.0,3.0,202208012200,88.5,3
3504,0.0,3.0,3.0,202208012300,89.5,3
3505,0.0,2.0,2.0,202208020000,79.5,3
3506,0.0,2.0,2.0,202208020100,67.5,3
3507,0.0,2.0,2.0,202208020200,64.0,3
3508,0.0,3.0,3.0,202208020300,84.5,4
3509,5.75,3.0,8.75,202208020400,88.75,10
3510,35.0,3.0,38.0,202208020500,100.0,38
3511,86.75,2.5,89.25,202208020600,113.75,78
3512,144.75,2.0,146.75,202208020700,126.5,116
3513,191.25,3.0,194.25,202208020800,128.5,151
3514,218.25,4.0,222.25,202208020900,118.0,188
3515,233.5,4.5,238.0,202208021000,117.5,203
3516,237.25,5.0,242.25,202208021100,117.75,206
3517,232.5,5.0,237.5,202208021200,113.75,209
3518,217.75,5.0,222.75,202208021300,101.5,219
3519,181.75,5.0,186.75,202208021400,93.5,200
3520,139.75,4.25,144.0,202208021500,85.75,168
3521,97.75,4.0,101.75,202208021600,82.5,123
3522,49.25,3.0,52.25,202208021700,76.0,69
3523,13.75,3.0,16.75,202208021800,70.75,24
3524,0.25,4.0,4.25,202208021900,66.5,6
3525,0.0,3.0,3.0,202208022000,64.75,5
3526,0.0,3.0,3.0,202208022100,49.75,6
3527,0.0,1.0,1.0,202208022200,41.25,2
3528,0.0,1.0,1.0,202208022300,33.25,3
3529,0.0,1.0,1.0,202208030000,30.0,3
3530,0.0,1.0,1.0,202208030100,30.5,3
3531,0.0,1.0,1.0,202208030200,30.5,3
3532,0.0,1.0,1.0,202208030300,61.25,2
3533,5.5,1.0,6.5,202208030400,66.75,10
3534,35.5,1.0,36.5,202208030500,70.0,52
3535,89.25,1.5,90.75,202208030600,77.0,118
3536,148.75,1.0,149.75,202208030700,81.75,183
3537,195.5,1.0,196.5,202208030800,93.5,210
3538,225.25,1.0,226.25,202208030900,99.0,229
3539,245.0,1.0,246.0,202208031000,94.25,261
3540,252.75,1.0,253.75,202208031100,104.75,242
3541,247.25,1.0,248.25,202208031200,110.75,224
3542,232.0,1.0,233.0,202208031300,109.5,213
3543,204.0,1.0,205.0,202208031400,110.5,186
3544,164.75,1.0,165.75,202208031500,112.75,147
3545,111.25,1.0,112.25,202208031600,122.75,91
3546,53.5,1.0,54.5,202208031700,108.0,50
3547,14.0,1.5,15.5,202208031800,92.25,17
3548,0.25,3.0,3.25,202208031900,98.75,3
3549,0.0,5.5,5.5,202208032000,117.25,5
3550,0.0,6.25,6.25,202208032100,121.5,5
3551,0.0,4.0,4.0,202208032200,110.0,4
3552,0.0,5.0,5.0,202208032300,110.0,5
3553,0.0,5.0,5.0,202208040000,110.0,5
3554,0.0,5.0,5.0,202208040100,112.25,4
3555,0.0,4.0,4.0,202208040200,110.25,4
3556,0.0,4.0,4.0,202208040300,124.25,3
3557,5.0,4.0,9.0,202208040400,129.75,7
3558,32.0,4.0,36.0,202208040500,123.5,29
3559,81.25,4.25,85.5,202208040600,132.0,65
3560,139.0,3.0,142.0,202208040700,139.25,102
3561,188.25,3.0,191.25,202208040800,147.25,130
3562,218.75,4.0,222.75,202208040900,139.75,159
3563,231.0,6.25,237.25,202208041000,143.0,166
3564,221.0,9.0,230.0,202208041100,137.0,168
3565,203.0,10.25,213.25,202208041200,135.5,157
3566,167.25,11.5,178.75,202208041300,131.75,136
3567,130.5,12.0,142.5,202208041400,132.75,107
3568,112.75,12.5,125.25,202208041500,128.5,97
3569,81.25,15.75,97.0,202208041600,120.5,80
3570,42.0,21.25,63.25,202208041700,119.75,53
3571,11.0,29.0,40.0,202208041800,121.5,33
3572,0.25,28.75,29.0,202208041900,131.5,22
3573,0.0,22.75,22.75,202208042000,123.5,18
3574,0.0,16.75,16.75,202208042100,123.0,14
3575,0.0,29.0,29.0,202208042200,134.5,22
3576,0.0,20.0,20.0,202208042300,124.75,16
3577,0.0,10.75,10.75,202208050000,119.25,9
3578,0.0,8.0,8.0,202208050100,128.25,6
3579,0.0,6.0,6.0,202208050200,121.5,5
3580,0.0,6.5,6.5,202208050300,139.5,5
3581,2.25,7.0,9.25,202208050400,135.0,7
3582,15.0,6.5,21.5,202208050500,117.0,18
3583,37.75,7.0,44.75,202208050600,118.5,38
3584,46.25,6.0,52.25,202208050700,127.0,41
3585,49.0,9.0,58.0,202208050800,126.25,46
3586,85.25,13.0,98.25,202208050900,128.75,76
3587,98.5,17.0,115.5,202208051000,129.25,89
3588,116.0,20.5,136.5,202208051100,125.0,109
3589,123.0,23.25,146.25,202208051200,127.0,115
3590,135.75,24.0,159.75,202208051300,121.0,132
3591,148.0,23.0,171.0,202208051400,111.0,154
3592,130.5,23.5,154.0,202208051500,104.25,148
3593,97.5,28.25,125.75,202208051600,103.75,121
3594,48.5,35.5,84.0,202208051700,97.75,86
3595,12.25,43.0,55.25,202208051800,92.25,60
3596,0.25,47.75,48.0,202208051900,93.25,51
3597,0.0,48.75,48.75,202208052000,92.75,53
3598,0.0,47.0,47.0,202208052100,95.25,49
3599,0.0,41.25,41.25,202208052200,113.0,37
3600,0.0,39.5,39.5,202208052300,116.0,34
3601,0.0,38.0,38.0,202208060000,114.0,33
3602,0.0,37.0,37.0,202208060100,106.75,35
3603,0.0,35.25,35.25,202208060200,101.25,35
3604,0.0,33.5,33.5,202208060300,126.5,26
3605,5.0,30.25,35.25,202208060400,123.25,29
3606,34.5,24.75,59.25,202208060500,108.75,54
3607,91.0,17.25,108.25,202208060600,119.25,91
3608,154.25,13.0,167.25,202208060700,142.5,117
3609,205.0,12.25,217.25,202208060800,150.75,144
3610,237.5,11.5,249.0,202208060900,142.25,175
3611,259.0,11.0,270.0,202208061000,135.0,200
3612,270.25,11.0,281.25,202208061100,133.0,211
3613,268.5,12.5,281.0,202208061200,132.75,212
3614,253.25,15.5,268.75,202208061300,127.0,212
3615,222.25,18.75,241.0,202208061400,119.5,202
3616,178.0,22.0,200.0,202208061500,107.0,187
3617,118.25,25.0,143.25,202208061600,100.0,143
3618,53.5,27.5,81.0,202208061700,101.5,80
3619,12.75,31.75,44.5,202208061800,112.0,40
3620,0.0,40.0,40.0,202208061900,111.0,36
3621,0.0,50.5,50.5,202208062000,119.5,42
3622,0.0,59.25,59.25,202208062100,115.25,51
3623,0.0,62.0,62.0,202208062200,100.75,62
3624,0.0,63.0,63.0,202208062300,88.25,71
3625,0.0,62.0,62.0,202208070000,81.5,76
3626,0.0,59.5,59.5,202208070100,76.75,78
3627,0.0,57.0,57.0,202208070200,79.0,72
3628,0.0,54.5,54.5,202208070300,94.75,58
3629,4.75,50.25,55.0,202208070400,97.75,56
3630,34.5,44.25,78.75,202208070500,95.0,83
3631,91.25,32.0,123.25,202208070600,109.25,113
3632,155.0,18.0,173.0,202208070700,115.25,150
3633,204.5,13.25,217.75,202208070800,129.25,168
3634,235.75,10.75,246.5,202208070900,132.0,187
3635,256.25,8.5,264.75,202208071000,135.25,196
3636,266.25,7.0,273.25,202208071100,126.25,216
3637,263.25,7.0,270.25,202208071200,123.5,219
3638,246.75,8.5,255.25,202208071300,113.75,224
3639,218.5,11.0,229.5,202208071400,111.5,206
3640,175.25,13.75,189.0,202208071500,112.25,168
3641,116.25,16.75,133.0,202208071600,112.5,118
3642,52.25,20.5,72.75,202208071700,103.75,70
3643,11.75,27.5,39.25,202208071800,105.75,37
3644,0.0,38.5,38.5,202208071900,122.5,31
3645,0.0,49.5,49.5,202208072000,133.0,37
3646,0.0,57.0,57.0,202208072100,128.0,45
3647,0.0,55.0,55.0,202208072200,128.25,43
3648,0.0,55.0,55.0,202208072300,124.25,44
3649,0.0,54.0,54.0,202208080000,113.5,48
3650,0.0,51.0,51.0,202208080100,104.75,49
3651,0.0,49.0,49.0,202208080200,99.25,49
3652,0.0,48.0,48.0,202208080300,125.5,38
3653,4.25,47.0,51.25,202208080400,131.0,39
3654,33.5,45.0,78.5,202208080500,114.0,69
3655,89.0,36.75,125.75,202208080600,121.75,103
3656,152.25,23.5,175.75,202208080700,133.75,131
3657,201.75,16.25,218.0,202208080800,130.25,167
3658,233.5,13.25,246.75,202208080900,143.25,172
3659,254.0,10.25,264.25,202208081000,147.5,179
3660,265.0,8.0,273.0,202208081100,136.5,200
3661,262.5,7.25,269.75,202208081200,127.25,212
3662,246.0,9.0,255.0,202208081300,117.75,217
3663,216.25,11.75,228.0,202208081400,105.75,216
3664,172.25,16.0,188.25,202208081500,96.75,195
3665,113.75,20.5,134.25,202208081600,92.25,146
3666,51.0,25.0,76.0,202208081700,88.25,86
3667,11.5,33.0,44.5,202208081800,89.5,50
3668,0.0,44.25,44.25,202208081900,95.0,47
3669,0.0,55.25,55.25,202208082000,91.5,60
3670,0.0,62.0,62.0,202208082100,87.25,71
3671,0.0,65.0,65.0,202208082200,85.5,76
3672,0.0,63.25,63.25,202208082300,84.75,75
3673,0.0,59.5,59.5,202208090000,79.75,75
3674,0.0,54.5,54.5,202208090100,78.0,70
3675,0.0,50.5,50.5,202208090200,73.75,68
3676,0.0,49.0,49.0,202208090300,83.25,59
3677,4.0,48.0,52.0,202208090400,88.5,59
3678,32.25,46.75,79.0,202208090500,92.25,86
3679,87.25,37.75,125.0,202208090600,96.5,130
3680,150.5,21.5,172.0,202208090700,101.75,169
3681,199.5,14.75,214.25,202208090800,106.25,202
3682,230.75,14.0,244.75,202208090900,111.25,220
3683,251.25,15.25,266.5,202208091000,113.0,236
3684,261.25,15.25,276.5,202208091100,113.0,245
3685,257.25,15.0,272.25,202208091200,107.5,253
3686,239.5,15.0,254.5,202208091300,98.5,258
3687,208.25,16.25,224.5,202208091400,90.25,249
3688,164.0,17.75,181.75,202208091500,83.75,217
3689,104.75,20.0,124.75,202208091600,82.75,151
3690,47.25,23.5,70.75,202208091700,94.25,75
3691,10.5,31.5,42.0,202208091800,103.25,41
3692,0.0,45.25,45.25,202208091900,103.0,44
3693,0.0,58.25,58.25,202208092000,112.75,52
3694,0.0,63.25,63.25,202208092100,102.5,62
3695,0.0,71.0,71.0,202208092200,91.25,78
3696,0.0,69.0,69.0,202208092300,81.5,85
3697,0.0,66.0,66.0,202208100000,79.0,84
3698,0.0,62.25,62.25,202208100100,73.0,85
3699,0.0,57.25,57.25,202208100200,62.0,92
3700,0.0,52.0,52.0,202208100300,76.0,68
3701,3.75,47.75,51.5,202208100400,85.5,60
3702,31.25,44.75,76.0,202208100500,88.0,86
3703,86.25,35.75,122.0,202208100600,94.25,129
3704,149.0,20.5,169.5,202208100700,98.75,172
3705,198.0,14.5,212.5,202208100800,110.25,193
3706,230.0,14.75,244.75,202208100900,109.5,224
3707,250.75,16.0,266.75,202208101000,102.0,262
3708,261.0,15.0,276.0,202208101100,100.25,275
3709,257.75,14.0,271.75,202208101200,85.0,320
3710,242.25,15.0,257.25,202208101300,86.5,297
3711,213.0,16.25,229.25,202208101400,85.0,270
3712,169.25,18.5,187.75,202208101500,82.25,228
3713,110.5,21.25,131.75,202208101600,87.0,151
3714,48.75,23.75,72.5,202208101700,83.0,87
3715,10.25,27.5,37.75,202208101800,91.75,41
3716,0.0,32.75,32.75,202208101900,91.0,36
3717,0.0,40.0,40.0,202208102000,64.25,62
3718,0.0,46.25,46.25,202208102100,51.0,91
3719,0.0,43.0,43.0,202208102200,44.5,97
3720,0.0,46.0,46.0,202208102300,44.75,103
3721,0.0,44.25,44.25,202208110000,45.5,97
3722,0.0,39.5,39.5,202208110100,46.0,86
3723,0.0,35.0,35.0,202208110200,49.5,71
3724,0.0,31.75,31.75,202208110300,71.75,44
3725,3.5,28.25,31.75,202208110400,76.25,42
3726,30.75,24.5,55.25,202208110500,85.0,65
3727,86.0,20.0,106.0,202208110600,102.5,103
3728,149.0,13.5,162.5,202208110700,91.0,179
3729,198.75,11.0,209.75,202208110800,83.5,251
3730,230.5,13.5,244.0,202208110900,88.75,275
3731,251.25,17.0,268.25,202208111000,92.25,291
3732,262.5,20.0,282.5,202208111100,97.25,290
3733,260.5,20.75,281.25,202208111200,112.25,251
3734,244.5,20.0,264.5,202208111300,135.25,196
3735,214.25,20.0,234.25,202208111400,130.5,180
3736,169.25,20.0,189.25,202208111500,111.75,169
3737,108.25,21.75,130.0,202208111600,128.25,101
3738,46.5,24.0,70.5,202208111700,110.5,64
3739,9.75,27.0,36.75,202208111800,94.0,39
3740,0.0,29.75,29.75,202208111900,108.25,27
3741,0.0,31.5,31.5,202208112000,113.75,28
3742,0.0,36.25,36.25,202208112100,81.75,44
3743,0.0,45.5,45.5,202208112200,83.5,54
3744,0.0,47.5,47.5,202208112300,77.0,62
3745,0.0,44.0,44.0,202208120000,76.75,57
3746,0.0,38.5,38.5,202208120100,79.0,49
3747,0.0,35.25,35.25,202208120200,94.25,37
3748,0.0,31.75,31.75,202208120300,113.25,28
3749,3.0,30.0,33.0,202208120400,123.25,27
3750,29.75,29.25,59.0,202208120500,136.75,43
3751,85.0,26.0,111.0,202208120600,160.0,69
3752,148.0,17.5,165.5,202208120700,171.5,97
3753,197.5,13.75,211.25,202208120800,182.0,116
3754,229.5,14.25,243.75,202208120900,186.25,131
3755,250.5,16.0,266.5,202208121000,194.5,137
3756,261.75,17.25,279.0,202208121100,207.25,135
3757,259.75,17.25,277.0,202208121200,217.5,127
3758,244.5,16.0,260.5,202208121300,221.0,118
3759,215.0,17.0,232.0,202208121400,224.25,103
3760,170.25,18.5,188.75,202208121500,205.25,92
3761,110.0,22.75,132.75,202208121600,186.75,71
3762,46.75,27.0,73.75,202208121700,161.75,46
3763,8.75,30.75,39.5,202208121800,143.25,28
3764,0.0,32.5,32.5,202208121900,110.25,29
3765,0.0,32.75,32.75,202208122000,97.5,34
3766,0.0,33.25,33.25,202208122100,86.75,38
3767,0.0,45.75,45.75,202208122200,79.75,57
3768,0.0,48.75,48.75,202208122300,100.0,49
3769,0.0,47.0,47.0,202208130000,131.25,36
3770,0.0,39.5,39.5,202208130100,134.25,29
3771,0.0,31.25,31.25,202208130200,131.75,24
3772,0.0,25.5,25.5,202208130300,138.75,18
3773,2.75,23.0,25.75,202208130400,136.25,19
3774,29.25,23.25,52.5,202208130500,142.5,37
3775,84.75,20.5,105.25,202208130600,171.5,61
3776,148.75,13.75,162.5,202208130700,169.0,96
3777,198.75,15.0,213.75,202208130800,156.5,137
3778,231.5,17.0,248.5,202208130900,168.5,147
3779,252.0,16.0,268.0,202208131000,170.5,157
3780,263.0,13.75,276.75,202208131100,190.75,145
3781,260.75,12.0,272.75,202208131200,203.0,134
3782,244.0,11.0,255.0,202208131300,201.5,127
3783,213.5,10.0,223.5,202208131400,189.5,118
