,Wind Onshore,startTime,totalRenewable,total,percentRenewable
5851,21.0,202204191700,21.0,780.0,3
5852,21.0,202204191800,21.0,779.0,3
5853,17.0,202204191900,17.0,759.0,2
5854,16.0,202204192000,16.0,732.0,2
5855,20.0,202204192100,20.0,720.0,3
5856,40.0,202204192200,40.0,707.0,6
5857,47.0,202204192300,47.0,912.0,5
5858,46.0,202204200000,46.0,838.0,5
5859,44.0,202204200100,44.0,931.0,5
5860,45.0,202204200200,45.0,931.0,5
5861,38.0,202204200300,38.0,931.0,4
5862,28.0,202204200400,28.0,932.0,3
5863,20.0,202204200500,20.0,803.0,2
5864,16.0,202204200600,16.0,871.0,2
5865,9.0,202204200700,9.0,907.0,1
5866,9.0,202204200800,9.0,912.0,1
5867,14.0,202204200900,14.0,886.0,2
5868,20.0,202204201000,20.0,869.0,2
5869,31.0,202204201100,31.0,843.0,4
5870,38.0,202204201200,38.0,828.0,5
5871,39.0,202204201300,39.0,823.0,5
5872,44.0,202204201400,44.0,827.0,5
5873,38.0,202204201500,38.0,843.0,5
5874,29.0,202204201600,29.0,907.0,3
5875,16.0,202204201700,16.0,978.0,2
5876,14.0,202204201800,14.0,1004.0,1
5877,17.0,202204201900,17.0,972.0,2
5878,18.0,202204202000,18.0,957.0,2
5879,14.0,202204202100,14.0,962.0,1
5880,7.0,202204202200,7.0,968.0,1
5881,12.0,202204202300,12.0,917.0,1
5882,24.0,202204210000,24.0,877.0,3
5883,22.0,202204210100,22.0,961.0,2
5884,23.0,202204210200,23.0,971.0,2
5885,26.0,202204210300,26.0,971.0,3
5886,30.0,202204210400,30.0,947.0,3
5887,26.0,202204210500,26.0,823.0,3
5888,27.0,202204210600,27.0,921.0,3
5889,23.0,202204210700,23.0,972.0,2
5890,22.0,202204210800,22.0,952.0,2
5891,28.0,202204210900,28.0,956.0,3
5892,27.0,202204211000,27.0,954.0,3
5893,24.0,202204211100,24.0,953.0,3
5894,29.0,202204211200,29.0,959.0,3
5895,33.0,202204211300,33.0,957.0,3
5896,49.0,202204211400,49.0,957.0,5
5897,53.0,202204211500,53.0,892.0,6
5898,67.0,202204211600,67.0,916.0,7
5899,76.0,202204211700,76.0,973.0,8
5900,75.0,202204211800,75.0,983.0,8
5901,67.0,202204211900,67.0,946.0,7
5902,73.0,202204212000,73.0,935.0,8
5903,72.0,202204212100,72.0,966.0,7
5904,88.0,202204212200,88.0,959.0,9
5905,87.0,202204212300,87.0,945.0,9
5906,78.0,202204220000,78.0,936.0,8
5907,72.0,202204220100,72.0,929.0,8
5908,66.0,202204220200,66.0,924.0,7
5909,81.0,202204220300,81.0,924.0,9
5910,97.0,202204220400,97.0,915.0,11
5911,97.0,202204220500,97.0,911.0,11
5912,101.0,202204220600,101.0,803.0,13
5913,99.0,202204220700,99.0,844.0,12
5914,94.0,202204220800,94.0,870.0,11
5915,84.0,202204220900,84.0,865.0,10
5916,80.0,202204221000,80.0,848.0,9
5917,76.0,202204221100,76.0,817.0,9
5918,80.0,202204221200,80.0,812.0,10
5919,84.0,202204221300,84.0,805.0,10
5920,86.0,202204221400,86.0,806.0,11
5921,83.0,202204221500,83.0,806.0,10
5922,83.0,202204221600,83.0,833.0,10
5923,85.0,202204221700,85.0,895.0,9
5924,93.0,202204221800,93.0,906.0,10
5925,91.0,202204221900,91.0,901.0,10
5926,92.0,202204222000,92.0,891.0,10
5927,95.0,202204222100,95.0,914.0,10
5928,87.0,202204222200,87.0,913.0,10
5929,80.0,202204222300,80.0,798.0,10
5930,83.0,202204230000,83.0,804.0,10
5931,80.0,202204230100,80.0,802.0,10
5932,87.0,202204230200,87.0,807.0,11
5933,91.0,202204230300,91.0,803.0,11
5934,94.0,202204230400,94.0,804.0,12
5935,89.0,202204230500,89.0,800.0,11
5936,91.0,202204230600,91.0,737.0,12
5937,88.0,202204230700,88.0,772.0,11
5938,84.0,202204230800,84.0,781.0,11
5939,75.0,202204230900,75.0,779.0,10
5940,70.0,202204231000,70.0,754.0,9
5941,65.0,202204231100,65.0,739.0,9
5942,68.0,202204231200,68.0,733.0,9
5943,73.0,202204231300,73.0,728.0,10
5944,74.0,202204231400,74.0,734.0,10
5945,69.0,202204231500,69.0,740.0,9
5946,69.0,202204231600,69.0,788.0,9
5947,73.0,202204231700,73.0,808.0,9
5948,83.0,202204231800,83.0,807.0,10
5949,81.0,202204231900,81.0,790.0,10
5950,80.0,202204232000,80.0,790.0,10
5951,82.0,202204232100,82.0,788.0,10
5952,16.0,202204232200,16.0,753.0,2
5953,21.0,202204232300,21.0,734.0,3
5954,26.0,202204240000,26.0,792.0,3
5955,22.0,202204240100,22.0,787.0,3
5956,18.0,202204240200,18.0,787.0,2
5957,17.0,202204240300,17.0,788.0,2
5958,17.0,202204240400,17.0,749.0,2
5959,20.0,202204240500,20.0,807.0,2
5960,27.0,202204240600,27.0,783.0,3
5961,35.0,202204240700,35.0,809.0,4
5962,44.0,202204240800,44.0,794.0,6
5963,47.0,202204240900,47.0,781.0,6
5964,42.0,202204241000,42.0,760.0,6
5965,43.0,202204241100,43.0,746.0,6
5966,49.0,202204241200,49.0,739.0,7
5967,53.0,202204241300,53.0,734.0,7
5968,62.0,202204241400,62.0,739.0,8
5969,76.0,202204241500,76.0,767.0,10
5970,91.0,202204241600,91.0,835.0,11
5971,99.0,202204241700,99.0,836.0,12
5972,100.0,202204241800,100.0,820.0,12
5973,98.0,202204241900,98.0,803.0,12
5974,94.0,202204242000,94.0,804.0,12
5975,101.0,202204242100,101.0,806.0,13
5976,82.0,202204242200,82.0,812.0,10
5977,82.0,202204242300,82.0,819.0,10
5978,82.0,202204250000,82.0,822.0,10
5979,80.0,202204250100,80.0,821.0,10
5980,78.0,202204250200,78.0,821.0,10
5981,76.0,202204250300,76.0,817.0,9
5982,75.0,202204250400,75.0,814.0,9
5983,68.0,202204250500,68.0,831.0,8
5984,42.0,202204250600,42.0,828.0,5
5985,17.0,202204250700,17.0,823.0,2
5986,14.0,202204250800,14.0,802.0,2
5987,21.0,202204250900,21.0,802.0,3
5988,20.0,202204251000,20.0,800.0,2
5989,24.0,202204251100,24.0,794.0,3
5990,33.0,202204251200,33.0,793.0,4
5991,37.0,202204251300,37.0,793.0,5
5992,37.0,202204251400,37.0,794.0,5
5993,32.0,202204251500,32.0,811.0,4
5994,39.0,202204251600,39.0,834.0,5
5995,47.0,202204251700,47.0,847.0,6
5996,48.0,202204251800,48.0,835.0,6
5997,38.0,202204251900,38.0,819.0,5
5998,38.0,202204252000,38.0,818.0,5
5999,34.0,202204252100,34.0,818.0,4
6000,18.0,202204252200,18.0,777.0,2
6001,13.0,202204252300,13.0,714.0,2
6002,12.0,202204260000,12.0,788.0,2
6003,10.0,202204260100,10.0,782.0,1
6004,9.0,202204260200,9.0,781.0,1
6005,7.0,202204260300,7.0,721.0,1
6006,6.0,202204260400,6.0,687.0,1
6007,5.0,202204260500,5.0,764.0,1
6008,2.0,202204260600,2.0,801.0,0
6009,1.0,202204260700,1.0,837.0,0
6010,1.0,202204260800,1.0,837.0,0
6011,0.0,202204260900,0.0,828.0,0
6012,0.0,202204261000,0.0,796.0,0
6013,1.0,202204261100,1.0,796.0,0
6014,1.0,202204261200,1.0,790.0,0
6015,1.0,202204261300,1.0,801.0,0
6016,1.0,202204261400,1.0,791.0,0
6017,2.0,202204261500,2.0,812.0,0
6018,6.0,202204261600,6.0,849.0,1
6019,8.0,202204261700,8.0,900.0,1
6020,8.0,202204261800,8.0,879.0,1
6021,9.0,202204261900,9.0,864.0,1
6022,7.0,202204262000,7.0,891.0,1
6023,6.0,202204262100,6.0,875.0,1
6024,4.0,202204262200,4.0,706.0,1
6025,2.0,202204262300,2.0,568.0,0
6026,2.0,202204270000,2.0,482.0,0
6027,2.0,202204270100,2.0,446.0,0
6028,2.0,202204270200,2.0,427.0,0
6029,1.0,202204270300,1.0,452.0,0
6030,1.0,202204270400,1.0,623.0,0
6031,1.0,202204270500,1.0,741.0,0
6032,1.0,202204270600,1.0,828.0,0
6033,1.0,202204270700,1.0,859.0,0
6034,1.0,202204270800,1.0,788.0,0
6035,2.0,202204270900,2.0,777.0,0
6036,4.0,202204271000,4.0,740.0,1
6037,4.0,202204271100,4.0,714.0,1
6038,5.0,202204271200,5.0,698.0,1
6039,6.0,202204271300,6.0,703.0,1
6040,6.0,202204271400,6.0,714.0,1
6041,3.0,202204271500,3.0,840.0,0
6042,3.0,202204271600,3.0,867.0,0
6043,9.0,202204271700,9.0,903.0,1
6044,22.0,202204271800,22.0,888.0,2
6045,28.0,202204271900,28.0,867.0,3
6046,28.0,202204272000,28.0,884.0,3
6047,27.0,202204272100,27.0,873.0,3
6048,26.0,202204272200,26.0,904.0,3
6049,28.0,202204272300,28.0,905.0,3
6050,29.0,202204280000,29.0,904.0,3
6051,29.0,202204280100,29.0,908.0,3
6052,31.0,202204280200,31.0,903.0,3
6053,30.0,202204280300,30.0,904.0,3
6054,26.0,202204280400,26.0,905.0,3
6055,24.0,202204280500,24.0,939.0,3
6056,23.0,202204280600,23.0,936.0,2
6057,22.0,202204280700,22.0,921.0,2
6058,19.0,202204280800,19.0,905.0,2
6059,18.0,202204280900,18.0,908.0,2
6060,17.0,202204281000,17.0,902.0,2
6061,18.0,202204281100,18.0,902.0,2
6062,18.0,202204281200,18.0,901.0,2
6063,21.0,202204281300,21.0,896.0,2
6064,29.0,202204281400,29.0,897.0,3
6065,37.0,202204281500,37.0,892.0,4
6066,43.0,202204281600,43.0,924.0,5
6067,59.0,202204281700,59.0,925.0,6
6068,69.0,202204281800,69.0,925.0,7
6069,70.0,202204281900,70.0,926.0,8
6070,69.0,202204282000,69.0,896.0,8
6071,70.0,202204282100,70.0,896.0,8
6072,44.0,202204282200,44.0,894.0,5
6073,40.0,202204282300,40.0,890.0,4
6074,39.0,202204290000,39.0,889.0,4
6075,40.0,202204290100,40.0,890.0,4
6076,35.0,202204290200,35.0,889.0,4
6077,32.0,202204290300,32.0,879.0,4
6078,35.0,202204290400,35.0,885.0,4
6079,35.0,202204290500,35.0,891.0,4
6080,29.0,202204290600,29.0,778.0,4
6081,24.0,202204290700,24.0,814.0,3
6082,23.0,202204290800,23.0,839.0,3
6083,20.0,202204290900,20.0,903.0,2
6084,20.0,202204291000,20.0,902.0,2
6085,22.0,202204291100,22.0,907.0,2
6086,27.0,202204291200,27.0,907.0,3
6087,33.0,202204291300,33.0,902.0,4
6088,37.0,202204291400,37.0,898.0,4
6089,42.0,202204291500,42.0,860.0,5
6090,47.0,202204291600,47.0,886.0,5
6091,56.0,202204291700,56.0,904.0,6
6092,68.0,202204291800,68.0,892.0,8
6093,64.0,202204291900,64.0,881.0,7
6094,56.0,202204292000,56.0,851.0,7
6095,48.0,202204292100,48.0,850.0,6
6096,39.0,202204292200,39.0,833.0,5
6097,39.0,202204292300,39.0,823.0,5
6098,36.0,202204300000,36.0,827.0,4
6099,33.0,202204300100,33.0,839.0,4
6100,29.0,202204300200,29.0,834.0,3
6101,24.0,202204300300,24.0,837.0,3
6102,20.0,202204300400,20.0,832.0,2
6103,17.0,202204300500,17.0,828.0,2
6104,12.0,202204300600,12.0,825.0,1
6105,6.0,202204300700,6.0,821.0,1
6106,3.0,202204300800,3.0,822.0,0
6107,1.0,202204300900,1.0,818.0,0
6108,1.0,202204301000,1.0,824.0,0
6109,2.0,202204301100,2.0,824.0,0
6110,1.0,202204301200,1.0,820.0,0
6111,1.0,202204301300,1.0,815.0,0
6112,1.0,202204301400,1.0,811.0,0
6113,4.0,202204301500,4.0,804.0,0
6114,11.0,202204301600,11.0,802.0,1
6115,17.0,202204301700,17.0,820.0,2
6116,25.0,202204301800,25.0,820.0,3
6117,18.0,202204301900,18.0,820.0,2
6118,15.0,202204302000,15.0,803.0,2
6119,13.0,202204302100,13.0,802.0,2
6120,18.0,202204302200,18.0,795.0,2
6121,19.0,202204302300,19.0,791.0,2
6122,18.0,202205010000,18.0,790.0,2
6123,21.0,202205010100,21.0,791.0,3
6124,23.0,202205010200,23.0,791.0,3
6125,23.0,202205010300,23.0,791.0,3
6126,21.0,202205010400,21.0,791.0,3
6127,21.0,202205010500,21.0,820.0,3
6128,24.0,202205010600,24.0,822.0,3
6129,23.0,202205010700,23.0,807.0,3
6130,22.0,202205010800,22.0,793.0,3
6131,19.0,202205010900,19.0,794.0,2
6132,16.0,202205011000,16.0,795.0,2
6133,16.0,202205011100,16.0,794.0,2
6134,12.0,202205011200,12.0,793.0,2
6135,11.0,202205011300,11.0,799.0,1
6136,14.0,202205011400,14.0,801.0,2
6137,19.0,202205011500,19.0,808.0,2
6138,28.0,202205011600,28.0,843.0,3
6139,33.0,202205011700,33.0,847.0,4
6140,43.0,202205011800,43.0,843.0,5
6141,49.0,202205011900,49.0,841.0,6
6142,49.0,202205012000,49.0,806.0,6
6143,37.0,202205012100,37.0,802.0,5
6144,51.0,202205012200,51.0,803.0,6
6145,51.0,202205012300,51.0,803.0,6
6146,49.0,202205020000,49.0,801.0,6
6147,47.0,202205020100,47.0,802.0,6
6148,46.0,202205020200,46.0,798.0,6
6149,46.0,202205020300,46.0,797.0,6
6150,45.0,202205020400,45.0,801.0,6
6151,51.0,202205020500,51.0,830.0,6
6152,51.0,202205020600,51.0,835.0,6
6153,48.0,202205020700,48.0,821.0,6
6154,36.0,202205020800,36.0,768.0,5
6155,30.0,202205020900,30.0,768.0,4
6156,22.0,202205021000,22.0,768.0,3
6157,22.0,202205021100,22.0,767.0,3
6158,19.0,202205021200,19.0,786.0,2
6159,18.0,202205021300,18.0,798.0,2
6160,20.0,202205021400,20.0,798.0,3
6161,18.0,202205021500,18.0,796.0,2
6162,9.0,202205021600,9.0,829.0,1
6163,7.0,202205021700,7.0,829.0,1
6164,9.0,202205021800,9.0,829.0,1
6165,14.0,202205021900,14.0,829.0,2
6166,10.0,202205022000,10.0,797.0,1
6167,9.0,202205022100,9.0,796.0,1
6168,18.0,202205022200,18.0,793.0,2
6169,15.0,202205022300,15.0,793.0,2
6170,11.0,202205030000,11.0,792.0,1
6171,10.0,202205030100,10.0,793.0,1
6172,8.0,202205030200,8.0,793.0,1
6173,9.0,202205030300,9.0,791.0,1
6174,13.0,202205030400,13.0,791.0,2
6175,15.0,202205030500,15.0,824.0,2
6176,18.0,202205030600,18.0,825.0,2
6177,24.0,202205030700,24.0,810.0,3
6178,23.0,202205030800,23.0,799.0,3
6179,23.0,202205030900,23.0,803.0,3
6180,17.0,202205031000,17.0,808.0,2
6181,12.0,202205031100,12.0,813.0,1
6182,9.0,202205031200,9.0,817.0,1
6183,9.0,202205031300,9.0,818.0,1
6184,7.0,202205031400,7.0,813.0,1
6185,7.0,202205031500,7.0,811.0,1
6186,5.0,202205031600,5.0,847.0,1
6187,4.0,202205031700,4.0,855.0,0
6188,4.0,202205031800,4.0,862.0,0
6189,4.0,202205031900,4.0,866.0,0
6190,4.0,202205032000,4.0,832.0,0
6191,4.0,202205032100,4.0,835.0,0
6192,4.0,202205032200,4.0,728.0,1
6193,4.0,202205032300,4.0,733.0,1
6194,5.0,202205040000,5.0,737.0,1
6195,5.0,202205040100,5.0,738.0,1
6196,6.0,202205040200,6.0,738.0,1
6197,5.0,202205040300,5.0,742.0,1
6198,5.0,202205040400,5.0,757.0,1
6199,4.0,202205040500,4.0,759.0,1
6200,4.0,202205040600,4.0,756.0,1
6201,2.0,202205040700,2.0,755.0,0
6202,2.0,202205040800,2.0,742.0,0
6203,2.0,202205040900,2.0,728.0,0
6204,2.0,202205041000,2.0,703.0,0
6205,2.0,202205041100,2.0,694.0,0
6206,2.0,202205041200,2.0,698.0,0
6207,2.0,202205041300,2.0,709.0,0
6208,2.0,202205041400,2.0,708.0,0
6209,3.0,202205041500,3.0,722.0,0
6210,3.0,202205041600,3.0,720.0,0
6211,4.0,202205041700,4.0,724.0,1
6212,5.0,202205041800,5.0,730.0,1
6213,6.0,202205041900,6.0,734.0,1
6214,6.0,202205042000,6.0,738.0,1
6215,7.0,202205042100,7.0,722.0,1
6216,2.0,202205042200,2.0,888.0,0
6217,3.0,202205042300,3.0,888.0,0
6218,4.0,202205050000,4.0,884.0,0
6219,3.0,202205050100,3.0,884.0,0
6220,3.0,202205050200,3.0,888.0,0
6221,3.0,202205050300,3.0,892.0,0
6222,2.0,202205050400,2.0,908.0,0
6223,2.0,202205050500,2.0,742.0,0
6224,1.0,202205050600,1.0,770.0,0
6225,1.0,202205050700,1.0,799.0,0
6226,1.0,202205050800,1.0,820.0,0
6227,1.0,202205050900,1.0,811.0,0
6228,0.0,202205051000,0.0,784.0,0
6229,0.0,202205051100,0.0,779.0,0
6230,0.0,202205051200,0.0,768.0,0
6231,1.0,202205051300,1.0,773.0,0
6232,1.0,202205051400,1.0,783.0,0
6233,1.0,202205051500,1.0,836.0,0
6234,2.0,202205051600,2.0,858.0,0
6235,3.0,202205051700,3.0,863.0,0
6236,4.0,202205051800,4.0,854.0,0
6237,3.0,202205051900,3.0,850.0,0
6238,7.0,202205052000,7.0,866.0,1
6239,11.0,202205052100,11.0,848.0,1
6240,13.0,202205052200,13.0,912.0,1
6241,18.0,202205052300,18.0,910.0,2
6242,23.0,202205060000,23.0,903.0,3
6243,25.0,202205060100,25.0,905.0,3
6244,25.0,202205060200,25.0,905.0,3
6245,25.0,202205060300,25.0,903.0,3
6246,27.0,202205060400,27.0,803.0,3
6247,32.0,202205060500,32.0,709.0,5
6248,33.0,202205060600,33.0,758.0,4
6249,37.0,202205060700,37.0,790.0,5
6250,40.0,202205060800,40.0,810.0,5
6251,37.0,202205060900,37.0,811.0,5
6252,31.0,202205061000,31.0,807.0,4
6253,30.0,202205061100,30.0,805.0,4
6254,28.0,202205061200,28.0,812.0,3
6255,28.0,202205061300,28.0,810.0,3
6256,23.0,202205061400,23.0,845.0,3
6257,27.0,202205061500,27.0,861.0,3
6258,32.0,202205061600,32.0,897.0,4
6259,40.0,202205061700,40.0,893.0,4
6260,38.0,202205061800,38.0,882.0,4
6261,35.0,202205061900,35.0,862.0,4
6262,33.0,202205062000,33.0,857.0,4
6263,30.0,202205062100,30.0,868.0,3
6264,33.0,202205062200,33.0,902.0,4
6265,42.0,202205062300,42.0,898.0,5
6266,47.0,202205070000,47.0,894.0,5
6267,43.0,202205070100,43.0,879.0,5
6268,41.0,202205070200,41.0,854.0,5
6269,40.0,202205070300,40.0,821.0,5
6270,38.0,202205070400,38.0,840.0,5
6271,36.0,202205070500,36.0,670.0,5
6272,35.0,202205070600,35.0,717.0,5
6273,35.0,202205070700,35.0,738.0,5
6274,33.0,202205070800,33.0,779.0,4
6275,33.0,202205070900,33.0,800.0,4
6276,30.0,202205071000,30.0,812.0,4
6277,27.0,202205071100,27.0,821.0,3
6278,28.0,202205071200,28.0,817.0,3
6279,31.0,202205071300,31.0,821.0,4
6280,33.0,202205071400,33.0,837.0,4
6281,33.0,202205071500,33.0,847.0,4
6282,35.0,202205071600,35.0,908.0,4
6283,42.0,202205071700,42.0,909.0,5
6284,50.0,202205071800,50.0,901.0,6
6285,52.0,202205071900,52.0,892.0,6
6286,53.0,202205072000,53.0,871.0,6
6287,65.0,202205072100,65.0,879.0,7
6288,61.0,202205072200,61.0,877.0,7
6289,65.0,202205072300,65.0,878.0,7
6290,66.0,202205080000,66.0,879.0,8
6291,64.0,202205080100,64.0,875.0,7
6292,60.0,202205080200,60.0,874.0,7
6293,55.0,202205080300,55.0,872.0,6
6294,52.0,202205080400,52.0,871.0,6
6295,47.0,202205080500,47.0,728.0,6
6296,45.0,202205080600,45.0,784.0,6
6297,43.0,202205080700,43.0,814.0,5
6298,32.0,202205080800,32.0,824.0,4
6299,22.0,202205080900,22.0,839.0,3
6300,21.0,202205081000,21.0,830.0,3
6301,20.0,202205081100,20.0,809.0,2
6302,19.0,202205081200,19.0,815.0,2
6303,18.0,202205081300,18.0,824.0,2
6304,18.0,202205081400,18.0,819.0,2
6305,16.0,202205081500,16.0,832.0,2
6306,16.0,202205081600,16.0,857.0,2
6307,16.0,202205081700,16.0,853.0,2
6308,19.0,202205081800,19.0,852.0,2
6309,17.0,202205081900,17.0,847.0,2
6310,18.0,202205082000,18.0,829.0,2
6311,15.0,202205082100,15.0,813.0,2
6312,9.0,202205082200,9.0,817.0,1
6313,7.0,202205082300,7.0,817.0,1
6314,6.0,202205090000,6.0,823.0,1
6315,5.0,202205090100,5.0,824.0,1
6316,3.0,202205090200,3.0,823.0,0
6317,3.0,202205090300,3.0,826.0,0
6318,2.0,202205090400,2.0,825.0,0
6319,3.0,202205090500,3.0,747.0,0
6320,6.0,202205090600,6.0,779.0,1
6321,9.0,202205090700,9.0,789.0,1
6322,12.0,202205090800,12.0,773.0,2
6323,13.0,202205090900,13.0,788.0,2
6324,17.0,202205091000,17.0,788.0,2
6325,19.0,202205091100,19.0,788.0,2
6326,20.0,202205091200,20.0,779.0,3
6327,27.0,202205091300,27.0,778.0,3
6328,33.0,202205091400,33.0,783.0,4
6329,36.0,202205091500,36.0,798.0,5
6330,40.0,202205091600,40.0,834.0,5
6331,48.0,202205091700,48.0,835.0,6
6332,59.0,202205091800,59.0,836.0,7
6333,68.0,202205091900,68.0,841.0,8
6334,66.0,202205092000,66.0,827.0,8
6335,53.0,202205092100,53.0,812.0,7
6336,45.0,202205092200,45.0,809.0,6
6337,39.0,202205092300,39.0,807.0,5
6338,36.0,202205100000,36.0,807.0,4
6339,35.0,202205100100,35.0,808.0,4
6340,37.0,202205100200,37.0,809.0,5
6341,37.0,202205100300,37.0,806.0,5
6342,37.0,202205100400,37.0,810.0,5
6343,32.0,202205100500,32.0,741.0,4
6344,30.0,202205100600,30.0,767.0,4
6345,25.0,202205100700,25.0,777.0,3
6346,20.0,202205100800,20.0,787.0,3
6347,17.0,202205100900,17.0,788.0,2
6348,14.0,202205101000,14.0,788.0,2
6349,10.0,202205101100,10.0,783.0,1
6350,9.0,202205101200,9.0,780.0,1
6351,8.0,202205101300,8.0,788.0,1
6352,11.0,202205101400,11.0,797.0,1
6353,39.0,202205101500,39.0,808.0,5
6354,46.0,202205101600,46.0,842.0,5
6355,44.0,202205101700,44.0,850.0,5
6356,33.0,202205101800,33.0,855.0,4
6357,31.0,202205101900,31.0,853.0,4
6358,21.0,202205102000,21.0,834.0,3
6359,20.0,202205102100,20.0,816.0,2
6360,12.0,202205102200,12.0,799.0,2
6361,14.0,202205102300,14.0,807.0,2
6362,13.0,202205110000,13.0,803.0,2
6363,11.0,202205110100,11.0,803.0,1
6364,8.0,202205110200,8.0,802.0,1
6365,8.0,202205110300,8.0,796.0,1
6366,9.0,202205110400,9.0,665.0,1
6367,4.0,202205110500,4.0,738.0,1
6368,5.0,202205110600,5.0,764.0,1
6369,3.0,202205110700,3.0,775.0,0
6370,2.0,202205110800,2.0,769.0,0
6371,2.0,202205110900,2.0,763.0,0
6372,2.0,202205111000,2.0,747.0,0
6373,2.0,202205111100,2.0,741.0,0
6374,2.0,202205111200,2.0,736.0,0
6375,3.0,202205111300,3.0,737.0,0
6376,4.0,202205111400,4.0,747.0,1
6377,6.0,202205111500,6.0,758.0,1
6378,6.0,202205111600,6.0,828.0,1
6379,7.0,202205111700,7.0,828.0,1
6380,10.0,202205111800,10.0,828.0,1
6381,6.0,202205111900,6.0,828.0,1
6382,5.0,202205112000,5.0,813.0,1
6383,4.0,202205112100,4.0,800.0,0
6384,2.0,202205112200,2.0,804.0,0
6385,2.0,202205112300,2.0,806.0,0
6386,3.0,202205120000,3.0,811.0,0
6387,9.0,202205120100,9.0,812.0,1
6388,15.0,202205120200,15.0,812.0,2
6389,19.0,202205120300,19.0,810.0,2
6390,18.0,202205120400,18.0,680.0,3
6391,18.0,202205120500,18.0,696.0,3
6392,18.0,202205120600,18.0,731.0,2
6393,15.0,202205120700,15.0,742.0,2
6394,10.0,202205120800,10.0,750.0,1
6395,4.0,202205120900,4.0,735.0,1
6396,2.0,202205121000,2.0,731.0,0
6397,2.0,202205121100,2.0,726.0,0
6398,2.0,202205121200,2.0,722.0,0
6399,2.0,202205121300,2.0,711.0,0
6400,2.0,202205121400,2.0,730.0,0
6401,2.0,202205121500,2.0,743.0,0
6402,5.0,202205121600,5.0,783.0,1
6403,5.0,202205121700,5.0,826.0,1
6404,7.0,202205121800,7.0,826.0,1
6405,13.0,202205121900,13.0,816.0,2
6406,7.0,202205122000,7.0,822.0,1
6407,5.0,202205122100,5.0,795.0,1
6408,5.0,202205122200,5.0,804.0,1
6409,4.0,202205122300,4.0,801.0,0
6410,3.0,202205130000,3.0,796.0,0
6411,3.0,202205130100,3.0,797.0,0
6412,3.0,202205130200,3.0,797.0,0
6413,3.0,202205130300,3.0,805.0,0
6414,3.0,202205130400,3.0,715.0,0
6415,3.0,202205130500,3.0,664.0,0
6416,3.0,202205130600,3.0,700.0,0
6417,2.0,202205130700,2.0,746.0,0
6418,1.0,202205130800,1.0,746.0,0
6419,1.0,202205130900,1.0,751.0,0
6420,1.0,202205131000,1.0,742.0,0
6421,1.0,202205131100,1.0,742.0,0
6422,1.0,202205131200,1.0,748.0,0
6423,1.0,202205131300,1.0,757.0,0
6424,2.0,202205131400,2.0,771.0,0
6425,2.0,202205131500,2.0,799.0,0
6426,4.0,202205131600,4.0,824.0,0
6427,8.0,202205131700,8.0,873.0,1
6428,15.0,202205131800,15.0,867.0,2
6429,29.0,202205131900,29.0,856.0,3
6430,31.0,202205132000,31.0,857.0,4
6431,36.0,202205132100,36.0,845.0,4
6432,27.0,202205132200,27.0,880.0,3
6433,27.0,202205132300,27.0,868.0,3
6434,40.0,202205140000,40.0,867.0,5
6435,37.0,202205140100,37.0,873.0,4
6436,49.0,202205140200,49.0,883.0,6
6437,42.0,202205140300,42.0,886.0,5
6438,42.0,202205140400,42.0,892.0,5
6439,41.0,202205140500,41.0,847.0,5
6440,42.0,202205140600,42.0,797.0,5
6441,43.0,202205140700,43.0,799.0,5
6442,40.0,202205140800,40.0,798.0,5
6443,36.0,202205140900,36.0,894.0,4
6444,28.0,202205141000,28.0,888.0,3
6445,31.0,202205141100,31.0,885.0,4
6446,31.0,202205141200,31.0,890.0,3
6447,31.0,202205141300,31.0,891.0,3
6448,36.0,202205141400,36.0,890.0,4
6449,26.0,202205141500,26.0,850.0,3
6450,23.0,202205141600,23.0,877.0,3
6451,25.0,202205141700,25.0,914.0,3
6452,26.0,202205141800,26.0,905.0,3
6453,28.0,202205141900,28.0,889.0,3
6454,32.0,202205142000,32.0,888.0,4
6455,31.0,202205142100,31.0,878.0,4
6456,31.0,202205142200,31.0,898.0,3
6457,32.0,202205142300,32.0,890.0,4
6458,33.0,202205150000,33.0,879.0,4
6459,32.0,202205150100,32.0,869.0,4
6460,28.0,202205150200,28.0,860.0,3
6461,22.0,202205150300,22.0,858.0,3
6462,19.0,202205150400,19.0,857.0,2
6463,15.0,202205150500,15.0,853.0,2
6464,11.0,202205150600,11.0,738.0,1
6465,8.0,202205150700,8.0,767.0,1
6466,4.0,202205150800,4.0,797.0,1
6467,3.0,202205150900,3.0,802.0,0
6468,3.0,202205151000,3.0,793.0,0
6469,4.0,202205151100,4.0,794.0,1
6470,4.0,202205151200,4.0,794.0,1
6471,6.0,202205151300,6.0,803.0,1
6472,8.0,202205151400,8.0,808.0,1
6473,8.0,202205151500,8.0,822.0,1
6474,13.0,202205151600,13.0,824.0,2
6475,19.0,202205151700,19.0,859.0,2
6476,24.0,202205151800,24.0,863.0,3
6477,19.0,202205151900,19.0,873.0,2
6478,19.0,202205152000,19.0,848.0,2
6479,21.0,202205152100,21.0,829.0,3
6480,25.0,202205152200,25.0,815.0,3
6481,25.0,202205152300,25.0,818.0,3
6482,21.0,202205160000,21.0,818.0,3
6483,19.0,202205160100,19.0,813.0,2
6484,18.0,202205160200,18.0,809.0,2
6485,17.0,202205160300,17.0,807.0,2
