,Wind Onshore,startTime,totalRenewable,total,percentRenewable
15337,13.0,202110010100,13.0,107.0,12
15338,12.0,202110010200,12.0,106.0,11
15339,11.0,202110010300,11.0,106.0,10
15340,11.0,202110010400,11.0,108.0,10
15341,13.0,202110010500,13.0,200.0,6
15342,12.0,202110010600,12.0,149.0,8
15343,11.0,202110010700,11.0,111.0,10
15344,11.0,202110010800,11.0,112.0,10
15345,12.0,202110010900,12.0,114.0,11
15346,13.0,202110011000,13.0,115.0,11
15347,14.0,202110011100,14.0,115.0,12
15348,15.0,202110011200,15.0,116.0,13
15349,14.0,202110011300,14.0,117.0,12
15350,13.0,202110011400,13.0,134.0,10
15351,11.0,202110011500,11.0,358.0,3
15352,12.0,202110011600,12.0,412.0,3
15353,15.0,202110011700,15.0,309.0,5
15354,16.0,202110011800,16.0,203.0,8
15355,18.0,202110011900,18.0,117.0,15
15356,16.0,202110012000,16.0,112.0,14
15357,15.0,202110012100,15.0,107.0,14
15358,11.0,202110012200,11.0,105.0,10
15359,11.0,202110012300,11.0,104.0,11
15360,11.0,202110020000,11.0,102.0,11
15361,11.0,202110020100,11.0,103.0,11
15362,12.0,202110020200,12.0,105.0,11
15363,13.0,202110020300,13.0,107.0,12
15364,14.0,202110020400,14.0,111.0,13
15365,13.0,202110020500,13.0,253.0,5
15366,13.0,202110020600,13.0,253.0,5
15367,14.0,202110020700,14.0,258.0,5
15368,15.0,202110020800,15.0,259.0,6
15369,16.0,202110020900,16.0,260.0,6
15370,16.0,202110021000,16.0,311.0,5
15371,16.0,202110021100,16.0,309.0,5
15372,18.0,202110021200,18.0,167.0,11
15373,18.0,202110021300,18.0,168.0,11
15374,15.0,202110021400,15.0,257.0,6
15375,12.0,202110021500,12.0,340.0,4
15376,15.0,202110021600,15.0,340.0,4
15377,18.0,202110021700,18.0,342.0,5
15378,19.0,202110021800,19.0,203.0,9
15379,16.0,202110021900,16.0,109.0,15
15380,15.0,202110022000,15.0,104.0,14
15381,17.0,202110022100,17.0,94.0,18
15382,15.0,202110022200,15.0,90.0,17
15383,16.0,202110022300,16.0,89.0,18
15384,13.0,202110030000,13.0,88.0,15
15385,12.0,202110030100,12.0,87.0,14
15386,13.0,202110030200,13.0,88.0,15
15387,12.0,202110030300,12.0,87.0,14
15388,14.0,202110030400,14.0,92.0,15
15389,15.0,202110030500,15.0,93.0,16
15390,16.0,202110030600,16.0,93.0,17
15391,15.0,202110030700,15.0,93.0,16
15392,15.0,202110030800,15.0,95.0,16
15393,17.0,202110030900,17.0,98.0,17
15394,17.0,202110031000,17.0,99.0,17
15395,17.0,202110031100,17.0,100.0,17
15396,21.0,202110031200,21.0,104.0,20
15397,20.0,202110031300,20.0,285.0,7
15398,19.0,202110031400,19.0,378.0,5
15399,20.0,202110031500,20.0,382.0,5
15400,23.0,202110031600,23.0,492.0,5
15401,25.0,202110031700,25.0,493.0,5
15402,28.0,202110031800,28.0,495.0,6
15403,28.0,202110031900,28.0,310.0,9
15404,26.0,202110032000,26.0,161.0,16
15405,25.0,202110032100,25.0,109.0,23
15406,24.0,202110032200,24.0,101.0,24
15407,24.0,202110032300,24.0,104.0,23
15408,24.0,202110040000,24.0,126.0,19
15409,24.0,202110040100,24.0,125.0,19
15410,21.0,202110040200,21.0,123.0,17
15411,20.0,202110040300,20.0,192.0,10
15412,21.0,202110040400,21.0,496.0,4
15413,21.0,202110040500,21.0,809.0,3
15414,21.0,202110040600,21.0,810.0,3
15415,18.0,202110040700,18.0,717.0,3
15416,18.0,202110040800,18.0,668.0,3
15417,18.0,202110040900,18.0,636.0,3
15418,17.0,202110041000,17.0,637.0,3
15419,18.0,202110041100,18.0,576.0,3
15420,18.0,202110041200,18.0,576.0,3
15421,17.0,202110041300,17.0,487.0,3
15422,15.0,202110041400,15.0,575.0,3
15423,11.0,202110041500,11.0,660.0,2
15424,14.0,202110041600,14.0,748.0,2
15425,14.0,202110041700,14.0,710.0,2
15426,14.0,202110041800,14.0,585.0,2
15427,16.0,202110041900,16.0,245.0,7
15428,15.0,202110042000,15.0,243.0,6
15429,13.0,202110042100,13.0,244.0,5
15430,15.0,202110042200,15.0,238.0,6
15431,14.0,202110042300,14.0,235.0,6
15432,14.0,202110050000,14.0,236.0,6
15433,12.0,202110050100,12.0,234.0,5
15434,12.0,202110050200,12.0,235.0,5
15435,13.0,202110050300,13.0,239.0,5
15436,13.0,202110050400,13.0,528.0,2
15437,13.0,202110050500,13.0,796.0,2
15438,12.0,202110050600,12.0,759.0,2
15439,11.0,202110050700,11.0,758.0,1
15440,11.0,202110050800,11.0,720.0,2
15441,10.0,202110050900,10.0,720.0,1
15442,11.0,202110051000,11.0,531.0,2
15443,13.0,202110051100,13.0,385.0,3
15444,14.0,202110051200,14.0,386.0,4
15445,14.0,202110051300,14.0,246.0,6
15446,17.0,202110051400,17.0,250.0,7
15447,19.0,202110051500,19.0,253.0,8
15448,23.0,202110051600,23.0,255.0,9
15449,23.0,202110051700,23.0,254.0,9
15450,29.0,202110051800,29.0,259.0,11
15451,35.0,202110051900,35.0,262.0,13
15452,36.0,202110052000,36.0,260.0,14
15453,36.0,202110052100,36.0,262.0,14
15454,39.0,202110052200,39.0,259.0,15
15455,40.0,202110052300,40.0,259.0,15
15456,39.0,202110060000,39.0,259.0,15
15457,38.0,202110060100,38.0,259.0,15
15458,36.0,202110060200,36.0,258.0,14
15459,37.0,202110060300,37.0,261.0,14
15460,37.0,202110060400,37.0,264.0,14
15461,36.0,202110060500,36.0,267.0,13
15462,36.0,202110060600,36.0,267.0,13
15463,34.0,202110060700,34.0,265.0,13
15464,31.0,202110060800,31.0,401.0,8
15465,32.0,202110060900,32.0,493.0,6
15466,29.0,202110061000,29.0,491.0,6
15467,31.0,202110061100,31.0,545.0,6
15468,31.0,202110061200,31.0,545.0,6
15469,29.0,202110061300,29.0,544.0,5
15470,22.0,202110061400,22.0,624.0,4
15471,20.0,202110061500,20.0,623.0,3
15472,22.0,202110061600,22.0,764.0,3
15473,23.0,202110061700,23.0,783.0,3
15474,24.0,202110061800,24.0,637.0,4
15475,22.0,202110061900,22.0,564.0,4
15476,23.0,202110062000,23.0,387.0,6
15477,23.0,202110062100,23.0,295.0,8
15478,22.0,202110062200,22.0,225.0,10
15479,20.0,202110062300,20.0,222.0,9
15480,17.0,202110070000,17.0,222.0,8
15481,17.0,202110070100,17.0,223.0,8
15482,17.0,202110070200,17.0,225.0,8
15483,17.0,202110070300,17.0,302.0,6
15484,15.0,202110070400,15.0,584.0,3
15485,14.0,202110070500,14.0,709.0,2
15486,14.0,202110070600,14.0,727.0,2
15487,14.0,202110070700,14.0,654.0,2
15488,12.0,202110070800,12.0,574.0,2
15489,11.0,202110070900,11.0,573.0,2
15490,9.0,202110071000,9.0,580.0,2
15491,8.0,202110071100,8.0,556.0,1
15492,8.0,202110071200,8.0,556.0,1
15493,7.0,202110071300,7.0,684.0,1
15494,6.0,202110071400,6.0,720.0,1
15495,6.0,202110071500,6.0,815.0,1
15496,6.0,202110071600,6.0,813.0,1
15497,6.0,202110071700,6.0,793.0,1
15498,6.0,202110071800,6.0,545.0,1
15499,7.0,202110071900,7.0,221.0,3
15500,8.0,202110072000,8.0,218.0,4
15501,8.0,202110072100,8.0,232.0,3
15502,8.0,202110072200,8.0,231.0,3
15503,8.0,202110072300,8.0,230.0,3
15504,7.0,202110080000,7.0,229.0,3
15505,6.0,202110080100,6.0,229.0,3
15506,6.0,202110080200,6.0,231.0,3
15507,7.0,202110080300,7.0,343.0,2
15508,8.0,202110080400,8.0,714.0,1
15509,8.0,202110080500,8.0,892.0,1
15510,8.0,202110080600,8.0,942.0,1
15511,6.0,202110080700,6.0,853.0,1
15512,6.0,202110080800,6.0,752.0,1
15513,6.0,202110080900,6.0,696.0,1
15514,7.0,202110081000,7.0,624.0,1
15515,8.0,202110081100,8.0,498.0,2
15516,7.0,202110081200,7.0,497.0,1
15517,7.0,202110081300,7.0,398.0,2
15518,7.0,202110081400,7.0,399.0,2
15519,6.0,202110081500,6.0,814.0,1
15520,6.0,202110081600,6.0,815.0,1
15521,7.0,202110081700,7.0,884.0,1
15522,6.0,202110081800,6.0,594.0,1
15523,7.0,202110081900,7.0,237.0,3
15524,8.0,202110082000,8.0,234.0,3
15525,9.0,202110082100,9.0,240.0,4
15526,17.0,202110082200,17.0,246.0,7
15527,19.0,202110082300,19.0,250.0,8
15528,18.0,202110090000,18.0,247.0,7
15529,18.0,202110090100,18.0,247.0,7
15530,15.0,202110090200,15.0,247.0,6
15531,15.0,202110090300,15.0,249.0,6
15532,12.0,202110090400,12.0,246.0,5
15533,11.0,202110090500,11.0,244.0,5
15534,11.0,202110090600,11.0,245.0,4
15535,9.0,202110090700,9.0,243.0,4
15536,6.0,202110090800,6.0,239.0,3
15537,6.0,202110090900,6.0,239.0,3
15538,6.0,202110091000,6.0,238.0,3
15539,6.0,202110091100,6.0,236.0,3
15540,7.0,202110091200,7.0,237.0,3
15541,7.0,202110091300,7.0,524.0,1
15542,7.0,202110091400,7.0,525.0,1
15543,7.0,202110091500,7.0,611.0,1
15544,7.0,202110091600,7.0,932.0,1
15545,8.0,202110091700,8.0,902.0,1
15546,8.0,202110091800,8.0,615.0,1
15547,8.0,202110091900,8.0,527.0,2
15548,7.0,202110092000,7.0,384.0,2
15549,9.0,202110092100,9.0,386.0,2
15550,10.0,202110092200,10.0,240.0,4
15551,10.0,202110092300,10.0,240.0,4
15552,9.0,202110100000,9.0,239.0,4
15553,9.0,202110100100,9.0,238.0,4
15554,10.0,202110100200,10.0,240.0,4
15555,10.0,202110100300,10.0,242.0,4
15556,9.0,202110100400,9.0,243.0,4
15557,10.0,202110100500,10.0,243.0,4
15558,11.0,202110100600,11.0,244.0,5
15559,8.0,202110100700,8.0,241.0,3
15560,7.0,202110100800,7.0,239.0,3
15561,7.0,202110100900,7.0,239.0,3
15562,11.0,202110101000,11.0,332.0,3
15563,15.0,202110101100,15.0,335.0,4
15564,15.0,202110101200,15.0,385.0,4
15565,16.0,202110101300,16.0,387.0,4
15566,14.0,202110101400,14.0,442.0,3
15567,12.0,202110101500,12.0,528.0,2
15568,12.0,202110101600,12.0,619.0,2
15569,13.0,202110101700,13.0,908.0,1
15570,17.0,202110101800,17.0,629.0,3
15571,16.0,202110101900,16.0,537.0,3
15572,14.0,202110102000,14.0,442.0,3
15573,16.0,202110102100,16.0,335.0,5
15574,14.0,202110102200,14.0,242.0,6
15575,14.0,202110102300,14.0,242.0,6
15576,14.0,202110110000,14.0,241.0,6
15577,14.0,202110110100,14.0,241.0,6
15578,13.0,202110110200,13.0,241.0,5
15579,14.0,202110110300,14.0,246.0,6
15580,15.0,202110110400,15.0,617.0,2
15581,14.0,202110110500,14.0,884.0,2
15582,15.0,202110110600,15.0,794.0,2
15583,14.0,202110110700,14.0,633.0,2
15584,15.0,202110110800,15.0,622.0,2
15585,16.0,202110110900,16.0,536.0,3
15586,18.0,202110111000,18.0,537.0,3
15587,25.0,202110111100,25.0,396.0,6
15588,22.0,202110111200,22.0,393.0,6
15589,22.0,202110111300,22.0,254.0,9
15590,18.0,202110111400,18.0,253.0,7
15591,18.0,202110111500,18.0,430.0,4
15592,17.0,202110111600,17.0,538.0,3
15593,15.0,202110111700,15.0,411.0,4
15594,13.0,202110111800,13.0,252.0,5
15595,12.0,202110111900,12.0,249.0,5
15596,15.0,202110112000,15.0,249.0,6
15597,14.0,202110112100,14.0,245.0,6
15598,11.0,202110112200,11.0,242.0,5
15599,11.0,202110112300,11.0,240.0,5
15600,9.0,202110120000,9.0,239.0,4
15601,9.0,202110120100,9.0,239.0,4
15602,7.0,202110120200,7.0,237.0,3
15603,6.0,202110120300,6.0,320.0,2
15604,6.0,202110120400,6.0,324.0,2
15605,6.0,202110120500,6.0,840.0,1
15606,6.0,202110120600,6.0,840.0,1
15607,6.0,202110120700,6.0,839.0,1
15608,6.0,202110120800,6.0,840.0,1
15609,6.0,202110120900,6.0,679.0,1
15610,6.0,202110121000,6.0,609.0,1
15611,6.0,202110121100,6.0,609.0,1
15612,5.0,202110121200,5.0,460.0,1
15613,6.0,202110121300,6.0,461.0,1
15614,6.0,202110121400,6.0,422.0,1
15615,5.0,202110121500,5.0,857.0,1
15616,5.0,202110121600,5.0,948.0,1
15617,5.0,202110121700,5.0,893.0,1
15618,5.0,202110121800,5.0,736.0,1
15619,5.0,202110121900,5.0,334.0,1
15620,6.0,202110122000,6.0,245.0,2
15621,6.0,202110122100,6.0,240.0,2
15622,6.0,202110122200,6.0,285.0,2
15623,5.0,202110122300,5.0,297.0,2
15624,6.0,202110130000,6.0,301.0,2
15625,7.0,202110130100,7.0,292.0,2
15626,7.0,202110130200,7.0,292.0,2
15627,8.0,202110130300,8.0,404.0,2
15628,8.0,202110130400,8.0,1051.0,1
15629,8.0,202110130500,8.0,1108.0,1
15630,7.0,202110130600,7.0,1107.0,1
15631,6.0,202110130700,6.0,1106.0,1
15632,6.0,202110130800,6.0,1104.0,1
15633,6.0,202110130900,6.0,1157.0,1
15634,6.0,202110131000,6.0,1157.0,1
15635,6.0,202110131100,6.0,786.0,1
15636,5.0,202110131200,5.0,698.0,1
15637,5.0,202110131300,5.0,609.0,1
15638,6.0,202110131400,6.0,1011.0,1
15639,6.0,202110131500,6.0,1012.0,1
15640,5.0,202110131600,5.0,1012.0,0
15641,5.0,202110131700,5.0,1013.0,0
15642,5.0,202110131800,5.0,873.0,1
15643,6.0,202110131900,6.0,425.0,1
15644,6.0,202110132000,6.0,296.0,2
15645,5.0,202110132100,5.0,296.0,2
15646,5.0,202110132200,5.0,291.0,2
15647,5.0,202110132300,5.0,289.0,2
15648,6.0,202110140000,6.0,290.0,2
15649,5.0,202110140100,5.0,290.0,2
15650,5.0,202110140200,5.0,289.0,2
15651,4.0,202110140300,4.0,542.0,1
15652,4.0,202110140400,4.0,691.0,1
15653,4.0,202110140500,4.0,692.0,1
15654,5.0,202110140600,5.0,1063.0,0
15655,5.0,202110140700,5.0,923.0,1
15656,6.0,202110140800,6.0,692.0,1
15657,5.0,202110140900,5.0,549.0,1
15658,9.0,202110141000,9.0,553.0,2
15659,12.0,202110141100,12.0,553.0,2
15660,13.0,202110141200,13.0,555.0,2
15661,12.0,202110141300,12.0,556.0,2
15662,11.0,202110141400,11.0,556.0,2
15663,13.0,202110141500,13.0,558.0,2
15664,17.0,202110141600,17.0,703.0,2
15665,18.0,202110141700,18.0,565.0,3
15666,21.0,202110141800,21.0,579.0,4
15667,20.0,202110141900,20.0,306.0,7
15668,24.0,202110142000,24.0,310.0,8
15669,25.0,202110142100,25.0,305.0,8
15670,18.0,202110142200,18.0,254.0,7
15671,13.0,202110142300,13.0,252.0,5
15672,14.0,202110150000,14.0,252.0,6
15673,16.0,202110150100,16.0,253.0,6
15674,16.0,202110150200,16.0,252.0,6
15675,17.0,202110150300,17.0,251.0,7
15676,23.0,202110150400,23.0,258.0,9
15677,25.0,202110150500,25.0,259.0,10
15678,30.0,202110150600,30.0,265.0,11
15679,38.0,202110150700,38.0,272.0,14
15680,40.0,202110150800,40.0,273.0,15
15681,47.0,202110150900,47.0,279.0,17
15682,50.0,202110151000,50.0,282.0,18
15683,51.0,202110151100,51.0,281.0,18
15684,49.0,202110151200,49.0,279.0,18
15685,42.0,202110151300,42.0,275.0,15
15686,20.0,202110151400,20.0,254.0,8
15687,22.0,202110151500,22.0,257.0,9
15688,36.0,202110151600,36.0,339.0,11
15689,30.0,202110151700,30.0,267.0,11
15690,24.0,202110151800,24.0,262.0,9
15691,19.0,202110151900,19.0,254.0,7
15692,16.0,202110152000,16.0,251.0,6
15693,15.0,202110152100,15.0,260.0,6
15694,13.0,202110152200,13.0,251.0,5
15695,19.0,202110152300,19.0,261.0,7
15696,19.0,202110160000,19.0,258.0,7
15697,22.0,202110160100,22.0,261.0,8
15698,23.0,202110160200,23.0,261.0,9
15699,23.0,202110160300,23.0,256.0,9
15700,24.0,202110160400,24.0,259.0,9
15701,26.0,202110160500,26.0,260.0,10
15702,21.0,202110160600,21.0,259.0,8
15703,16.0,202110160700,16.0,253.0,6
15704,21.0,202110160800,21.0,253.0,8
15705,26.0,202110160900,26.0,253.0,10
15706,30.0,202110161000,30.0,253.0,12
15707,38.0,202110161100,38.0,261.0,15
15708,45.0,202110161200,45.0,268.0,17
15709,42.0,202110161300,42.0,270.0,16
15710,42.0,202110161400,42.0,275.0,15
15711,42.0,202110161500,42.0,280.0,15
15712,40.0,202110161600,40.0,280.0,14
15713,41.0,202110161700,41.0,280.0,15
15714,37.0,202110161800,37.0,276.0,13
15715,39.0,202110161900,39.0,275.0,14
15716,40.0,202110162000,40.0,273.0,15
15717,32.0,202110162100,32.0,276.0,12
15718,39.0,202110162200,39.0,272.0,14
15719,37.0,202110162300,37.0,268.0,14
15720,34.0,202110170000,34.0,265.0,13
15721,32.0,202110170100,32.0,262.0,12
15722,31.0,202110170200,31.0,261.0,12
15723,26.0,202110170300,26.0,255.0,10
15724,24.0,202110170400,24.0,254.0,9
15725,21.0,202110170500,21.0,254.0,8
15726,19.0,202110170600,19.0,256.0,7
15727,22.0,202110170700,22.0,259.0,8
15728,18.0,202110170800,18.0,254.0,7
15729,16.0,202110170900,16.0,253.0,6
15730,15.0,202110171000,15.0,252.0,6
15731,16.0,202110171100,16.0,251.0,6
15732,14.0,202110171200,14.0,249.0,6
15733,14.0,202110171300,14.0,252.0,6
15734,13.0,202110171400,13.0,251.0,5
15735,12.0,202110171500,12.0,252.0,5
15736,13.0,202110171600,13.0,253.0,5
15737,16.0,202110171700,16.0,257.0,6
15738,18.0,202110171800,18.0,260.0,7
15739,18.0,202110171900,18.0,262.0,7
15740,21.0,202110172000,21.0,262.0,8
15741,20.0,202110172100,20.0,261.0,8
15742,20.0,202110172200,20.0,263.0,8
15743,16.0,202110172300,16.0,259.0,6
15744,15.0,202110180000,15.0,259.0,6
15745,17.0,202110180100,17.0,260.0,7
15746,18.0,202110180200,18.0,261.0,7
15747,17.0,202110180300,17.0,309.0,6
15748,17.0,202110180400,17.0,676.0,3
15749,17.0,202110180500,17.0,659.0,3
15750,17.0,202110180600,17.0,775.0,2
15751,16.0,202110180700,16.0,735.0,2
15752,20.0,202110180800,20.0,657.0,3
15753,20.0,202110180900,20.0,497.0,4
15754,24.0,202110181000,24.0,556.0,4
15755,24.0,202110181100,24.0,499.0,5
15756,30.0,202110181200,30.0,505.0,6
15757,30.0,202110181300,30.0,507.0,6
15758,28.0,202110181400,28.0,575.0,5
15759,26.0,202110181500,26.0,704.0,4
15760,25.0,202110181600,25.0,1031.0,2
15761,25.0,202110181700,25.0,811.0,3
15762,24.0,202110181800,24.0,576.0,4
15763,20.0,202110181900,20.0,404.0,5
15764,17.0,202110182000,17.0,401.0,4
15765,16.0,202110182100,16.0,408.0,4
15766,12.0,202110182200,12.0,250.0,5
15767,11.0,202110182300,11.0,248.0,4
15768,8.0,202110190000,8.0,248.0,3
15769,7.0,202110190100,7.0,247.0,3
15770,7.0,202110190200,7.0,247.0,3
15771,6.0,202110190300,6.0,506.0,1
15772,6.0,202110190400,6.0,496.0,1
15773,7.0,202110190500,7.0,1108.0,1
15774,8.0,202110190600,8.0,1297.0,1
15775,8.0,202110190700,8.0,1297.0,1
15776,7.0,202110190800,7.0,1159.0,1
15777,8.0,202110190900,8.0,1069.0,1
15778,8.0,202110191000,8.0,1069.0,1
15779,8.0,202110191100,8.0,917.0,1
15780,9.0,202110191200,9.0,640.0,1
15781,9.0,202110191300,9.0,540.0,2
15782,9.0,202110191400,9.0,405.0,2
15783,11.0,202110191500,11.0,496.0,2
15784,13.0,202110191600,13.0,585.0,2
15785,17.0,202110191700,17.0,414.0,4
15786,20.0,202110191800,20.0,417.0,5
15787,19.0,202110191900,19.0,304.0,6
15788,19.0,202110192000,19.0,305.0,6
15789,19.0,202110192100,19.0,312.0,6
15790,21.0,202110192200,21.0,253.0,8
15791,20.0,202110192300,20.0,247.0,8
15792,20.0,202110200000,20.0,249.0,8
15793,22.0,202110200100,22.0,251.0,9
15794,24.0,202110200200,24.0,252.0,10
15795,26.0,202110200300,26.0,258.0,10
15796,29.0,202110200400,29.0,262.0,11
15797,31.0,202110200500,31.0,267.0,12
15798,35.0,202110200600,35.0,272.0,13
15799,39.0,202110200700,39.0,275.0,14
15800,42.0,202110200800,42.0,278.0,15
15801,44.0,202110200900,44.0,280.0,16
15802,47.0,202110201000,47.0,283.0,17
15803,47.0,202110201100,47.0,282.0,17
15804,47.0,202110201200,47.0,281.0,17
15805,48.0,202110201300,48.0,283.0,17
15806,48.0,202110201400,48.0,283.0,17
15807,47.0,202110201500,47.0,283.0,17
15808,48.0,202110201600,48.0,284.0,17
15809,48.0,202110201700,48.0,285.0,17
15810,49.0,202110201800,49.0,284.0,17
15811,49.0,202110201900,49.0,281.0,17
15812,48.0,202110202000,48.0,279.0,17
15813,48.0,202110202100,48.0,282.0,17
15814,45.0,202110202200,45.0,279.0,16
15815,45.0,202110202300,45.0,270.0,17
15816,44.0,202110210000,44.0,270.0,16
15817,44.0,202110210100,44.0,270.0,16
15818,43.0,202110210200,43.0,268.0,16
15819,40.0,202110210300,40.0,269.0,15
15820,40.0,202110210400,40.0,281.0,14
15821,39.0,202110210500,39.0,497.0,8
15822,37.0,202110210600,37.0,495.0,7
15823,37.0,202110210700,37.0,506.0,7
15824,39.0,202110210800,39.0,509.0,8
15825,37.0,202110210900,37.0,416.0,9
15826,31.0,202110211000,31.0,408.0,8
15827,24.0,202110211100,24.0,344.0,7
15828,33.0,202110211200,33.0,353.0,9
15829,43.0,202110211300,43.0,276.0,16
15830,47.0,202110211400,47.0,277.0,17
15831,43.0,202110211500,43.0,280.0,15
15832,45.0,202110211600,45.0,282.0,16
15833,42.0,202110211700,42.0,135.0,31
15834,46.0,202110211800,46.0,140.0,33
15835,50.0,202110211900,50.0,280.0,18
15836,48.0,202110212000,48.0,278.0,17
15837,47.0,202110212100,47.0,286.0,16
15838,52.0,202110212200,52.0,137.0,38
15839,52.0,202110212300,52.0,137.0,38
15840,52.0,202110220000,52.0,137.0,38
15841,53.0,202110220100,53.0,137.0,39
15842,52.0,202110220200,52.0,139.0,37
15843,50.0,202110220300,50.0,141.0,35
15844,50.0,202110220400,50.0,145.0,34
15845,50.0,202110220500,50.0,145.0,34
15846,51.0,202110220600,51.0,322.0,16
15847,51.0,202110220700,51.0,145.0,35
15848,51.0,202110220800,51.0,145.0,35
15849,52.0,202110220900,52.0,145.0,36
15850,52.0,202110221000,52.0,143.0,36
15851,51.0,202110221100,51.0,142.0,36
15852,47.0,202110221200,47.0,138.0,34
15853,48.0,202110221300,48.0,141.0,34
15854,26.0,202110221400,26.0,120.0,22
15855,15.0,202110221500,15.0,112.0,13
15856,11.0,202110221600,11.0,282.0,4
15857,12.0,202110221700,12.0,108.0,11
15858,13.0,202110221800,13.0,109.0,12
15859,13.0,202110221900,13.0,109.0,12
15860,13.0,202110222000,13.0,108.0,12
15861,15.0,202110222100,15.0,116.0,13
15862,34.0,202110222200,34.0,133.0,26
15863,34.0,202110222300,34.0,133.0,26
15864,32.0,202110230000,32.0,131.0,24
15865,32.0,202110230100,32.0,130.0,25
15866,35.0,202110230200,35.0,133.0,26
15867,35.0,202110230300,35.0,133.0,26
15868,32.0,202110230400,32.0,131.0,24
15869,33.0,202110230500,33.0,132.0,25
15870,35.0,202110230600,35.0,134.0,26
15871,39.0,202110230700,39.0,137.0,28
15872,40.0,202110230800,40.0,137.0,29
15873,43.0,202110230900,43.0,141.0,30
15874,44.0,202110231000,44.0,140.0,31
15875,44.0,202110231100,44.0,139.0,32
15876,46.0,202110231200,46.0,141.0,33
15877,46.0,202110231300,46.0,379.0,12
15878,45.0,202110231400,45.0,515.0,9
15879,43.0,202110231500,43.0,513.0,8
15880,44.0,202110231600,44.0,734.0,6
15881,41.0,202110231700,41.0,623.0,7
15882,42.0,202110231800,42.0,602.0,7
15883,39.0,202110231900,39.0,509.0,8
15884,35.0,202110232000,35.0,448.0,8
15885,28.0,202110232100,28.0,360.0,8
15886,20.0,202110232200,20.0,122.0,16
15887,20.0,202110232300,20.0,124.0,16
15888,15.0,202110240000,15.0,119.0,13
15889,13.0,202110240100,13.0,119.0,11
15890,10.0,202110240200,10.0,115.0,9
15891,9.0,202110240300,9.0,115.0,8
15892,7.0,202110240400,7.0,114.0,6
15893,6.0,202110240500,6.0,113.0,5
15894,7.0,202110240600,7.0,114.0,6
15895,6.0,202110240700,6.0,113.0,5
15896,7.0,202110240800,7.0,114.0,6
15897,7.0,202110240900,7.0,112.0,6
15898,9.0,202110241000,9.0,114.0,8
15899,9.0,202110241100,9.0,113.0,8
15900,11.0,202110241200,11.0,164.0,7
15901,12.0,202110241300,12.0,167.0,7
15902,13.0,202110241400,13.0,311.0,4
15903,12.0,202110241500,12.0,401.0,3
15904,12.0,202110241600,12.0,580.0,2
15905,13.0,202110241700,13.0,492.0,3
15906,16.0,202110241800,16.0,318.0,5
15907,18.0,202110241900,18.0,173.0,10
15908,20.0,202110242000,20.0,175.0,11
15909,20.0,202110242100,20.0,126.0,16
15910,24.0,202110242200,24.0,127.0,19
15911,23.0,202110242300,23.0,127.0,18
15912,22.0,202110250000,22.0,125.0,18
15913,21.0,202110250100,21.0,126.0,17
15914,20.0,202110250200,20.0,123.0,16
15915,20.0,202110250300,20.0,124.0,16
15916,18.0,202110250400,18.0,122.0,15
15917,17.0,202110250500,17.0,121.0,14
15918,18.0,202110250600,18.0,212.0,8
15919,20.0,202110250700,20.0,215.0,9
15920,20.0,202110250800,20.0,265.0,8
15921,22.0,202110250900,22.0,267.0,8
15922,32.0,202110251000,32.0,275.0,12
15923,33.0,202110251100,33.0,421.0,8
15924,28.0,202110251200,28.0,415.0,7
15925,23.0,202110251300,23.0,498.0,5
15926,22.0,202110251400,22.0,497.0,4
15927,22.0,202110251500,22.0,588.0,4
15928,22.0,202110251600,22.0,750.0,3
15929,23.0,202110251700,23.0,590.0,4
15930,24.0,202110251800,24.0,411.0,6
15931,23.0,202110251900,23.0,128.0,18
15932,19.0,202110252000,19.0,124.0,15
15933,24.0,202110252100,24.0,126.0,19
15934,22.0,202110252200,22.0,122.0,18
15935,20.0,202110252300,20.0,127.0,16
15936,19.0,202110260000,19.0,127.0,15
15937,19.0,202110260100,19.0,129.0,15
15938,18.0,202110260200,18.0,151.0,12
15939,16.0,202110260300,16.0,153.0,10
15940,14.0,202110260400,14.0,426.0,3
15941,13.0,202110260500,13.0,893.0,1
15942,12.0,202110260600,12.0,1059.0,1
15943,15.0,202110260700,15.0,1120.0,1
15944,18.0,202110260800,18.0,1116.0,2
15945,20.0,202110260900,20.0,1118.0,2
15946,20.0,202110261000,20.0,882.0,2
15947,17.0,202110261100,17.0,739.0,2
15948,17.0,202110261200,17.0,688.0,2
15949,15.0,202110261300,15.0,600.0,2
15950,11.0,202110261400,11.0,596.0,2
15951,11.0,202110261500,11.0,877.0,1
15952,11.0,202110261600,11.0,878.0,1
15953,11.0,202110261700,11.0,608.0,2
15954,16.0,202110261800,16.0,375.0,4
15955,12.0,202110261900,12.0,371.0,3
15956,12.0,202110262000,12.0,370.0,3
15957,12.0,202110262100,12.0,377.0,3
15958,19.0,202110262200,19.0,263.0,7
15959,19.0,202110262300,19.0,264.0,7
15960,19.0,202110270000,19.0,263.0,7
15961,16.0,202110270100,16.0,260.0,6
15962,16.0,202110270200,16.0,260.0,6
15963,19.0,202110270300,19.0,264.0,7
15964,18.0,202110270400,18.0,263.0,7
15965,19.0,202110270500,19.0,495.0,4
15966,17.0,202110270600,17.0,549.0,3
15967,17.0,202110270700,17.0,493.0,3
15968,19.0,202110270800,19.0,355.0,5
15969,24.0,202110270900,24.0,268.0,9
15970,24.0,202110271000,24.0,268.0,9
