,Solar,Wind Onshore,startTime,totalRenewable,total,percentRenewable
369,,1724.0,202001160900,1724.0,20464.0,8
370,,1594.0,202001161000,1594.0,20411.0,8
371,,1465.0,202001161100,1465.0,20363.0,7
372,,1250.0,202001161200,1250.0,20337.0,6
373,,1031.0,202001161300,1031.0,20105.0,5
374,,869.0,202001161400,869.0,20062.0,4
375,,815.0,202001161500,815.0,20626.0,4
376,,825.0,202001161600,825.0,20837.0,4
377,,845.0,202001161700,845.0,20725.0,4
378,,865.0,202001161800,865.0,20492.0,4
379,,876.0,202001161900,876.0,19702.0,4
380,,889.0,202001162000,889.0,18524.0,5
381,,927.0,202001162100,927.0,16789.0,6
382,,986.0,202001162200,986.0,15781.0,6
383,,1287.0,202001162300,1287.0,15015.0,9
384,,1418.0,202001170000,1418.0,15074.0,9
385,,1565.0,202001170100,1565.0,15154.0,10
386,,1696.0,202001170200,1696.0,15236.0,11
387,,1810.0,202001170300,1810.0,15341.0,12
388,,1906.0,202001170400,1906.0,15846.0,12
389,,1982.0,202001170500,1982.0,17857.0,11
390,,2023.0,202001170600,2023.0,20077.0,10
391,,2034.0,202001170700,2034.0,20693.0,10
392,,1993.0,202001170800,1993.0,20791.0,10
393,,1842.0,202001170900,1842.0,20598.0,9
394,,1643.0,202001171000,1643.0,20690.0,8
395,,1541.0,202001171100,1541.0,20659.0,7
396,,1733.0,202001171200,1733.0,20530.0,8
397,,2104.0,202001171300,2104.0,19963.0,11
398,,2527.0,202001171400,2527.0,19938.0,13
399,,2869.0,202001171500,2869.0,20734.0,14
400,,3099.0,202001171600,3099.0,21139.0,15
401,,3238.0,202001171700,3238.0,21018.0,15
402,,3199.0,202001171800,3199.0,20803.0,15
403,,3068.0,202001171900,3068.0,20080.0,15
404,,2914.0,202001172000,2914.0,18530.0,16
405,,2768.0,202001172100,2768.0,16977.0,16
406,,2636.0,202001172200,2636.0,16136.0,16
407,,2766.0,202001172300,2766.0,15994.0,17
408,,2653.0,202001180000,2653.0,15885.0,17
409,,2536.0,202001180100,2536.0,15570.0,16
410,,2414.0,202001180200,2414.0,15465.0,16
411,,2301.0,202001180300,2301.0,15523.0,15
412,,2206.0,202001180400,2206.0,15708.0,14
413,,2128.0,202001180500,2128.0,16162.0,13
414,,2046.0,202001180600,2046.0,16655.0,12
415,,1922.0,202001180700,1922.0,17076.0,11
416,,1765.0,202001180800,1765.0,17540.0,10
417,,1599.0,202001180900,1599.0,17788.0,9
418,,1441.0,202001181000,1441.0,18064.0,8
419,,1297.0,202001181100,1297.0,18044.0,7
420,,1162.0,202001181200,1162.0,17875.0,7
421,,1054.0,202001181300,1054.0,17428.0,6
422,,1004.0,202001181400,1004.0,17329.0,6
423,,1010.0,202001181500,1010.0,17892.0,6
424,,1044.0,202001181600,1044.0,18039.0,6
425,,1083.0,202001181700,1083.0,17853.0,6
426,,1112.0,202001181800,1112.0,17561.0,6
427,,1125.0,202001181900,1125.0,17063.0,7
428,,1121.0,202001182000,1121.0,16123.0,7
429,,1089.0,202001182100,1089.0,15246.0,7
430,,1043.0,202001182200,1043.0,14611.0,7
431,,1008.0,202001182300,1008.0,14030.0,7
432,,931.0,202001190000,931.0,13982.0,7
433,,850.0,202001190100,850.0,13805.0,6
434,,768.0,202001190200,768.0,13612.0,6
435,,709.0,202001190300,709.0,13450.0,5
436,,677.0,202001190400,677.0,13385.0,5
437,,660.0,202001190500,660.0,13461.0,5
438,,648.0,202001190600,648.0,13603.0,5
439,,632.0,202001190700,632.0,14010.0,5
440,,615.0,202001190800,615.0,14807.0,4
441,,599.0,202001190900,599.0,15334.0,4
442,,591.0,202001191000,591.0,15520.0,4
443,,584.0,202001191100,584.0,15498.0,4
444,,559.0,202001191200,559.0,15459.0,4
445,,493.0,202001191300,493.0,15260.0,3
446,,428.0,202001191400,428.0,15140.0,3
447,,432.0,202001191500,432.0,16249.0,3
448,,473.0,202001191600,473.0,16751.0,3
449,,510.0,202001191700,510.0,16929.0,3
450,,521.0,202001191800,521.0,16981.0,3
451,,512.0,202001191900,512.0,16492.0,3
452,,496.0,202001192000,496.0,15726.0,3
453,,483.0,202001192100,483.0,14979.0,3
454,,470.0,202001192200,470.0,14334.0,3
455,,472.0,202001192300,472.0,14176.0,3
456,,473.0,202001200000,473.0,14103.0,3
457,,493.0,202001200100,493.0,13977.0,4
458,,522.0,202001200200,522.0,14032.0,4
459,,561.0,202001200300,561.0,14216.0,4
460,,592.0,202001200400,592.0,15112.0,4
461,,626.0,202001200500,626.0,17575.0,4
462,,671.0,202001200600,671.0,19493.0,3
463,,725.0,202001200700,725.0,20332.0,4
464,,783.0,202001200800,783.0,20297.0,4
465,,862.0,202001200900,862.0,20182.0,4
466,,962.0,202001201000,962.0,20302.0,5
467,,1074.0,202001201100,1074.0,20196.0,5
468,,1222.0,202001201200,1222.0,20273.0,6
469,,1396.0,202001201300,1396.0,19927.0,7
470,,1610.0,202001201400,1610.0,19972.0,8
471,,1918.0,202001201500,1918.0,20922.0,9
472,,2264.0,202001201600,2264.0,21056.0,11
473,,2601.0,202001201700,2601.0,20776.0,13
474,,2850.0,202001201800,2850.0,20744.0,14
475,,3031.0,202001201900,3031.0,20423.0,15
476,,3190.0,202001202000,3190.0,19283.0,17
477,,3314.0,202001202100,3314.0,18256.0,18
478,,3422.0,202001202200,3422.0,17582.0,19
479,,3411.0,202001202300,3411.0,16290.0,21
480,,3513.0,202001210000,3513.0,16356.0,21
481,,3604.0,202001210100,3604.0,16441.0,22
482,,3689.0,202001210200,3689.0,16526.0,22
483,,3761.0,202001210300,3761.0,16594.0,23
484,,3835.0,202001210400,3835.0,17258.0,22
485,,3910.0,202001210500,3910.0,19433.0,20
486,,3948.0,202001210600,3948.0,21471.0,18
487,,3940.0,202001210700,3940.0,21754.0,18
488,,3861.0,202001210800,3861.0,21208.0,18
489,,3829.0,202001210900,3829.0,20892.0,18
490,,3839.0,202001211000,3839.0,20827.0,18
491,,3834.0,202001211100,3834.0,20415.0,19
492,,3843.0,202001211200,3843.0,20471.0,19
493,,3903.0,202001211300,3903.0,20134.0,19
494,,3941.0,202001211400,3941.0,20466.0,19
495,,3960.0,202001211500,3960.0,21351.0,19
496,,3975.0,202001211600,3975.0,21997.0,18
497,,3970.0,202001211700,3970.0,22014.0,18
498,,3949.0,202001211800,3949.0,21594.0,18
499,,3928.0,202001211900,3928.0,21001.0,19
500,,3920.0,202001212000,3920.0,19649.0,20
501,,3990.0,202001212100,3990.0,18366.0,22
502,,4121.0,202001212200,4121.0,17942.0,23
503,,4288.0,202001212300,4288.0,16911.0,25
504,,4459.0,202001220000,4459.0,16784.0,27
505,,4605.0,202001220100,4605.0,16835.0,27
506,,4731.0,202001220200,4731.0,16959.0,28
507,,4788.0,202001220300,4788.0,17124.0,28
508,,4793.0,202001220400,4793.0,17790.0,27
509,,4775.0,202001220500,4775.0,19818.0,24
510,,4684.0,202001220600,4684.0,21968.0,21
