,Solar,Wind Onshore,startTime,totalRenewable,total,percentRenewable
306,0.0,9838.0,202001131800,9838.0,84977.0,12
307,0.0,10228.0,202001131900,10228.0,80584.0,13
308,0.0,10618.0,202001132000,10618.0,78700.0,13
309,0.0,11007.0,202001132100,11007.0,77726.0,14
310,0.0,11156.0,202001132200,11156.0,75957.0,15
311,0.0,11295.0,202001132300,11295.0,72412.0,16
312,0.0,11352.0,202001140000,11352.0,71066.0,16
313,0.0,11440.0,202001140100,11440.0,69165.0,17
314,0.0,11528.0,202001140200,11528.0,67589.0,17
315,0.0,11614.0,202001140300,11614.0,67437.0,17
316,0.0,11496.0,202001140400,11496.0,69831.0,16
317,0.0,11376.0,202001140500,11376.0,74838.0,15
318,0.0,11255.0,202001140600,11255.0,79994.0,14
319,0.0,11508.0,202001140700,11508.0,82371.0,14
320,240.0,11760.0,202001140800,12000.0,83212.0,14
321,1130.0,12012.0,202001140900,13142.0,83813.0,16
322,2082.0,12198.0,202001141000,14280.0,83886.0,17
323,2678.0,12383.0,202001141100,15061.0,83467.0,18
324,2844.0,12566.0,202001141200,15410.0,82136.0,19
325,2619.0,12506.0,202001141300,15125.0,80770.0,19
326,1948.0,12446.0,202001141400,14394.0,79591.0,18
327,862.0,12387.0,202001141500,13249.0,78877.0,17
328,83.0,12340.0,202001141600,12423.0,80790.0,15
329,0.0,12292.0,202001141700,12292.0,82453.0,15
330,0.0,12242.0,202001141800,12242.0,81995.0,15
331,0.0,12084.0,202001141900,12084.0,78708.0,15
332,0.0,11925.0,202001142000,11925.0,76549.0,16
333,0.0,11766.0,202001142100,11766.0,76636.0,15
334,0.0,11631.0,202001142200,11631.0,75002.0,16
335,0.0,11371.0,202001142300,11371.0,71299.0,16
336,0.0,11086.0,202001150000,11086.0,69403.0,16
337,0.0,11230.0,202001150100,11230.0,68379.0,16
338,0.0,11373.0,202001150200,11373.0,66884.0,17
339,0.0,11515.0,202001150300,11515.0,66458.0,17
340,0.0,11562.0,202001150400,11562.0,68827.0,17
341,0.0,11608.0,202001150500,11608.0,73253.0,16
342,0.0,11652.0,202001150600,11652.0,79579.0,15
343,0.0,11706.0,202001150700,11706.0,81855.0,14
344,257.0,11760.0,202001150800,12017.0,82278.0,15
345,1251.0,11814.0,202001150900,13065.0,82137.0,16
346,2258.0,11758.0,202001151000,14016.0,82208.0,17
347,2806.0,11701.0,202001151100,14507.0,82098.0,18
348,2925.0,11643.0,202001151200,14568.0,81480.0,18
349,2530.0,10453.0,202001151300,12983.0,80312.0,16
350,1738.0,9264.0,202001151400,11002.0,79525.0,14
351,743.0,8076.0,202001151500,8819.0,79519.0,11
352,70.0,6952.0,202001151600,7022.0,81368.0,9
353,0.0,5829.0,202001151700,5829.0,81628.0,7
354,0.0,4705.0,202001151800,4705.0,81086.0,6
355,0.0,4321.0,202001151900,4321.0,78351.0,6
356,0.0,3939.0,202001152000,3939.0,75371.0,5
357,0.0,3557.0,202001152100,3557.0,74642.0,5
358,0.0,3341.0,202001152200,3341.0,71470.0,5
359,0.0,3312.0,202001152300,3312.0,68386.0,5
360,0.0,3094.0,202001160000,3094.0,66867.0,5
361,0.0,3098.0,202001160100,3098.0,66403.0,5
362,0.0,3102.0,202001160200,3102.0,65097.0,5
363,0.0,3107.0,202001160300,3107.0,65628.0,5
364,0.0,3400.0,202001160400,3400.0,68593.0,5
365,0.0,3693.0,202001160500,3693.0,75002.0,5
366,0.0,3985.0,202001160600,3985.0,79807.0,5
367,0.0,4624.0,202001160700,4624.0,82427.0,6
368,303.0,5263.0,202001160800,5566.0,83201.0,7
369,1443.0,5903.0,202001160900,7346.0,83566.0,9
370,2587.0,6372.0,202001161000,8959.0,83493.0,11
371,3187.0,6840.0,202001161100,10027.0,82843.0,12
372,3363.0,7308.0,202001161200,10671.0,82548.0,13
373,3062.0,7771.0,202001161300,10833.0,81119.0,13
374,2223.0,8236.0,202001161400,10459.0,79824.0,13
375,1015.0,8701.0,202001161500,9716.0,79954.0,12
376,103.0,9019.0,202001161600,9122.0,81758.0,11
377,0.0,9338.0,202001161700,9338.0,83040.0,11
378,0.0,9659.0,202001161800,9659.0,82531.0,12
379,0.0,9496.0,202001161900,9496.0,79127.0,12
380,0.0,9334.0,202001162000,9334.0,76584.0,12
381,0.0,9172.0,202001162100,9172.0,75858.0,12
382,0.0,8957.0,202001162200,8957.0,73404.0,12
383,0.0,8228.0,202001162300,8228.0,70618.0,12
384,0.0,7877.0,202001170000,7877.0,68914.0,11
385,0.0,7811.0,202001170100,7811.0,68516.0,11
386,0.0,7745.0,202001170200,7745.0,67738.0,11
387,0.0,7677.0,202001170300,7677.0,68148.0,11
388,0.0,7563.0,202001170400,7563.0,69805.0,11
389,0.0,7446.0,202001170500,7446.0,74799.0,10
390,0.0,7329.0,202001170600,7329.0,79438.0,9
391,0.0,7204.0,202001170700,7204.0,81337.0,9
392,195.0,7079.0,202001170800,7274.0,81702.0,9
393,844.0,6954.0,202001170900,7798.0,81127.0,10
394,1504.0,7256.0,202001171000,8760.0,80971.0,11
395,1889.0,7556.0,202001171100,9445.0,80731.0,12
396,2023.0,7857.0,202001171200,9880.0,80587.0,12
397,1882.0,7596.0,202001171300,9478.0,79851.0,12
398,1443.0,7337.0,202001171400,8780.0,79519.0,11
399,673.0,7080.0,202001171500,7753.0,79722.0,10
400,88.0,7164.0,202001171600,7252.0,82336.0,9
