,Solar,startTime,totalRenewable,total,percentRenewable
1334,148.0,202002251400,148.0,9589.0,2
1335,58.0,202002251500,58.0,9617.0,1
1336,8.0,202002251600,8.0,9876.0,0
1337,0.0,202002251700,0.0,9832.0,0
1338,0.0,202002251800,0.0,9765.0,0
1339,0.0,202002251900,0.0,9600.0,0
1340,0.0,202002252000,0.0,9448.0,0
1341,0.0,202002252100,0.0,9103.0,0
1342,0.0,202002252200,0.0,8571.0,0
1343,0.0,202002252300,0.0,7723.0,0
1344,0.0,202002260000,0.0,7381.0,0
1345,0.0,202002260100,0.0,7140.0,0
1346,0.0,202002260200,0.0,7108.0,0
1347,0.0,202002260300,0.0,7103.0,0
1348,0.0,202002260400,0.0,8085.0,0
1349,0.0,202002260500,0.0,9519.0,0
1350,46.0,202002260600,46.0,10204.0,0
1351,209.0,202002260700,209.0,10644.0,2
1352,417.0,202002260800,417.0,10562.0,4
1353,586.0,202002260900,586.0,10370.0,6
1354,671.0,202002261000,671.0,10465.0,6
1355,661.0,202002261100,661.0,10249.0,6
1356,601.0,202002261200,601.0,10159.0,6
1357,478.0,202002261300,478.0,9914.0,5
1358,304.0,202002261400,304.0,9829.0,3
1359,111.0,202002261500,111.0,9852.0,1
1360,19.0,202002261600,19.0,10039.0,0
1361,0.0,202002261700,0.0,10354.0,0
1362,0.0,202002261800,0.0,10255.0,0
1363,0.0,202002261900,0.0,9860.0,0
1364,0.0,202002262000,0.0,9728.0,0
1365,0.0,202002262100,0.0,9477.0,0
1366,0.0,202002262200,0.0,9302.0,0
1367,0.0,202002262300,0.0,8549.0,0
1368,0.0,202002270000,0.0,7510.0,0
1369,0.0,202002270100,0.0,7513.0,0
1370,0.0,202002270200,0.0,7475.0,0
1371,0.0,202002270300,0.0,7569.0,0
1372,0.0,202002270400,0.0,8230.0,0
1373,0.0,202002270500,0.0,9739.0,0
1374,64.0,202002270600,64.0,10042.0,1
1375,283.0,202002270700,283.0,10308.0,3
1376,499.0,202002270800,499.0,10336.0,5
1377,636.0,202002270900,636.0,10426.0,6
1378,740.0,202002271000,740.0,10513.0,7
1379,738.0,202002271100,738.0,10449.0,7
1380,648.0,202002271200,648.0,10303.0,6
1381,565.0,202002271300,565.0,10293.0,5
1382,325.0,202002271400,325.0,10060.0,3
1383,114.0,202002271500,114.0,10215.0,1
1384,10.0,202002271600,10.0,10438.0,0
1385,0.0,202002271700,0.0,10524.0,0
1386,0.0,202002271800,0.0,10361.0,0
1387,0.0,202002271900,0.0,9876.0,0
1388,0.0,202002272000,0.0,9657.0,0
1389,0.0,202002272100,0.0,9505.0,0
1390,0.0,202002272200,0.0,9528.0,0
1391,0.0,202002272300,0.0,8437.0,0
1392,0.0,202002280000,0.0,8338.0,0
1393,0.0,202002280100,0.0,8365.0,0
1394,0.0,202002280200,0.0,8346.0,0
1395,0.0,202002280300,0.0,8379.0,0
1396,0.0,202002280400,0.0,8900.0,0
1397,0.0,202002280500,0.0,9842.0,0
1398,60.0,202002280600,60.0,10359.0,1
1399,238.0,202002280700,238.0,10654.0,2
1400,437.0,202002280800,437.0,10676.0,4
1401,644.0,202002280900,644.0,10425.0,6
1402,757.0,202002281000,757.0,10522.0,7
1403,785.0,202002281100,785.0,10493.0,7
1404,705.0,202002281200,705.0,10417.0,7
1405,457.0,202002281300,457.0,10170.0,4
1406,283.0,202002281400,283.0,9986.0,3
1407,133.0,202002281500,133.0,9862.0,1
1408,25.0,202002281600,25.0,9935.0,0
1409,0.0,202002281700,0.0,10057.0,0
1410,0.0,202002281800,0.0,9888.0,0
1411,0.0,202002281900,0.0,9534.0,0
1412,0.0,202002282000,0.0,9091.0,0
1413,0.0,202002282100,0.0,8245.0,0
1414,0.0,202002282200,0.0,7926.0,0
1415,0.0,202002282300,0.0,7525.0,0
1416,0.0,202002290000,0.0,7209.0,0
1417,0.0,202002290100,0.0,7064.0,0
1418,0.0,202002290200,0.0,6799.0,0
1419,0.0,202002290300,0.0,6703.0,0
1420,0.0,202002290400,0.0,6714.0,0
1421,0.0,202002290500,0.0,7184.0,0
1422,24.0,202002290600,24.0,7648.0,0
1423,110.0,202002290700,110.0,8332.0,1
1424,203.0,202002290800,203.0,8645.0,2
1425,306.0,202002290900,306.0,8746.0,3
1426,391.0,202002291000,391.0,8815.0,4
1427,461.0,202002291100,461.0,8584.0,5
1428,448.0,202002291200,448.0,8329.0,5
1429,367.0,202002291300,367.0,7649.0,5
1430,252.0,202002291400,252.0,8026.0,3
1431,96.0,202002291500,96.0,8288.0,1
1432,14.0,202002291600,14.0,8468.0,0
1433,0.0,202002291700,0.0,8542.0,0
1434,0.0,202002291800,0.0,8312.0,0
1435,0.0,202002291900,0.0,7866.0,0
1436,0.0,202002292000,0.0,6872.0,0
1437,0.0,202002292100,0.0,6813.0,0
1438,0.0,202002292200,0.0,6771.0,0
1439,0.0,202002292300,0.0,6696.0,0
1440,0.0,202003010000,0.0,6372.0,0
1441,0.0,202003010100,0.0,6330.0,0
1442,0.0,202003010200,0.0,6055.0,0
1443,0.0,202003010300,0.0,6050.0,0
1444,0.0,202003010400,0.0,6062.0,0
1445,0.0,202003010500,0.0,6127.0,0
1446,74.0,202003010600,74.0,6629.0,1
1447,317.0,202003010700,317.0,6824.0,5
1448,515.0,202003010800,515.0,7431.0,7
1449,636.0,202003010900,636.0,7557.0,8
1450,641.0,202003011000,641.0,7590.0,8
1451,643.0,202003011100,643.0,7529.0,9
1452,564.0,202003011200,564.0,7339.0,8
1453,499.0,202003011300,499.0,7361.0,7
1454,355.0,202003011400,355.0,7256.0,5
1455,178.0,202003011500,178.0,7428.0,2
1456,41.0,202003011600,41.0,7786.0,1
1457,0.0,202003011700,0.0,8116.0,0
1458,0.0,202003011800,0.0,8115.0,0
1459,0.0,202003011900,0.0,7966.0,0
1460,0.0,202003012000,0.0,7836.0,0
1461,0.0,202003012100,0.0,7651.0,0
1462,0.0,202003012200,0.0,7301.0,0
1463,0.0,202003012300,0.0,6511.0,0
1464,0.0,202003020000,0.0,6430.0,0
1465,0.0,202003020100,0.0,6427.0,0
1466,0.0,202003020200,0.0,6425.0,0
1467,0.0,202003020300,0.0,6724.0,0
1468,0.0,202003020400,0.0,7429.0,0
1469,0.0,202003020500,0.0,8881.0,0
1470,101.0,202003020600,101.0,9339.0,1
1471,397.0,202003020700,397.0,9778.0,4
1472,754.0,202003020800,754.0,10223.0,7
1473,1035.0,202003020900,1035.0,10601.0,10
1474,1201.0,202003021000,1201.0,10744.0,11
1475,1248.0,202003021100,1248.0,10735.0,12
1476,1143.0,202003021200,1143.0,10561.0,11
1477,897.0,202003021300,897.0,10504.0,9
1478,572.0,202003021400,572.0,10174.0,6
1479,229.0,202003021500,229.0,9921.0,2
1480,37.0,202003021600,37.0,10093.0,0
1481,0.0,202003021700,0.0,10317.0,0
1482,0.0,202003021800,0.0,10358.0,0
1483,0.0,202003021900,0.0,9840.0,0
1484,0.0,202003022000,0.0,9618.0,0
1485,0.0,202003022100,0.0,9482.0,0
1486,0.0,202003022200,0.0,9266.0,0
1487,0.0,202003022300,0.0,8159.0,0
1488,0.0,202003030000,0.0,7863.0,0
1489,0.0,202003030100,0.0,7844.0,0
1490,0.0,202003030200,0.0,7799.0,0
1491,0.0,202003030300,0.0,7827.0,0
1492,0.0,202003030400,0.0,8160.0,0
1493,0.0,202003030500,0.0,9484.0,0
1494,26.0,202003030600,26.0,10131.0,0
1495,97.0,202003030700,97.0,10191.0,1
1496,115.0,202003030800,115.0,10190.0,1
1497,178.0,202003030900,178.0,10142.0,2
1498,218.0,202003031000,218.0,10103.0,2
1499,230.0,202003031100,230.0,9824.0,2
1500,222.0,202003031200,222.0,9818.0,2
1501,161.0,202003031300,161.0,9761.0,2
1502,102.0,202003031400,102.0,9707.0,1
1503,47.0,202003031500,47.0,9830.0,0
1504,12.0,202003031600,12.0,10267.0,0
1505,0.0,202003031700,0.0,10533.0,0
1506,0.0,202003031800,0.0,10450.0,0
1507,0.0,202003031900,0.0,10069.0,0
1508,0.0,202003032000,0.0,9523.0,0
1509,0.0,202003032100,0.0,9479.0,0
1510,0.0,202003032200,0.0,9367.0,0
1511,0.0,202003032300,0.0,9150.0,0
1512,0.0,202003040000,0.0,9160.0,0
1513,0.0,202003040100,0.0,9157.0,0
1514,0.0,202003040200,0.0,9088.0,0
1515,0.0,202003040300,0.0,9261.0,0
1516,0.0,202003040400,0.0,9336.0,0
1517,5.0,202003040500,5.0,10095.0,0
1518,178.0,202003040600,178.0,10780.0,2
1519,516.0,202003040700,516.0,11270.0,5
1520,873.0,202003040800,873.0,11488.0,8
1521,1107.0,202003040900,1107.0,11514.0,10
1522,1208.0,202003041000,1208.0,11291.0,11
1523,1158.0,202003041100,1158.0,11141.0,10
1524,933.0,202003041200,933.0,10931.0,9
1525,729.0,202003041300,729.0,10728.0,7
1526,497.0,202003041400,497.0,10584.0,5
1527,232.0,202003041500,232.0,10588.0,2
1528,35.0,202003041600,35.0,10548.0,0
1529,0.0,202003041700,0.0,10960.0,0
1530,0.0,202003041800,0.0,10880.0,0
1531,0.0,202003041900,0.0,10456.0,0
1532,0.0,202003042000,0.0,10022.0,0
1533,0.0,202003042100,0.0,10008.0,0
1534,0.0,202003042200,0.0,9895.0,0
1535,0.0,202003042300,0.0,8788.0,0
1536,0.0,202003050000,0.0,8787.0,0
1537,0.0,202003050100,0.0,8784.0,0
1538,0.0,202003050200,0.0,8748.0,0
1539,0.0,202003050300,0.0,8792.0,0
1540,0.0,202003050400,0.0,9545.0,0
1541,13.0,202003050500,13.0,10170.0,0
1542,210.0,202003050600,210.0,11148.0,2
1543,626.0,202003050700,626.0,11772.0,5
1544,1020.0,202003050800,1020.0,12076.0,8
1545,1288.0,202003050900,1288.0,11930.0,11
1546,1422.0,202003051000,1422.0,11977.0,12
1547,1406.0,202003051100,1406.0,11320.0,12
1548,1240.0,202003051200,1240.0,11132.0,11
1549,969.0,202003051300,969.0,10944.0,9
1550,653.0,202003051400,653.0,10646.0,6
1551,297.0,202003051500,297.0,10441.0,3
1552,51.0,202003051600,51.0,10230.0,0
1553,0.0,202003051700,0.0,10724.0,0
1554,0.0,202003051800,0.0,10207.0,0
1555,0.0,202003051900,0.0,10081.0,0
1556,0.0,202003052000,0.0,9394.0,0
1557,0.0,202003052100,0.0,9104.0,0
1558,0.0,202003052200,0.0,8483.0,0
1559,0.0,202003052300,0.0,7265.0,0
1560,0.0,202003060000,0.0,6910.0,0
1561,0.0,202003060100,0.0,6876.0,0
1562,0.0,202003060200,0.0,6859.0,0
1563,0.0,202003060300,0.0,6925.0,0
1564,0.0,202003060400,0.0,7743.0,0
1565,0.0,202003060500,0.0,9258.0,0
1566,31.0,202003060600,31.0,10023.0,0
1567,124.0,202003060700,124.0,10321.0,1
1568,257.0,202003060800,257.0,10351.0,2
1569,383.0,202003060900,383.0,10216.0,4
1570,453.0,202003061000,453.0,10272.0,4
1571,430.0,202003061100,430.0,10248.0,4
1572,299.0,202003061200,299.0,10088.0,3
1573,275.0,202003061300,275.0,9948.0,3
1574,191.0,202003061400,191.0,9861.0,2
1575,101.0,202003061500,101.0,9934.0,1
1576,24.0,202003061600,24.0,9989.0,0
1577,0.0,202003061700,0.0,10087.0,0
1578,0.0,202003061800,0.0,10023.0,0
1579,0.0,202003061900,0.0,9971.0,0
1580,0.0,202003062000,0.0,9748.0,0
1581,0.0,202003062100,0.0,9248.0,0
1582,0.0,202003062200,0.0,8623.0,0
1583,0.0,202003062300,0.0,7439.0,0
1584,0.0,202003070000,0.0,7446.0,0
1585,0.0,202003070100,0.0,7452.0,0
1586,0.0,202003070200,0.0,7294.0,0
1587,0.0,202003070300,0.0,6828.0,0
1588,0.0,202003070400,0.0,7059.0,0
1589,5.0,202003070500,5.0,7517.0,0
1590,81.0,202003070600,81.0,7825.0,1
1591,218.0,202003070700,218.0,8471.0,3
1592,329.0,202003070800,329.0,8734.0,4
1593,392.0,202003070900,392.0,8719.0,4
1594,442.0,202003071000,442.0,8761.0,5
1595,456.0,202003071100,456.0,8738.0,5
1596,432.0,202003071200,432.0,8700.0,5
1597,278.0,202003071300,278.0,8538.0,3
1598,183.0,202003071400,183.0,8447.0,2
1599,77.0,202003071500,77.0,8330.0,1
1600,18.0,202003071600,18.0,8459.0,0
1601,0.0,202003071700,0.0,8763.0,0
1602,0.0,202003071800,0.0,8739.0,0
1603,0.0,202003071900,0.0,8362.0,0
1604,0.0,202003072000,0.0,8239.0,0
1605,0.0,202003072100,0.0,8192.0,0
1606,0.0,202003072200,0.0,7550.0,0
1607,0.0,202003072300,0.0,6916.0,0
1608,0.0,202003080000,0.0,6908.0,0
1609,0.0,202003080100,0.0,6261.0,0
1610,0.0,202003080200,0.0,6217.0,0
1611,0.0,202003080300,0.0,5931.0,0
1612,0.0,202003080400,0.0,5970.0,0
1613,22.0,202003080500,22.0,6074.0,0
1614,194.0,202003080600,194.0,6273.0,3
1615,588.0,202003080700,588.0,7403.0,8
1616,915.0,202003080800,915.0,7960.0,11
1617,998.0,202003080900,998.0,8039.0,12
1618,880.0,202003081000,880.0,7935.0,11
1619,783.0,202003081100,783.0,7915.0,10
1620,708.0,202003081200,708.0,7646.0,9
1621,582.0,202003081300,582.0,7630.0,8
1622,387.0,202003081400,387.0,7812.0,5
1623,184.0,202003081500,184.0,7705.0,2
1624,38.0,202003081600,38.0,8173.0,0
1625,0.0,202003081700,0.0,8610.0,0
1626,0.0,202003081800,0.0,8749.0,0
1627,0.0,202003081900,0.0,8427.0,0
1628,0.0,202003082000,0.0,8060.0,0
1629,0.0,202003082100,0.0,8091.0,0
1630,0.0,202003082200,0.0,7887.0,0
1631,0.0,202003082300,0.0,7639.0,0
1632,0.0,202003090000,0.0,7317.0,0
1633,0.0,202003090100,0.0,7036.0,0
1634,0.0,202003090200,0.0,7108.0,0
1635,0.0,202003090300,0.0,7610.0,0
1636,0.0,202003090400,0.0,8582.0,0
1637,9.0,202003090500,9.0,9502.0,0
1638,100.0,202003090600,100.0,10373.0,1
1639,252.0,202003090700,252.0,10654.0,2
1640,407.0,202003090800,407.0,10834.0,4
1641,522.0,202003090900,522.0,10746.0,5
1642,578.0,202003091000,578.0,10662.0,5
1643,571.0,202003091100,571.0,10503.0,5
1644,555.0,202003091200,555.0,10586.0,5
1645,517.0,202003091300,517.0,10530.0,5
1646,380.0,202003091400,380.0,10446.0,4
1647,192.0,202003091500,192.0,10498.0,2
1648,45.0,202003091600,45.0,10686.0,0
1649,0.0,202003091700,0.0,10736.0,0
1650,0.0,202003091800,0.0,10749.0,0
1651,0.0,202003091900,0.0,10270.0,0
1652,0.0,202003092000,0.0,9894.0,0
1653,0.0,202003092100,0.0,9223.0,0
1654,0.0,202003092200,0.0,8526.0,0
1655,0.0,202003092300,0.0,6956.0,0
1656,0.0,202003100000,0.0,6906.0,0
1657,0.0,202003100100,0.0,6698.0,0
1658,0.0,202003100200,0.0,6805.0,0
1659,0.0,202003100300,0.0,6887.0,0
1660,0.0,202003100400,0.0,7309.0,0
1661,29.0,202003100500,29.0,9294.0,0
1662,194.0,202003100600,194.0,9722.0,2
1663,463.0,202003100700,463.0,10215.0,5
1664,660.0,202003100800,660.0,10202.0,6
1665,733.0,202003100900,733.0,10109.0,7
1666,760.0,202003101000,760.0,10135.0,7
1667,673.0,202003101100,673.0,10058.0,7
1668,547.0,202003101200,547.0,9945.0,6
1669,465.0,202003101300,465.0,9898.0,5
1670,278.0,202003101400,278.0,9772.0,3
1671,110.0,202003101500,110.0,9683.0,1
1672,16.0,202003101600,16.0,9700.0,0
1673,0.0,202003101700,0.0,9913.0,0
1674,0.0,202003101800,0.0,9875.0,0
1675,0.0,202003101900,0.0,9509.0,0
1676,0.0,202003102000,0.0,9064.0,0
1677,0.0,202003102100,0.0,8650.0,0
1678,0.0,202003102200,0.0,8377.0,0
1679,0.0,202003102300,0.0,6895.0,0
1680,0.0,202003110000,0.0,6894.0,0
1681,0.0,202003110100,0.0,6860.0,0
1682,0.0,202003110200,0.0,6695.0,0
1683,0.0,202003110300,0.0,6684.0,0
1684,0.0,202003110400,0.0,7200.0,0
1685,2.0,202003110500,2.0,8978.0,0
1686,25.0,202003110600,25.0,9332.0,0
1687,89.0,202003110700,89.0,9613.0,1
1688,172.0,202003110800,172.0,9726.0,2
1689,241.0,202003110900,241.0,9305.0,3
1690,278.0,202003111000,278.0,9286.0,3
1691,281.0,202003111100,281.0,9268.0,3
1692,268.0,202003111200,268.0,9241.0,3
1693,236.0,202003111300,236.0,9353.0,3
1694,145.0,202003111400,145.0,9184.0,2
1695,59.0,202003111500,59.0,9100.0,1
1696,16.0,202003111600,16.0,9221.0,0
1697,0.0,202003111700,0.0,9615.0,0
1698,0.0,202003111800,0.0,9635.0,0
1699,0.0,202003111900,0.0,9054.0,0
1700,0.0,202003112000,0.0,9001.0,0
1701,0.0,202003112100,0.0,8148.0,0
1702,0.0,202003112200,0.0,7628.0,0
1703,0.0,202003112300,0.0,6377.0,0
1704,0.0,202003120000,0.0,6393.0,0
1705,0.0,202003120100,0.0,6399.0,0
1706,0.0,202003120200,0.0,6486.0,0
1707,0.0,202003120300,0.0,6702.0,0
1708,0.0,202003120400,0.0,7073.0,0
1709,35.0,202003120500,35.0,8185.0,0
1710,212.0,202003120600,212.0,8972.0,2
1711,468.0,202003120700,468.0,9221.0,5
1712,680.0,202003120800,680.0,9424.0,7
1713,776.0,202003120900,776.0,9130.0,8
1714,811.0,202003121000,811.0,9145.0,9
1715,855.0,202003121100,855.0,9379.0,9
1716,837.0,202003121200,837.0,9433.0,9
1717,745.0,202003121300,745.0,9319.0,8
1718,467.0,202003121400,467.0,9084.0,5
1719,187.0,202003121500,187.0,8889.0,2
1720,35.0,202003121600,35.0,8817.0,0
1721,0.0,202003121700,0.0,9244.0,0
1722,0.0,202003121800,0.0,9321.0,0
1723,0.0,202003121900,0.0,8890.0,0
1724,0.0,202003122000,0.0,8640.0,0
1725,0.0,202003122100,0.0,7977.0,0
1726,0.0,202003122200,0.0,7471.0,0
1727,0.0,202003122300,0.0,7287.0,0
1728,0.0,202003130000,0.0,6976.0,0
1729,0.0,202003130100,0.0,6609.0,0
1730,0.0,202003130200,0.0,6425.0,0
1731,0.0,202003130300,0.0,7368.0,0
1732,0.0,202003130400,0.0,7698.0,0
1733,25.0,202003130500,25.0,8667.0,0
1734,195.0,202003130600,195.0,9170.0,2
1735,470.0,202003130700,470.0,9556.0,5
1736,765.0,202003130800,765.0,9827.0,8
1737,983.0,202003130900,983.0,10010.0,10
1738,1103.0,202003131000,1103.0,9852.0,11
1739,1312.0,202003131100,1312.0,9791.0,13
1740,1343.0,202003131200,1343.0,10044.0,13
1741,1018.0,202003131300,1018.0,9676.0,11
1742,674.0,202003131400,674.0,9508.0,7
1743,329.0,202003131500,329.0,9064.0,4
1744,75.0,202003131600,75.0,9359.0,1
1745,0.0,202003131700,0.0,9814.0,0
1746,0.0,202003131800,0.0,9600.0,0
1747,0.0,202003131900,0.0,9010.0,0
1748,0.0,202003132000,0.0,8499.0,0
1749,0.0,202003132100,0.0,8467.0,0
1750,0.0,202003132200,0.0,8033.0,0
1751,0.0,202003132300,0.0,7294.0,0
1752,0.0,202003140000,0.0,7333.0,0
1753,0.0,202003140100,0.0,7426.0,0
1754,0.0,202003140200,0.0,7482.0,0
1755,0.0,202003140300,0.0,7560.0,0
1756,0.0,202003140400,0.0,7613.0,0
1757,42.0,202003140500,42.0,7823.0,1
1758,231.0,202003140600,231.0,8054.0,3
1759,523.0,202003140700,523.0,8396.0,6
1760,809.0,202003140800,809.0,8714.0,9
1761,994.0,202003140900,994.0,8835.0,11
1762,1136.0,202003141000,1136.0,8836.0,13
1763,1220.0,202003141100,1220.0,8872.0,14
1764,1248.0,202003141200,1248.0,8911.0,14
1765,1207.0,202003141300,1207.0,8871.0,14
1766,857.0,202003141400,857.0,8496.0,10
1767,417.0,202003141500,417.0,8206.0,5
1768,103.0,202003141600,103.0,8032.0,1
1769,0.0,202003141700,0.0,8268.0,0
1770,0.0,202003141800,0.0,8346.0,0
1771,0.0,202003141900,0.0,7922.0,0
1772,0.0,202003142000,0.0,7508.0,0
1773,0.0,202003142100,0.0,6947.0,0
1774,0.0,202003142200,0.0,6759.0,0
1775,0.0,202003142300,0.0,6156.0,0
1776,0.0,202003150000,0.0,6086.0,0
1777,0.0,202003150100,0.0,6033.0,0
1778,0.0,202003150200,0.0,6037.0,0
1779,0.0,202003150300,0.0,6056.0,0
1780,0.0,202003150400,0.0,6088.0,0
1781,80.0,202003150500,80.0,6197.0,1
1782,415.0,202003150600,415.0,6532.0,6
1783,896.0,202003150700,896.0,7011.0,13
1784,1292.0,202003150800,1292.0,7103.0,18
1785,1520.0,202003150900,1520.0,6718.0,23
1786,1613.0,202003151000,1613.0,6826.0,24
1787,1609.0,202003151100,1609.0,6815.0,24
1788,1509.0,202003151200,1509.0,6676.0,23
1789,1255.0,202003151300,1255.0,6431.0,20
1790,883.0,202003151400,883.0,6293.0,14
1791,445.0,202003151500,445.0,6603.0,7
1792,105.0,202003151600,105.0,7183.0,1
1793,0.0,202003151700,0.0,7415.0,0
1794,0.0,202003151800,0.0,7421.0,0
1795,0.0,202003151900,0.0,7179.0,0
1796,0.0,202003152000,0.0,7079.0,0
1797,0.0,202003152100,0.0,6805.0,0
1798,0.0,202003152200,0.0,6786.0,0
1799,0.0,202003152300,0.0,6212.0,0
1800,0.0,202003160000,0.0,6115.0,0
1801,0.0,202003160100,0.0,5435.0,0
1802,0.0,202003160200,0.0,5396.0,0
1803,0.0,202003160300,0.0,5844.0,0
1804,0.0,202003160400,0.0,6999.0,0
1805,66.0,202003160500,66.0,7512.0,1
1806,334.0,202003160600,334.0,8456.0,4
1807,713.0,202003160700,713.0,9216.0,8
1808,1049.0,202003160800,1049.0,9553.0,11
1809,1303.0,202003160900,1303.0,9733.0,13
1810,1459.0,202003161000,1459.0,9876.0,15
1811,1494.0,202003161100,1494.0,9847.0,15
1812,1433.0,202003161200,1433.0,9781.0,15
1813,1187.0,202003161300,1187.0,9520.0,12
1814,845.0,202003161400,845.0,9274.0,9
1815,439.0,202003161500,439.0,8938.0,5
1816,103.0,202003161600,103.0,8724.0,1
1817,0.0,202003161700,0.0,9033.0,0
1818,0.0,202003161800,0.0,9135.0,0
1819,0.0,202003161900,0.0,8931.0,0
1820,0.0,202003162000,0.0,8588.0,0
1821,0.0,202003162100,0.0,8244.0,0
1822,0.0,202003162200,0.0,7679.0,0
1823,0.0,202003162300,0.0,6845.0,0
1824,0.0,202003170000,0.0,6480.0,0
1825,0.0,202003170100,0.0,6488.0,0
1826,0.0,202003170200,0.0,6424.0,0
1827,0.0,202003170300,0.0,6510.0,0
1828,0.0,202003170400,0.0,6783.0,0
1829,36.0,202003170500,36.0,8464.0,0
1830,170.0,202003170600,170.0,8812.0,2
1831,356.0,202003170700,356.0,8998.0,4
1832,519.0,202003170800,519.0,9096.0,6
1833,630.0,202003170900,630.0,9092.0,7
1834,701.0,202003171000,701.0,8887.0,8
1835,754.0,202003171100,754.0,8863.0,9
1836,805.0,202003171200,805.0,8847.0,9
1837,706.0,202003171300,706.0,8750.0,8
1838,488.0,202003171400,488.0,8696.0,6
1839,225.0,202003171500,225.0,8696.0,3
1840,53.0,202003171600,53.0,8690.0,1
1841,0.0,202003171700,0.0,8863.0,0
1842,0.0,202003171800,0.0,8879.0,0
1843,0.0,202003171900,0.0,8649.0,0
1844,0.0,202003172000,0.0,8602.0,0
1845,0.0,202003172100,0.0,8437.0,0
1846,0.0,202003172200,0.0,7763.0,0
1847,0.0,202003172300,0.0,6707.0,0
1848,0.0,202003180000,0.0,6157.0,0
1849,0.0,202003180100,0.0,6068.0,0
1850,0.0,202003180200,0.0,6061.0,0
1851,0.0,202003180300,0.0,6128.0,0
1852,0.0,202003180400,0.0,6340.0,0
1853,66.0,202003180500,66.0,7485.0,1
1854,319.0,202003180600,319.0,8072.0,4
1855,724.0,202003180700,724.0,8481.0,9
1856,1093.0,202003180800,1093.0,8571.0,13
1857,1354.0,202003180900,1354.0,8673.0,16
1858,1424.0,202003181000,1424.0,8696.0,16
1859,1370.0,202003181100,1370.0,8705.0,16
1860,1203.0,202003181200,1203.0,8506.0,14
1861,1046.0,202003181300,1046.0,8352.0,13
1862,761.0,202003181400,761.0,8160.0,9
1863,395.0,202003181500,395.0,8208.0,5
1864,99.0,202003181600,99.0,8781.0,1
1865,0.0,202003181700,0.0,9016.0,0
1866,0.0,202003181800,0.0,9196.0,0
1867,0.0,202003181900,0.0,8906.0,0
1868,0.0,202003182000,0.0,8905.0,0
1869,0.0,202003182100,0.0,8816.0,0
1870,0.0,202003182200,0.0,8351.0,0
1871,0.0,202003182300,0.0,8420.0,0
1872,0.0,202003190000,0.0,8014.0,0
1873,0.0,202003190100,0.0,7538.0,0
1874,0.0,202003190200,0.0,7532.0,0
1875,0.0,202003190300,0.0,7838.0,0
1876,0.0,202003190400,0.0,8447.0,0
1877,79.0,202003190500,79.0,8704.0,1
1878,370.0,202003190600,370.0,9058.0,4
1879,721.0,202003190700,721.0,9378.0,8
1880,1053.0,202003190800,1053.0,9708.0,11
1881,1252.0,202003190900,1252.0,9840.0,13
1882,1303.0,202003191000,1303.0,9858.0,13
1883,1254.0,202003191100,1254.0,9666.0,13
1884,1089.0,202003191200,1089.0,9469.0,12
1885,843.0,202003191300,843.0,9275.0,9
1886,575.0,202003191400,575.0,9081.0,6
1887,290.0,202003191500,290.0,8807.0,3
1888,68.0,202003191600,68.0,8773.0,1
1889,0.0,202003191700,0.0,9179.0,0
1890,0.0,202003191800,0.0,9267.0,0
1891,0.0,202003191900,0.0,8874.0,0
1892,0.0,202003192000,0.0,8603.0,0
1893,0.0,202003192100,0.0,8600.0,0
1894,0.0,202003192200,0.0,8571.0,0
1895,0.0,202003192300,0.0,7562.0,0
1896,0.0,202003200000,0.0,7560.0,0
1897,0.0,202003200100,0.0,7194.0,0
1898,0.0,202003200200,0.0,7198.0,0
1899,0.0,202003200300,0.0,7195.0,0
1900,0.0,202003200400,0.0,7807.0,0
1901,40.0,202003200500,40.0,8778.0,0
1902,220.0,202003200600,220.0,9375.0,2
1903,596.0,202003200700,596.0,9613.0,6
1904,860.0,202003200800,860.0,9545.0,9
1905,1011.0,202003200900,1011.0,9466.0,11
1906,1021.0,202003201000,1021.0,9268.0,11
1907,985.0,202003201100,985.0,9171.0,11
1908,865.0,202003201200,865.0,9032.0,10
1909,765.0,202003201300,765.0,8868.0,9
1910,523.0,202003201400,523.0,8897.0,6
1911,253.0,202003201500,253.0,8693.0,3
1912,61.0,202003201600,61.0,8724.0,1
1913,0.0,202003201700,0.0,8938.0,0
1914,0.0,202003201800,0.0,8868.0,0
1915,0.0,202003201900,0.0,8596.0,0
1916,0.0,202003202000,0.0,7856.0,0
1917,0.0,202003202100,0.0,7305.0,0
1918,0.0,202003202200,0.0,6980.0,0
1919,0.0,202003202300,0.0,6782.0,0
1920,0.0,202003210000,0.0,6225.0,0
1921,0.0,202003210100,0.0,5482.0,0
1922,0.0,202003210200,0.0,5186.0,0
1923,0.0,202003210300,0.0,5184.0,0
1924,0.0,202003210400,0.0,5219.0,0
1925,7.0,202003210500,7.0,5202.0,0
1926,49.0,202003210600,49.0,5792.0,1
1927,132.0,202003210700,132.0,6416.0,2
1928,212.0,202003210800,212.0,7036.0,3
1929,312.0,202003210900,312.0,7169.0,4
1930,370.0,202003211000,370.0,7158.0,5
1931,398.0,202003211100,398.0,7163.0,6
1932,364.0,202003211200,364.0,7036.0,5
1933,278.0,202003211300,278.0,6547.0,4
1934,178.0,202003211400,178.0,5867.0,3
1935,97.0,202003211500,97.0,5699.0,2
1936,26.0,202003211600,26.0,6369.0,0
